allot_id,distid,dept_id,dated,amtpaid,payhead,paymentdetail,otherdetail,status,entry_by,entry_date,ip_addr,RecordStatus,sub_district
12,18,40,29-06-2020,0.016,3,Brahm Dass S/o Chuhru R/o Chounki,House Damaged,Active,2082,48:00.9,164.100.138.237,NULL,98
13,18,40,09-08-2020,0.006,3,Vinod Kumar S/o Bishamber R/o Jeen,Cowshed Damaged,Active,2082,53:37.6,164.100.138.237,NULL,98
14,18,40,13-08-2020,0.012,3,Bir Singh S/o Prem Chand R/o Katoi,House Damaged,Active,2082,59:22.9,164.100.138.237,NULL,98
15,18,40,14-08-2020,0.013,3,Kapil Dev S/o Chanda Ram R/o Barota Jagir,House Damged,Active,2082,01:16.6,164.100.138.237,NULL,98
16,18,40,19-08-2020,0.07,3,Vipan Kumar S/o Rajan Sharma R/o Gharlahar,cowshed Damaged,Active,2082,02:31.3,164.100.138.237,NULL,98
17,18,40,19-08-2020,0.014,3,Anjana Devi Wd/o Balwant Singh R/o Bhagour,House Damaged,Active,2082,04:10.7,164.100.138.237,NULL,98
18,18,40,19-08-2020,0.014,3,Anjan Devi w/o Balwant Singh R/o Bhagour,House Damage,Active,6375,56:04.6,164.100.138.237,NULL,98
19,18,40,19-08-2020,0.07,3,Vipan Kumar S/o rajan sharma R/o Ghar Lahar,Cowshed damaged,Active,6375,57:05.5,164.100.138.237,NULL,98
20,18,40,14-08-2020,0.013,3,Kapil Dev S/o Chanda Ram R/o Barota Jagir,House Damaged,Active,6375,58:20.6,164.100.138.237,NULL,98
21,18,40,13-08-2020,0.012,3,Bir Singh S/o Prem Chand R/o katohi ,House Damaged,Active,6375,59:08.6,164.100.138.237,NULL,98
22,18,40,09-08-2020,0.006,3,Vinod Kumar s/o Bishambhar R/o Jeen,Cowshed Damaged,Active,6375,00:01.3,164.100.138.237,NULL,98
23,18,40,29-06-2020,0.016,3,Brahm dass S/o Chuhru R/o Chownki,House Damaged,Active,6375,00:54.3,164.100.138.237,NULL,98
24,18,40,29-06-2020,0.012,3,Sita Ram S/o Bhag singh R/o Morad,House Damaged,Active,6375,01:47.9,164.100.138.237,NULL,98
25,18,40,28-06-2020,0.007,3,Mahinder Singh S/o Hukam singh R/o Chownki,Cowshed damaged,Active,6375,02:40.0,164.100.138.237,NULL,98
26,18,40,24-06-2020,0.11,3,23 houses Damaged ,Houses Damaged,Active,6375,03:30.2,164.100.138.237,NULL,102
27,18,40,24-06-2020,0.045,3,15 Cowshed damaged,Cowshed damaged,Active,6375,04:21.6,164.100.138.237,NULL,102
28,18,40,28-06-2020,0.003,3,Purshottam Chand S/o Chimboo R/o Bhuvna,Cowshed Damaged,Active,6375,05:21.3,164.100.138.237,NULL,98
29,16,15,16-10-2020,0.1,1,10000/- ,"*As per report received from SDM Chamba, A Alto Car (HP48A-6794) accident occurred at Dhala Road  on 16-10-2020  in which 1 Person namely Papu  S/o Rattan  r/o Village Amantha Guvaad Sub tehsil Dharwala Distt Chamba is died on the Spot. Immediate relief of 10,000/- has been given to his family    ",Active,2050,13:57.0,117.206.200.89,NULL,84
30,16,37,23-10-2020,0.1,3,"10,000/-","*As per information received from SDM Bhattiyat, 1 Cowshed of Sh. Pawan Kumar S/o Sh. Duni Chand Village Hunera Tehsil & Distt is fully damaged due to fire on 23-10-2020 in which 3 cows are died by burning and 3 cows and 1 buffalo are injured. Loss is apprx. Rs. 1,20,000/-.Immediate Relief of Rs.10,000/- is given.",Active,2050,08:21.2,117.206.195.176,NULL,85
32,16,15,24-10-2020,0.25,1,25000/-,"Died Persons   1:  Vishal S/o Kartar R/o Mail . Immediate Relief of Rs.10,000/- is given.  Injured Persons:  1:- Palvinder S/o Karanail R/o village Mail. Immediate Relief of Rs.2,500/- is given.  2:- Manesh Kumar S/o Des Raj R/o village Baidal. Immediate Relief of Rs.2,500/- is given.  3:- Sunil Guleria S/o Chaman Guleria R/o village Mail. Immediate Relief of Rs.5,000/- is given.  4:- Abhinand S/o Kikar Singh R/o village Mail. Immediate Relief of Rs.5,000/- is given.  ",Active,2050,13:44.0,117.206.194.46,NULL,85
33,16,15,31-10-2020,0.1,1,"10,000/-","10,000/-",Active,2050,29:58.3,117.206.200.95,NULL,84
34,16,15,17-11-2020,0.35,1,"35,000/-","35,000/- relief given",Active,2050,54:50.8,117.206.198.67,NULL,84
35,16,15,12-12-2020,0.1,1,"10,000/-","**As per report received from SDM Salooni, 1 Alto Car (H P73- 2552) Accident occurred at   Lachodi in which 1 person  namely Rakesh kumar s/o Sh.Mahinder r/o Mukam Lachodi is died.    Immediate relief of 10,000/- has been given to family.  ",Active,2050,00:28.7,117.206.197.196,NULL,89
36,16,15,12-12-2020,0.45,1,"45,000/-","*As per report received from SDM Pangi, 1 Car (HP34D-3054) Accident occurred on 08-12-2020    Near village Chacholi Post office Dharwas in which 3 persons were major injured and 6 persons   are minor injured. All injured persons has been taken to Killar Hospital for treatment.   Immediate relief of 5,000/- has been given to every injured person. Total relief disbursed is Rs.45,000/-  ",Active,2050,01:42.1,117.206.197.196,NULL,88
37,16,15,20-12-2020,0.1,1,"10,000/-","*As per report recieved from SDM Chamba, 1 person namely Dharam Chand r/o village sehlanu PO saach Thesil & Distt Chamba is died duu to fall from cliff on 20-12-2020. Immediate relief of Rs.10,000/- is given.",Active,2050,04:00.9,117.206.203.158,NULL,84
38,16,15,12-01-2021,0.1,1,"10,000/-","Fatehpur Pargana Udipur Teshil & Distt is died due to fall from cliff on 12.01.2021.immediate relief of rs.10,000/- is given.     ",Active,2050,37:04.9,117.206.200.42,NULL,84
39,16,40,12-01-2021,0.1,3,"10,000/-","10,000/-",Active,2050,38:53.0,117.206.200.42,NULL,84
40,16,15,16-01-2021,0.2,1,"20,000/-","As per information received from SDM Bharmour, 1 person namely Sh. Deep Singh  S/o Sh.Sarnu Village    Muhal Dharda Vaasda Patwar Circle Garola sub Tehsil  Bharmour District Chamba is died due to hit by falling stone while working inside the tunnel on 16-01-2020.   Immediate relief of 20,000/- has been given to his family.  ",Active,2050,27:38.9,117.206.193.4,NULL,83
41,16,15,30-01-2021,0.2,1,"20,000/-","20,000/-",Active,2050,24:26.9,117.206.192.87,NULL,83
42,16,15,13-02-2021,0.25,1,25000/-,25000/-,Active,2050,29:16.6,117.206.202.40,NULL,85
43,16,15,14-02-2021,0.2,1,"20,000/-","20,000/-",Active,2050,20:38.8,117.206.200.64,NULL,88
44,16,15,27-02-2021,0.1,1,"10,000/-","* As per report received from SDM Tissa, a Bike accident occurred at place Mangli Tehsil Tissa on 27-02-2021 in which 1 person namely Beli Ram S/o Bhajan Lal Village Bondedi Tehsil Tissa District Chamba is died. Immediate relief of 10,000/- has been given to his family.",Active,2050,17:52.3,117.206.202.55,NULL,86
45,16,15,07-03-2021,0.1,1,"10,000/-","*As per information received from SDM Chamba, 1 person namely Smt. Kamalo Wd/o Gorakhu R/o Muhal   Chamdoli Tehsil & Distt Chamba is died due to fall from cliff on 06-03-2021.  Immediate relief of Rs. 10,000/- given to family.        ",Active,2050,43:57.1,117.206.200.151,NULL,84
46,16,15,10-03-2021,2.25,1,"2,25,000/-","Total Relief disbursed is Rs. 2,25,000/-",Active,2050,38:13.2,117.206.196.175,NULL,86
47,16,15,12-03-2021,0.15,1,"15,000/-",10000 given to died persons family and 5000 to injured person,Active,2050,54:47.1,117.206.196.64,NULL,89
48,16,15,20-03-2021,0.05,1,5000/-,":-  *As  per report received from SDM Chamba, a fire incident occurred on 19-03-2021  at the house of Sh. Yog Raj R/o Village Gawadi Muhal Mugla Tehsil and District Chamba in which 1 Girl namely Heena D/o Yograj R/o Village Gawadi is major injured. She has been taken to Medical College Chamba and Further referred to Tanda Medical College for treatment. Immediate relief of Rs.5,000/-  is given.",Active,2050,42:57.5,117.206.193.69,NULL,84
49,16,15,19-03-2021,0.2,1,20000/-,"*** As per information received from SDM Bharmour, a Car (HP73A-1306) accident occurred On   19-03-2021 at 6.30PM near place Sidhaan Nallah Poolan Tehsil Bharmour District Chamba in which   2 Person is are Died. Detail is given below:   1. Keemat Ram S/o Punnu Ram Village Poolan Tehsil Bharmour District Chamba.       Immediate relief of Rs.10,000/-  is given.   2.  Raj Singh S/o Ghobiya Ram R/o Bharmour Tehsil Bharmour District Chamba.       Immediate relief of Rs.10,000/-  is given.  ",Active,2050,43:31.8,117.206.193.69,NULL,83
50,16,15,23-03-2021,0.05,1,5000/-,"*As per report received from SDM Bhattiyat, 1 Person namely Raj kumar s/o Sanjay Kumar r/o village kuddi ,Tehsil bhattiyat is Major Injured due to Scooty Accident on 23-03-2021. Immediate relief of Rs.5000/- is given.",Active,2050,30:46.5,117.206.200.45,NULL,85
51,16,15,26-03-2021,0.1,1,"10,000/-","*As per report received from SDM Chamba, 1 lady namely Sushma D/o Jagdish Chand Village Aura PO Aura fatti Tehsil Bharmour District Chmaba is died due to fall from Cliff on 26-03-2021 at 3.00PM  Immediate relief of 10,000/- has been given to her family.",Active,2050,52:15.0,117.206.199.121,NULL,84
52,16,15,29-03-2021,0.4,1,"40,000/-","40,000/-",Active,2050,17:42.8,117.206.198.0,NULL,84
53,16,40,29-03-2021,0.1,3,"10,000/-","10,000/-",Active,2050,18:24.6,117.206.198.0,NULL,84
54,16,15,30-03-2021,0.15,1,"15,000/-","As per information received from SDM  Salooni, A pickup accident occurred at place Fangei on Kandi Athed road on 30-12-2021 at 2:00PM in which 1 Person namely Akash Kumar (age 18) S/O Balam Ram R/O Village Sadhwara PO Pantah Teshil Salooni Distt. Chamba is died and 1 Person namely Vipin Kumar (age 36)S/O Bheem Singh R/O Village Sapiyada PO Athed Tehsil Salooni District Chamba is Major injured. Amount of Rs. 10,000/- given to the family to the deceased person and Rs. 5000/- to the injured person.",Active,2050,49:11.8,117.206.200.65,NULL,84
55,16,15,04-04-2021,0.67,1,67000/-,67000/-,Active,2050,46:13.5,117.206.203.71,NULL,85
56,16,15,29-04-2021,0.2,1,20000/-,20000/-    ,Active,2050,21:27.5,117.206.199.147,NULL,84
57,16,15,08-06-2021,0.15,1,15000/-,15000/-,Active,2050,10:37.6,117.206.196.228,NULL,85
58,16,15,23-06-2021,0.15,1,15000/-,15000/-,Active,2050,27:09.9,117.206.195.119,NULL,85
59,16,15,26-06-2021,0.2,1,20000/-,20000/-,Active,2050,07:47.0,117.206.192.44,NULL,83
60,16,15,26-06-2021,0.05,1,5000/-,5000/-,Active,2050,08:12.1,117.206.192.44,NULL,84
61,16,40,03-07-2021,0.05,3,5000/-,5000/-,Active,2050,01:33.4,117.206.196.19,NULL,84
62,16,15,10-07-2021,0.02,1,2000/-,2000/-,Active,2050,19:48.4,117.206.193.115,NULL,85
63,16,15,12-07-2021,0.1,1,"10,000/-","10,000/-",Active,2050,00:17.9,117.206.200.21,NULL,84
64,16,15,13-07-2021,0.07,1,7000/-,7000/-,Active,2050,00:47.5,117.206.200.21,NULL,89
65,16,15,18-07-2021,0.1,1,10000/-,10000/-,Active,2050,21:25.5,117.206.193.92,NULL,89
66,16,15,19-07-2021,0.1,1,10000/-,10000/-,Active,2050,21:51.5,117.206.193.92,NULL,84
67,16,15,28-07-2021,0.1,1,"10,000/-","10,000/-",Active,2050,11:43.1,117.206.193.25,NULL,83
68,16,40,28-07-2021,0.1,3,"10,000/-","10,000/-",Active,2050,12:49.2,117.206.193.25,NULL,87
69,16,40,09-08-2021,0.1,1,"10,000/-","As per information received from SDM Tissa, 1 Lady namely Smt. Basanti w/o Sh. Jai Dhyal R/o Devikhoti  Tehsil Tissa Distt Chamba is died due to fall from cliff on 09-08-2021.     Immediate relief of Rs. 10,000/- given to the family.   ",Active,2050,10:41.4,117.206.200.91,NULL,86
70,16,40,13-08-2021,0.1,1,"10,000/-","10,000/-",Active,2050,23:48.1,117.206.194.76,NULL,89
71,16,40,06-09-2021,0.1,1,"10,000/-","10,000/-",Active,2050,00:26.3,117.206.198.62,NULL,83
72,16,40,14-09-2021,0.1,1,"10,000/-","10,000/-",Active,2050,46:52.4,117.206.196.148,NULL,85
73,16,40,13-09-2021,0.4,1,40000/-,"40,000/-",Active,2050,17:22.2,117.206.194.60,NULL,83
74,16,40,15-09-2021,0.1,1,10000/-,10000/-,Active,2050,18:42.5,117.206.194.60,NULL,86
75,16,40,20-09-2021,0.05,1,5000/-,5000/-,Active,2050,09:34.5,106.192.33.165,NULL,84
76,16,40,22-09-2021,0.3,1,"30,000/-","30,000/-",Active,2050,16:12.1,223.187.107.177,NULL,89
77,16,40,20-09-2021,0.05,3,5000/-,5000/-,Active,2050,17:56.3,223.187.107.177,NULL,85
78,16,40,23-09-2021,0.1,1,"10,000/-","10,000/-",Active,2050,32:49.2,223.187.110.82,NULL,83
79,16,40,03-10-2021,0.1,1,"10,000/-","10,000/-",Active,2050,41:29.6,117.206.193.50,NULL,86
80,16,40,05-10-2021,0.05,1,5000/-,5000/-,Active,2050,26:39.4,117.206.195.182,NULL,85
81,16,40,10-10-2021,1.05,1,"1,05,000/-","1,05,000/-",Active,2050,24:41.9,117.206.195.112,NULL,84
82,16,40,09-10-2021,0.2,1,"20,000/-","20,000/-",Active,2050,43:09.2,117.206.200.196,NULL,84
83,16,40,10-10-2021,0.05,1,"5,000/-","5,000/-",Active,2050,44:00.0,117.206.200.196,NULL,84
84,16,40,10-11-2021,0.1,1,10000/-,10000/-,Active,2050,42:33.7,117.206.200.190,NULL,83
85,16,40,04-12-2021,0.1,1,"10,000/-","10,000/-",Active,2050,06:13.8,117.206.198.31,NULL,87
86,16,40,10-12-2021,0.05,3,5000/-,5000/-,Active,2050,17:32.5,117.206.195.236,NULL,84
87,16,40,11-12-2021,0.1,1,"10,000/-","10,000/-",Active,2050,46:17.4,117.206.192.118,NULL,89
88,16,40,29-12-2021,0.2,1,"20,000/-","20,000/-",Active,2050,57:08.6,117.206.201.84,NULL,86
89,16,40,02-01-2022,0.1,1,"10,000/-","10,000/-",Active,2050,36:55.4,117.206.194.87,NULL,86
1089,16,40,06-01-2022,0.1,3,"10,000/-","10,000/-",Active,2050,54:38.5,117.206.199.250,NULL,86
1090,16,40,11-01-2022,0.65,1,65000/-,65000/-,Active,2050,53:59.2,117.206.201.85,NULL,89
1091,16,40,16-01-2022,0.3,1,"30,000/-","30,000/-",Active,2050,40:17.4,117.206.195.247,NULL,89
1092,16,40,05-02-2022,0.2,3,"20,000/-","20,000/-",Active,2050,27:53.5,117.206.198.114,NULL,88
1093,16,40,15-02-2022,0.05,3,5000/-,5000/-,Active,2050,12:54.7,117.206.195.234,NULL,85
1094,16,40,18-02-2022,0.2,1,"20,000/-","20,000/-",Active,2050,47:46.2,117.206.192.150,NULL,84
1095,16,40,20-02-2022,0.05,1,5000/-,5000/-,Active,2050,36:35.5,117.206.199.180,NULL,85
1096,16,40,28-03-2022,0.6,1,"60,000/-","60,000/-",Active,2050,25:13.5,117.206.192.142,NULL,84
1097,16,40,01-04-2022,0.1,1,"10,000/-","10,000/-",Active,2050,44:43.4,117.206.192.119,NULL,84
1098,16,40,04-04-2022,0.5,1,"50,000/-","50,000/-",Active,2050,31:59.6,117.206.192.46,NULL,84
1099,16,40,10-04-2022,0.25,1,"25,000/-","25,000/-",Active,2050,52:45.8,117.206.196.200,NULL,84
1100,16,40,11-04-2022,0.1,1,"10,000/-","10,000/-",Active,2050,07:57.6,117.206.195.135,NULL,84
1101,16,40,15-04-2022,0.1,1,"10,000/-","10,000/-",Active,2050,51:07.3,117.206.195.130,NULL,84
1102,16,40,16-04-2022,0.3,1,"30,000/-","30,000/-",Active,2050,53:06.0,117.206.196.110,NULL,83
1103,16,40,20-04-2022,0.05,1,5000/-,5000/-,Active,2050,30:49.3,117.206.192.131,NULL,85
1104,16,40,17-04-2022,0.1,1,"10,000/-","10,000/-",Active,2050,31:19.0,117.206.192.131,NULL,83
1105,16,40,24-04-2022,0.05,3,5000/-,5000/-,Active,2050,46:08.9,117.206.193.50,NULL,84
1106,16,40,28-04-2022,0.24,1,0.24,"24,000/-",Active,2050,44:04.6,117.206.195.8,NULL,84
1107,16,40,07-05-2022,0.2,1,"20,000/-","20,000/-",Active,2050,04:10.8,117.206.195.98,NULL,88
1108,16,40,08-05-2022,0.3,1,30000/-,30000/-,Active,2050,05:17.4,117.206.195.98,NULL,88
1109,16,40,16-05-2022,0.1,1,10000/-,10000/-,Active,2050,19:24.6,117.206.193.113,NULL,83
1110,16,40,23-05-2022,0.1,1,"10,000/-","10,000/-",Active,2050,26:23.4,117.206.196.83,NULL,84
1111,16,40,23-05-2022,0.1,1,"10,000/-","10,000/-",Active,2050,25:29.6,117.206.193.196,NULL,84
1112,16,40,04-06-2022,0.1,1,"10,000/-","10,000/-",Active,2050,12:49.3,117.206.193.167,NULL,86
1113,16,40,08-06-2022,0.1,1,"10,000/-","10,000/-",Active,2050,38:04.5,117.206.193.95,NULL,84
1114,16,40,02-07-2022,0.2,1,0.2,"20,000/-",Active,2050,17:39.3,117.206.196.169,NULL,85
1115,16,40,02-07-2022,0.05,1,5000/-,5000/-,Active,2050,18:31.2,117.206.196.169,NULL,87
1116,16,40,14-07-2022,0.05,1,5000/-,5000/-,Active,2050,07:52.2,117.206.193.125,NULL,85
1117,16,40,13-07-2022,0.1,1,"10,000/-","10,000/-",Active,2050,36:32.7,106.192.164.254,NULL,85
1118,16,40,24-07-2022,0.3,1,30000/-,0.3,Active,2050,56:51.9,117.207.48.235,NULL,86
1119,16,40,24-07-2022,0.1,1,"10,000/-","10,000/-",Active,2050,57:30.4,117.207.48.235,NULL,89
1120,16,40,30-07-2022,0.6,1,"60,000/-","60,000/-",Active,2050,13:50.5,117.212.74.144,NULL,85
1121,16,40,14-08-2022,0.25,1,"25,000/-","25,000/-",Active,2050,23:41.0,59.89.183.162,NULL,85
1122,16,40,17-08-2022,0.5,1,"50,000/-","50,000/-",Active,2050,21:35.0,117.212.77.30,NULL,83
1123,16,40,23-09-2022,0.25,1,25000/-,25000/-,Active,2050,17:53.1,117.207.54.238,NULL,86
1124,16,40,01-10-2022,0.1,1,"10,000/-","10,000/-",Active,2050,36:36.6,106.205.140.13,NULL,84
1125,16,40,05-11-2022,0.1,1,"10,000/-","10,000/-",Active,2050,56:51.0,59.89.179.44,NULL,83
1126,16,40,20-11-2022,0.1,1,"10,000/-","10,000/-",Active,2050,03:00.4,106.192.56.198,NULL,86
1127,16,40,03-12-2022,0.1,1,"10,000/-","10,000/-",Active,2050,07:46.8,59.89.187.124,NULL,86
1128,16,40,07-12-2022,0.1,1,"10,000/-","10,000/-",Active,2050,40:43.9,117.212.77.162,NULL,83
1129,16,40,06-12-2022,0.1,1,"10,000/-","10,000/-",Active,2050,41:41.6,117.212.77.162,NULL,86
1130,16,40,08-12-2022,0.1,1,"10,000/-","10,000/-",Active,2050,19:47.7,117.207.61.8,NULL,86
1131,16,40,14-12-2022,0.1,1,"10,000/-","10,000/-",Active,2050,30:43.7,117.212.76.218,NULL,83
1132,16,40,24-12-2022,0.2,1,"20,000/-","20,000/-",Active,2050,04:00.7,61.0.6.211,NULL,84
1133,16,40,24-12-2022,0.2,1,"20,000/-","20,000/-",Active,2050,05:30.7,61.0.6.211,NULL,85
1134,16,40,17-01-2023,0.25,1,"25,000","25,000",Active,2050,15:18.6,59.89.177.16,NULL,83
1135,16,15,21-02-2023,0.25,1,"25,000/-","25,000/-",Active,2050,45:29.6,59.89.184.39,NULL,83
1136,16,40,02-03-2023,0.3,1,"30,000/-","30,000/-",Active,2050,29:44.3,117.212.73.138,NULL,85
1137,16,40,16-03-2023,0.25,1,0.25,"25,000/-",Active,2050,06:33.9,117.212.73.0,NULL,84
1138,16,40,15-03-2023,0.2,1,0.2,"20,000/-",Active,2050,07:12.3,117.212.73.0,NULL,84
1139,16,40,31-03-2023,0.25,1,0.25,"25,000/-",Active,2050,48:08.8,117.207.62.136,NULL,87
1140,16,40,01-04-2023,0.25,1,"25,000/-","25,000/-",Active,2050,02:11.7,117.207.58.76,NULL,89
1141,16,40,12-04-2023,0.2,1,"20,000/-","20,000/-",Active,2050,45:29.4,117.207.60.73,NULL,84
1142,16,40,29-05-2023,0.09,1,"9,000/-","9,000/-",Active,2050,43:15.0,117.207.54.150,NULL,84
1143,16,40,28-05-2023,0.25,1,"25,000/-","25,000/-",Active,2050,43:51.6,117.207.54.150,NULL,86
1144,16,40,06-05-2023,0.35,1,"35,000/-","35,000/-",Active,2050,14:57.6,117.207.62.245,NULL,85
1145,16,40,11-05-2023,0.25,1,"25,000/-","25,000/-",Active,2050,16:23.2,117.207.48.75,NULL,89
1146,16,40,24-05-2023,0.1,1,"10,000/-","10,000/-",Active,2050,46:41.5,117.207.60.180,NULL,83
1147,16,40,24-05-2023,0.25,1,"25,000/-","25,000/-",Active,2050,42:38.1,117.207.57.33,NULL,85
1148,16,40,30-05-2023,0.25,1,"25,000/-","25,000/-",Active,2050,19:36.2,59.89.184.93,NULL,88
1149,16,40,23-06-2023,0.25,1,"25,000/-","25,000/-",Active,2050,47:07.3,117.207.61.14,NULL,86
1150,16,40,29-06-2023,0.1,1,"10,000/-","10,000/-",Active,2050,05:46.3,117.212.73.154,NULL,84
1151,16,40,02-07-2023,0.1,1,"10,000/-","10,000/-",Active,2050,29:09.0,59.89.187.50,NULL,84
1152,16,40,04-07-2023,0.25,1,"25,000/-","25,000/-",Active,2050,36:25.6,117.212.74.112,NULL,86
1153,16,40,29-07-2023,0.25,1,"25,000/-","25,000/-",Active,2050,56:59.4,61.0.5.105,NULL,83
1154,16,40,02-08-2023,0.1,1,"10,000/-","10,000/-",Active,2050,25:17.4,117.207.58.159,NULL,84
1155,16,40,08-08-2023,0.25,1,25000/-,25000/-,Active,2050,16:07.6,117.207.54.230,NULL,86
1156,16,40,07-08-2023,0.05,1,5000/-,5000/-,Active,2050,28:26.7,117.207.54.230,NULL,85
1157,16,40,11-08-2023,2.2,1,"2,20,000/-","2,20,000/-",Active,2050,21:46.3,59.89.190.25,NULL,86
1158,16,40,17-08-2023,1,1,"1,00,000/-","1,00,000/-",Active,2050,45:59.6,61.0.4.3,NULL,85
1159,16,40,20-08-2023,0.05,1,0.05,"5,000/- ",Active,2050,12:47.4,61.0.5.209,NULL,84
1160,16,40,21-08-2023,0.25,1,"25,000/-","25,000/-",Active,2050,41:36.7,61.0.4.197,NULL,89
1161,16,40,22-08-2023,0.25,1,"25,000/-","25,000/-",Active,2050,10:14.9,117.207.51.214,NULL,89
1162,16,40,03-09-2023,0.12,1,"12,000/-","12,000/-",Active,2050,09:02.6,117.207.49.209,NULL,84
1163,16,40,07-09-2023,1.2,1,"1,20,000/-","1,20,000/-",Active,2050,01:47.3,59.89.176.242,NULL,84
1164,16,40,15-09-2023,0.05,1,0.05,"5,000/-",Active,2050,50:46.1,117.212.77.155,NULL,84
1165,16,40,21-09-2023,0.2,1,"20,000/-","20,000/-",Active,2050,35:26.0,59.89.182.251,NULL,84
1166,16,40,21-09-2023,0.25,1,"25,000/-","25,000/-",Active,2050,35:52.5,59.89.182.251,NULL,83
1167,16,40,08-10-2023,0.1,1,10000/-,10000/-,Active,2050,53:38.1,117.207.63.85,NULL,84
1168,16,40,08-10-2023,0.1,1,"10,000/-","10,000/-",Active,2050,54:00.6,117.207.63.85,NULL,84
1169,16,40,07-10-2023,0.25,1,"25,000/-","25,000/-",Active,2050,54:26.3,117.207.63.85,NULL,86
1170,16,40,09-10-2023,0.05,1,"5,000/-","5,000/-",Active,2050,50:25.8,117.207.63.65,NULL,88
1171,16,40,09-10-2023,0.1,1,"10,000/-","10,000/-",Active,2050,22:49.4,117.207.63.65,NULL,88
1172,16,40,22-10-2023,0.45,1,45000/-,45000/-,Active,2050,29:54.9,117.212.73.121,NULL,84
1173,16,40,24-10-2023,0.2,1,"20,000/-","20,000/-",Active,2050,00:56.6,106.205.153.199,NULL,84
1174,16,40,04-11-2023,0.1,1,10000/-,10000/-,Active,2050,59:56.4,117.207.53.145,NULL,84
1175,16,40,17-11-2023,0.25,1,"25,000/-","25,000/-",Active,2050,17:08.2,59.89.187.15,NULL,84
1176,16,40,04-11-2023,0.04,1,4000/-,4000/-,Active,2050,50:20.9,59.89.187.166,NULL,85
1177,16,40,02-12-2023,0.25,1,25000/-,25000/-,Active,2050,09:29.1,117.207.58.254,NULL,87
1178,16,40,20-12-2023,0.1,1,"10,000/-","10,000/-",Active,2050,28:37.3,61.0.6.205,NULL,84
1179,16,40,26-12-2023,0.75,1,75000/-,75000/-,Active,2050,38:31.8,59.89.178.7,NULL,83
1180,16,40,27-12-2023,0.1,1,"10,000/-","10,000/-",Active,2050,39:08.1,59.89.178.7,NULL,84
1181,16,40,28-12-2023,0.1,1,"10,000/-","10,000/-",Active,2050,55:30.6,59.89.186.207,NULL,84
1182,16,40,02-01-2024,0.15,1,15000/-,15000/-,Active,2050,18:38.2,61.0.4.98,NULL,83
