education_loss_det_id,education_loss_id,disaster_id,school_name,damage_details,status,entry_by,entry_date,ip_addr,schooldayslost,classroomsdamaged,Recordstatus,remark,amountloss,updated_by
29,38,11615,GMS RAMPUR,,Active,2186,53:46.9,117.215.255.12,0,0,0,"DAMAGE OF BOUNDARY WALL,TOILETS,RETAINING WALL IN R/O GMS RAMPUR",7.82,NULL
30,39,11615,GPS RAMPUR,,Active,2186,06:02.4,117.215.247.121,0,0,0,DAMAGE OF TOILETS IN R/O GPS RAMPUR,1.63,NULL
42,40,12805,RH DEHRA,,Active,2074,55:07.5,117.206.201.51,0,0,0,WALL DAMAGED,0.9,NULL
43,41,17557,GPS Sumdo,,Active,2122,03:00.8,59.89.12.5,0,0,0,Damage of Roof,0.74,NULL
44,43,19677,GPS Chhat,,Active,2026,27:45.2,49.36.186.114,0,0,0,Two Toilet Fully Damage,0.7,NULL
45,31,11121,Kotla,,Active,0,39:51.5,49.36.186.114,0,0,0,BoundaryWall,2,4344
46,28,11121,Selag Ka Ghat,,Active,0,44:28.8,49.36.186.114,0,0,0,RoomWall,1,4344
47,30,11121,Changer Plasiyan,,Active,0,46:53.2,49.36.186.114,0,0,0,other,2,4344
48,27,11121,KotipuraKhas,,Active,0,49:59.6,49.36.186.114,0,0,0,other,2,4344
49,26,11121,Bhatwara,,Active,0,51:05.7,49.36.186.114,0,0,0,other,75,4344
50,45,20015,"Govt Primary School Nari Jowar, Block Amb",,Active,2186,35:24.3,117.220.52.13,0,0,0,Damage of Retaining wall and Boundary Wall due to Hailstorm Rain,7.28,NULL
51,46,20288,GPS Chhat,,Active,2026,07:18.4,49.36.186.114,0,0,0,Kitchen damaged,1,NULL
53,47,19586,GMS,,Active,2170,20:49.3,61.3.94.130,0,0,0,HEAVY,677000,NULL
54,50,20770,GMS GRAOUNGHATI,,Active,2170,04:38.0,117.220.23.146,0,0,0,RETAINING WALL DAMAGE,150000,NULL
55,50,20770,GMS PANOOH,,Active,2170,04:38.0,117.220.23.146,0,0,0,RETAINING WALL AND ROOF DAMAGED DUE TO HEAVY RAIN,200000,NULL
56,51,20770,GMS CHANHOL,,Active,2170,07:41.5,117.220.23.146,0,0,0,Construction Work of Retaining Wall and Repari Work of School BUILDING,677000,NULL
57,52,20770,GMS KAUNDI,,Active,2170,12:54.4,117.220.23.146,0,0,0,SCHOOL BUILDING DAMAGED DUE TO HEAVY RAIN,579700,NULL
58,53,23787,GPS Tepra,,Active,2026,28:14.9,164.100.138.238,0,0,0,Toilets of GPS Tepra,150000,NULL
59,54,24316,GPS Kyaran,,Active,2026,48:27.3,164.100.138.238,0,0,0,Retaining wall and boundary wall fallen down due to heavy rain ,2,NULL
64,67,24503,GPS Dahad,,Active,2026,54:26.2,49.36.184.72,0,0,0,Retaining Wall damaged due to heavy rain,2.75,NULL
65,66,24503,GPSAshaMajari,,Active,2026,54:39.1,49.36.184.72,0,0,0,Landslidingduetoheavyrain,0.5,NULL
66,68,24503,GPS Dharwara,,Active,2026,57:54.9,49.36.184.72,0,0,0,Retaining Wall damaged due to heavy rain,2,NULL
67,70,24576,GPS Neelan,,Active,2026,31:27.4,164.100.138.238,0,0,0,Boundary Wall fallen down due to excessive rain,200000,NULL
69,72,24621,GPS Neelan,,Active,2026,43:00.2,49.36.184.72,0,0,0,Boundary wall damaged due to heavy rain.,2,NULL
70,71,24576,GMS Chhamwahan,,Active,2026,03:30.6,49.36.184.72,0,0,0,Retaining wall fallen down due to heavy rain ,1.5,NULL
71,78,24721,GMS Tambri,,Active,2026,54:16.1,164.100.138.238,0,0,0,Retaining wall,500000,NULL
72,79,24721,GPS Dohru,,Active,2026,56:43.1,164.100.138.238,0,0,0,The stairs of the school building have fallen due to heavy rain,35000,NULL
73,81,24721,GPS KAROT,,Active,2026,01:53.9,164.100.138.238,0,0,0,Land sliding,50000,NULL
74,82,24721,GPS Kikarwali,,Active,2026,05:36.2,164.100.138.238,0,0,0,The roof of two rooms of the school has damaged,300000,NULL
75,83,24721,GPS Luharda,,Active,2026,06:50.1,164.100.138.238,0,0,0,land sliding,50000,NULL
81,86,24781,GPS TAMBRI,,Active,2026,08:48.3,49.36.184.72,0,0,0,Land Sliding,0.8,NULL
82,85,24781,GPS KANDHYANA,,Active,2026,09:30.7,49.36.184.72,0,0,0,Land Sliding,2.3,NULL
83,84,24781,GCPS CHHARIL,,Active,2026,10:11.2,49.36.184.72,0,0,0,"The wall adjacent to the playground of the school has sunk into the ground, due to which the playground has been damaged.",0.5,NULL
84,87,24781,GPS Kahli,,Active,2026,29:14.8,164.100.138.238,0,0,0,The wall of the school toilet is damage.,1.5,NULL
85,88,24781,GPS Badoh,,Active,2026,31:24.8,164.100.138.238,0,0,0,Land Sliding,0.5,NULL
86,89,24781,GPS Bhalswai,,Active,2026,33:02.7,164.100.138.238,0,0,0,The walls of the old building and toilet have collapsed due to heavy rains,4,NULL
87,90,24924,GPS Badhyat,,Active,2026,37:43.7,164.100.138.238,0,0,0,"Cracks have appeared in the rooms of the school building. Due to the daily rains, the ground is sinking inwards, due to which there is a possibility of damage in many places in the building.",12,NULL
88,91,24924,GPS Ballu Kharayala,,Active,2026,39:27.5,164.100.138.238,0,0,0,Part of the boundary wall has fallen.,0.7,NULL
89,92,24924,GPS Mihara,,Active,2026,41:19.7,164.100.138.238,0,0,0,Retaining wall is damaged,0.2,NULL
91,94,25029,GMS Dholag,,Active,2026,46:42.2,164.100.138.238,0,0,0,Land Sliding,0.15,NULL
92,93,25029,GPSGochar,,Active,2026,47:49.3,164.100.138.238,0,0,0,Land,1,NULL
95,99,25244,GPS Basturi-I ,,Active,2106,10:31.0,117.243.240.21,0,0,0,Due to landslide,463000,NULL
96,97,25244,GPS,,Active,2106,11:01.4,117.243.240.21,0,0,0,Due to landslide,300000,NULL
98,96,25244,GPS,,Active,2106,11:44.0,117.243.240.21,0,0,0,Due to landslide,150000,NULL
99,100,25244,GPS Nainaseri ,,Active,2106,17:09.5,117.243.240.21,0,0,0,Due to landslide,550000,NULL
100,102,25244,GPS Shallang,,Active,2106,18:46.0,117.243.240.21,0,0,0,Due to landslide,150000,NULL
101,103,25244,GPS Beaser ,,Active,2106,20:19.3,117.243.240.21,0,0,0,Due to landslide,100000,NULL
102,104,25244,GPS Pali,,Active,2106,27:02.1,117.243.240.21,0,0,0,Due to landslide,250000,NULL
103,106,25244,GPS Brow ,,Active,2106,48:21.2,117.215.252.252,0,0,0,Due to landslide,250000,NULL
104,107,25244,GPS Kasholi ,,Active,2106,50:30.7,117.215.252.252,0,0,0,Due to landslide,250000,NULL
105,108,25244,GPS Prantla,,Active,2106,52:00.0,117.215.252.252,0,0,0,Due to landslide,300000,NULL
106,109,25244,GPS Tunan,,Active,2106,53:05.3,117.215.252.252,0,0,0,Due to landslide,150000,NULL
107,110,25244,GPS Sarahar ,,Active,2106,54:38.3,117.215.252.252,0,0,0,Due to landslide,400000,NULL
108,111,25244,GPS Shili ,,Active,2106,55:41.3,117.215.252.252,0,0,0,Due to landslide,300000,NULL
109,112,25244,GPS Kher ,,Active,2106,57:30.8,117.215.252.252,0,0,0,Due to landslide,250000,NULL
110,113,25244,GPS Twar ,,Active,2106,58:35.8,117.215.252.252,0,0,0,Due to landslide,350000,NULL
111,114,25244,GPS Stangidhar ,,Active,2106,00:02.0,117.215.252.252,0,0,0,Due to landslide,150000,NULL
112,115,25244,GPS Chaklot ,,Active,2106,00:56.9,117.215.252.252,0,0,0,Due to landslide,300000,NULL
113,116,25244,GPS Srikot ,,Active,2106,01:57.3,117.215.252.252,0,0,0,Due to landslide,250000,NULL
114,117,25258,GPS Kalath ,,Active,2106,24:05.4,117.215.252.55,0,0,0,Due to landslide,3000000,NULL
115,118,25304,GPS Salwad,,Active,2026,23:44.3,164.100.138.238,0,0,0, Retaining wall damage,7,NULL
116,119,25280,GPS Basona ,,Active,2115,22:06.9,61.0.64.214,0,0,0,Due to landslide,100000,NULL
117,120,25244,GPS Narogi ,,Active,2115,24:08.4,61.0.64.214,0,0,0,Due to landslide,350000,NULL
118,121,25196,GPS Kholaage ,,Active,2115,25:32.2,61.0.64.214,0,0,0,Due to landslide,150000,NULL
119,122,25105,GPS Tikkar ,,Active,2115,27:00.4,61.0.64.214,0,0,0,Due to landslide,300000,NULL
120,123,25196,GPS Lot ,,Active,2115,28:36.9,61.0.64.214,0,0,0,Due to landslide,250000,NULL
121,124,25280,GPS Jaon ,,Active,2115,30:02.6,61.0.64.214,0,0,0,Due to landslide,20000,NULL
122,125,25196,GPS Baradha ,,Active,2115,31:48.1,61.0.64.214,0,0,0,Due to landslide,100000,NULL
123,126,25280,GPS Kashol ,,Active,2115,33:35.6,61.0.64.214,0,0,0,Due to landslide,600000,NULL
124,127,25244,GPS Rashol,,Active,2115,34:54.5,61.0.64.214,0,0,0,Due to landslide,150000,NULL
125,128,25280,GPS Ram Naggar ,,Active,2115,36:24.1,61.0.64.214,0,0,0,Due to landslide,200000,NULL
127,130,25818,GPS Kothi Majher,,Active,2026,22:21.3,164.100.138.238,0,0,0,Land Sliding,0.3,NULL
128,129,25699,GPS Khilla Ra Dohra,,Active,2026,24:12.4,164.100.138.238,0,0,0,landsliding,2.5,NULL
129,131,25891,GPS UPPER DABAT,,Active,2026,56:31.5,117.220.50.113,0,0,0,landsliding ,3.5,NULL
130,132,25891,GPS MODAR,,Active,2026,00:32.4,117.220.50.113,0,0,0,Roof of the school building is damage,5,NULL
131,133,25891,GPS KALA JOHAR,,Active,2026,02:14.7,117.220.50.113,0,0,0,Roof of the school building is damage,5,NULL
132,134,25214,GMS LAKHALA,,Active,2026,17:56.4,117.220.50.113,0,0,0,landsliding ,3,NULL
133,135,24621,GPS Riana,,Active,2026,37:48.1,117.220.50.113,0,0,0,Retaining wall damage  ,5,NULL
134,136,25748,GPS KHAL,,Active,2026,43:18.8,117.220.50.113,0,0,0,landsliding ,1.2,NULL
135,137,25748,GPS DANGU BOUNGAR,,Active,2026,45:28.4,117.220.50.113,0,0,0,landsliding ,1,NULL
136,138,25748,GPS KOSRIAN,,Active,2026,49:54.9,117.220.50.113,0,0,0,"LAND SLIDING  , RAIN WATER IS FILED IN SCHOOL BUILDING ",0.5,NULL
137,139,24621,GPS TARER,,Active,2026,55:23.1,117.220.50.113,0,0,0,"THE WALL OF THE TOILET SEPTIC TANK IS DAMAGED,CAUSING DANGER TO THE TOILET ",1,NULL
138,140,25989,GPS DHANATHER,,Active,2026,54:14.3,164.100.138.238,0,0,0,BOUNDARY WALL AND RETAINING WALL DAMAGE,0.5,NULL
139,141,25989,GPS KOHINA,,Active,2026,56:07.5,164.100.138.238,0,0,0,GROUND SECUIRITY WALL HAS FALLEN,0.5,NULL
140,142,25989,GPS KASHOL,,Active,2026,58:03.3,164.100.138.238,0,0,0,"LAND SLIDING AND BUILDING IS UNSAFE, TWO TOILETS ARE COMPLETELY DAMAGED",10,NULL
141,143,26022,GPS GAHAR,,Active,2026,00:21.1,164.100.138.238,0,0,0,COLLAPSE OF BOUNDARY WALL AND SEEPAGE IN ROOF OF CLASS ROOMS.,1.1,NULL
142,144,26022,GPS BHATWARA,,Active,2026,01:27.2,164.100.138.238,0,0,0,landslide due to heavy rainfall in the back of  school building and kitchen shed. Lifting of soil and wall is required to stop landslide ,1,NULL
143,145,26098,GPS Amarpur,,Active,2026,20:47.2,117.220.49.121,0,0,0,Sliding of retaining wall of school Building,5,NULL
144,146,26098,GMS Bari Chhajoli,,Active,2026,25:23.5,117.220.49.121,0,0,0,Retaining wall behind the school building wall is on the verge of collapse and may cause loss of lifes property. Rainwater flood into the class rooms through the school building wall.,2,NULL
145,147,26180,GPS Tyaman,,Active,2026,20:50.2,164.100.138.238,0,0,0,"Land Sliding, Cracks have come in the toilets.",0.5,NULL
146,148,26180,GPS Mehran,,Active,2026,39:48.8,164.100.138.238,0,0,0,"One room totally damage,cracks due to land sliding.",10,NULL
147,149,26180,GPS Kot,,Active,2026,41:47.3,164.100.138.238,0,0,0,Damage of school stairs due to heavy rain ,0.3,NULL
148,150,26180,GPS Bundal,,Active,2026,46:53.6,164.100.138.238,0,0,0,One of the wall of the room has developed cracks due to heavy rain ,0.35,NULL
149,151,26180,GPS Dumehar,,Active,2026,54:13.9,164.100.138.238,0,0,0,Seepage in roof and floors of class rooms ,0.5,NULL
154,152,26180,GCPSJEORA,,Active,2026,04:39.9,164.100.138.238,0,0,0,Retaining wall is damaged,0.25,NULL
155,153,26180,GPS DEHLWIN,,Active,2026,08:48.9,164.100.138.238,0,0,0,Cracks in Building wall,7,NULL
156,154,26180,GPCS BALGHAR,,Active,2026,12:07.4,164.100.138.238,0,0,0,Land Sliding,3,NULL
157,155,26180,GPCS DAHAD,,Active,2026,17:53.2,164.100.138.238,0,0,0,Retaining wall is damaged,3,NULL
158,156,26180,GPCS CHANDPUR,,Active,2026,19:42.2,164.100.138.238,0,0,0,Retaining wall is damaged and cracks have come in the toilets ,2,NULL
159,157,26180,GCPS BINAULA,,Active,2026,27:12.2,164.100.138.238,0,0,0,Land Sliding,1,NULL
160,158,26180,GPCS Takrera,,Active,2026,10:40.1,164.100.138.238,0,0,0,landsliding in the back side of school  building the mud and water entered the class rooms. Major repair are needed to roofs leakage in classrooms. ,5,NULL
161,159,26180,GPS LADHEHRA,,Active,2026,19:59.2,164.100.138.238,0,0,0,The wall in front of the school building has collapsed. As a result the road to the school has been blocked (partially).In the  future there may be a risk of falling rooms of the school building and damage to the playground ,3.5,NULL
162,160,26180,GPS Chilla,,Active,2026,24:13.4,164.100.138.238,0,0,0,"The wall of the school courtyard has callapsed, due to which the wall of the two rooms of the school are in danger. ",1,NULL
163,161,26180,GPS Kuh Manjhwar,,Active,2026,46:24.5,164.100.138.238,0,0,0,Land Sliding,0.1,NULL
165,162,26236,GPSDaloli,,Active,2026,32:55.5,164.100.138.238,0,0,0,Walls of three rooms has developed cracks and boundary wall behind land sliding due to heavy rainfal,1.5,NULL
166,163,26240,GPCS Bheri,,Active,2026,10:22.9,164.100.138.238,0,0,0,"A huge crack on ground in front of school building in school play ground ,that is increasing day by day and ground is steeping down slowly.",20,NULL
168,164,26289,GPSTUNGARI,,Active,2026,05:15.3,117.220.50.220,0,0,0,A huge crack on school building wall ,1.5,NULL
169,165,26336,GPS Nali Changar,,Active,2026,26:05.2,164.100.138.238,0,0,0,landsliding into school ground near building ,0.5,NULL
170,166,26336,GPCS Thoru Sandoli,,Active,2026,28:18.5,164.100.138.238,0,0,0,Roof of two room damaged due to heavy rain fall ,1.5,NULL
171,167,26336,GPS Tihri,,Active,2026,29:40.7,164.100.138.238,0,0,0,one room full damage and other rooms are bad condition due to heavy rain,3,NULL
172,168,26336,GPS Jarora,,Active,2026,31:27.7,164.100.138.238,0,0,0,Damage of boundry wall and broken in many parts,2,NULL
173,169,26359,GPS Jamla,,Active,2026,33:06.7,164.100.138.238,0,0,0,  Damage of school ground near toilet and room which is under construction,1,NULL
174,170,26366,GMS Bajaura,,Active,2026,34:40.5,164.100.138.238,0,0,0,HEAVY LAND SLIDE IN SCHOOL GROUND SCHOOL BUILDING IS JUST TWO FEET AWAY FROM THE SLIDE THE BUILDING IS IN DANGER,5,NULL
175,171,26366,GPS Dhaunkothi,,Active,2026,36:13.9,164.100.138.238,0,0,0,Major Cracks in the wall of school room due to heavy rainfall ,0.5,NULL
176,172,26366,GPS Jinanu,,Active,2026,37:28.3,164.100.138.238,0,0,0,Damage of school boundary wall near toilet and play ground ,3,NULL
178,173,26459,GPCS Sihra,,Active,2026,40:07.6,164.100.138.238,0,0,0,Kitchen Roof and boundary wall damage,1.5,NULL
179,174,26548,GMS Bard,,Active,2026,53:32.8,164.100.138.238,0,0,0,landslide due to heavy rainfall near the school building and water enter into the classrooms.,3,NULL
180,175,26548,GMS Lakhanpur,,Active,2026,55:00.5,164.100.138.238,0,0,0,Collapse of toilet incilator and wall due to heavy rain. ,2,NULL
181,176,26548,GPS Tyaman,,Active,2026,58:45.3,164.100.138.238,0,0,0,Kitchen Roof  damage ,0.12,NULL
182,177,26693,GMS Diara,,Active,2026,10:17.4,164.100.138.238,0,0,0,Boundary Wall Damage and rain water come into the floor,1.5,NULL
184,178,26693,GPS,,Active,0,44:24.4,49.36.186.90,0,0,0,Damage,0,4344
185,179,26726,GPS LOWER  MANDYALI,,Active,2026,55:54.7,164.100.138.238,0,0,0,Roof of the school building is damage,5,NULL
186,180,26726,GPCS JANDORI,,Active,2026,57:05.8,164.100.138.238,0,0,0,"BOUNDRY WALL,KITCHEN,  TOILET",5,NULL
187,181,26726,GPS JHIRIAN,,Active,2026,59:08.6,164.100.138.238,0,0,0,BOUNDRY WALL DAMAGED,2,NULL
,,,,,Active,2138,07:35.9,117.243.247.38,0,0,0,The school building has been damaged.Two pillars of the verandah have also been broken ,2,NULL
,,,,,Active,2138,48:29.4,117.243.248.119,0,0,0,Due to water and mud entering the school room the items kept in the room have been damaged.,1,NULL
,,,,,Active,2138,03:15.8,117.243.248.119,0,0,0,Due to heavy rains the entire verandah of the school has been damaged and the retaining wall attached to the toilet has also been damaged,2.5,NULL
,,,,,Active,2138,18:46.1,117.243.250.193,0,0,0,Due to heavy rains the retaining wall has been collapsed,4,NULL
,,,,,Active,2138,21:21.9,117.243.250.193,0,0,0,Due to heavy rains the retaining wall has been collapsed,4,NULL
,,,,,Active,2138,21:21.9,117.243.250.193,0,0,0,Cracks in school building back side wall.,3,NULL
,,,,,Active,2138,45:12.5,117.243.250.193,0,0,0,GPS Badi Jhukan,2,NULL
,,,,,Active,2138,46:10.3,117.243.250.193,0,0,0,Cracks in school building walls.,2,NULL
,,,,,Active,2138,52:31.9,117.243.250.193,0,0,0,Back side of school building Cracks in school building walls.,2,NULL
,,,,,Active,2138,48:04.6,117.215.245.32,0,0,0,"Due to heavy rain one room wall and kitchen shed wall crack and two windows and lanter damage from back side,three units toilets damaged and school play ground slides along with dangas there are big stones above the school has been damaged",4,NULL
,,,,,Active,2138,50:21.7,117.215.245.32,0,0,0,"Due to heavy rain one room wall and kitchen shed wall crack and two windows and lanter damage from back side,three units toilets damaged and school play ground slides along with dangas there are big stones above the school has been damaged",4,NULL
,,,,,Active,2138,15:03.0,117.215.245.32,0,0,0,Back side of school building Cracks in school building walls.,0.6,NULL
,,,,,Active,2138,24:14.1,117.215.245.32,0,0,0,Due to heavy rain retaining wall  and kitchen shed of school damaged.,3,NULL
,,,,,Active,2138,35:05.0,117.215.245.32,0,0,0,"Due to heavy rains, cracks have been appeared in the walls of a room, kitchen and toilet of the school. One wall of the toilet has become separated from the other wall.",2,NULL
,,,,,Active,2138,45:53.8,117.215.245.32,0,0,0,Due to heavy rains one building of school have been totally damaged.,3,NULL
,,,,,Active,2138,53:36.5,117.215.245.32,0,0,0,Total damage of tiolet due to havy rain,3,NULL
,,,,,Active,2138,03:16.1,117.215.245.32,0,0,0,Damage of Boundary wall & Play Ground,0.5,NULL
,,,,,Active,2138,16:04.2,117.215.245.32,0,0,0,Damage of school building roof due to heavy rain. ,5,NULL
,,,,,Active,2138,17:46.4,117.215.245.32,0,0,0,Damage of school building roof due to heavy rain. ,5,NULL
,,,,,Active,2138,20:32.0,117.215.245.32,0,0,0,Damage of school building roof due to heavy rain. ,5,NULL
,,,,,Active,2138,34:33.7,117.215.245.32,0,0,0,"1. The playground of school filled with debris,stones and water 2. The way for school from the road to the school has been destroyed 3. Stones and debris falls on the back side of the school building",4,NULL
,,,,,Active,2138,32:49.2,117.215.245.32,0,0,0,"Due to heavy rains, the entire verandah of the school has been damaged and the retaining wall attach",3,NULL
,,,,,Active,2138,34:34.3,117.215.245.32,0,0,0,Due to heavy rain breast wall  totaly loss  ,3,NULL
,,,,,Active,2138,38:22.4,117.215.245.32,0,0,0,Due to heavy rain Kitchan Shed  damaged,1,NULL
,,,,,Active,2138,41:53.0,117.215.245.32,0,0,0,Due to heavy rain retaining wall of school has been damaged,2,NULL
,,,,,Active,2138,45:48.2,117.215.245.32,0,0,0,Due to heavy rain retaining wall of school has been damaged,0.5,NULL
,,,,,Active,2138,49:06.1,117.215.245.32,0,0,0,Due to heavy rain Kitchan Shed  damaged,0.12,NULL
,,,,,Active,2138,54:13.6,117.215.245.32,0,0,0,Due to heavy rain a big stone cracks one side of kitchen wall and boundary wall also damaged,0.3,NULL
,,,,,Active,2138,56:35.3,117.215.245.32,0,0,0,Due to heavy rain a big stone cracks one side of kitchen wall and boundary wall also damaged,0.3,NULL
,,,,,Active,2138,03:45.8,117.215.245.32,0,0,0,Due to rain fifteen feet boundary wall of the school collapsed ,0.25,NULL
,,,,,Active,2138,08:08.6,117.215.245.32,0,0,0,Due to heavy rain retaining wall of school has been damaged,4,NULL
,,,,,Active,2138,10:58.7,117.215.245.32,0,0,0,Due to heavy rain retaining the boundary wall has been broken,2,NULL
,,,,,Active,2138,14:31.1,117.215.245.32,0,0,0,Total damage of tiolet due to havy rain,1,NULL
,,,,,Active,2138,15:54.3,117.215.245.32,0,0,0,Due to heavy rain One Room damaged,3,NULL
,,,,,Active,2138,18:26.7,117.215.245.32,0,0,0,"due to heavy rain stairs cracks, cracks in the pillars,roofs of one room and Varanda totally damaged ",3,NULL
,,,,,Active,2138,10:39.6,182.60.15.250,0,0,0,1. Due to heavy rain debris and stones are falling down the back side of school building. and the class rooms have been filled with debris and water.,3,NULL
,,,,,Active,2138,13:37.5,182.60.15.250,0,0,0,Due to heavy rain  land is sliding near the toilets and there are cracks in the toilets and water tank.,1.5,NULL
,,,,,Active,2138,16:52.3,182.60.15.250,0,0,0,"Due to heavy rain on dated 07/08/2024 mojor cracks has been appeared in the walls and slab of the kitchen, water is also leaking from the walls of kitchen and the slab of the CRC Room.",5,NULL
,,,,,Active,2138,18:25.2,182.60.15.250,0,0,0,three rooms lanter danaged ,2,NULL
,,,,,Active,2138,20:38.5,182.60.15.250,0,0,0,"Two rooms slate wooden roof got damaged and got bent and leakage of water inside rooms  and cracks on room walls, boundary wall made of  angle and iron jali got damaged and broken from many parts due to heavy continuous rains",6,NULL
,,,,,Active,2138,23:45.0,182.60.15.250,0,0,0,"due to heavy rain walls cracks, cracks in the pillar.",2,NULL
,,,,,Active,2138,29:28.7,182.60.15.250,0,0,0,The ceiling of one room of the school building is damaged and the plaster is falling down due to the seepage of water during the monsoon season.,3,NULL
,,,,,Active,2138,34:54.1,182.60.15.250,0,0,0,due to heavy rain fall the ground of school fell down with totally damage of boundary wall.,5,NULL
,,,,,Active,2138,38:31.8,182.60.15.250,0,0,0,due to heavy rain land depressed crack in  wall and pillar,3,NULL
,,,,,Active,2138,42:02.1,182.60.15.250,0,0,0,Ground slided near the building wall due to heavy rain ,3,NULL
,,,,,Active,2138,47:01.4,182.60.15.250,0,0,0,School boundary wall has been damaged due to heavy rainfall on dated 7/8/2024 ,2,NULL
,,,,,Active,2138,50:02.2,182.60.15.250,0,0,0,due to heavy rain back side of school landslide,2,NULL
,,,,,Active,2138,52:03.4,182.60.15.250,0,0,0,due to heavy  rains retaining wall and boundary wall damaged ,2,NULL
,,,,,Active,2138,54:05.8,182.60.15.250,0,0,0,Damage of room wall due to leakage of water from lenter,1,NULL
,,,,,Active,2138,41:43.8,182.60.15.250,0,0,0,school boundary wall damaged due to heavy rain,1,NULL
,,,,,Active,2138,46:04.6,182.60.15.250,0,0,0,school boundary wall damaged due to heavy rain,1,NULL
,,,,,Active,2138,35:02.0,182.60.15.115,0,0,0,"Due to heavy rains, the entire verandah of the school has been damaged and the retaining wall attached to the toilet has also been damaged",1,NULL
,,,,,Active,2138,38:40.9,182.60.15.115,0,0,0,Due to heavy rains one building of school have been totally damaged,0.5,NULL
,,,,,Active,2138,56:34.9,117.215.240.111,0,0,0,Hired building total loss alongwith school property ,22.5,NULL
,,,,,Active,2138,08:56.0,117.215.240.111,0,0,0,"Due to heavey Rains, the roof of School building is totally damaged",2,NULL
,,,,,Active,2138,03:07.0,117.215.240.111,0,0,0,"Due to water and mud entering the school room, the items kept in the room have been damaged.",1,NULL
,,,,,Active,2138,11:03.3,117.215.240.111,0,0,0,Due to heavy rain land slide behind the kitchen and mud entered in the School kitchen & play ground ,2,NULL
