municipal_asset_type_id,municipal_asset_type,status,entry_by,entry_date,ip_addr
1,water borne 1,Active,0,43:06.6,::1
2,Vector borne,Active,0,43:23.1,::1
3,Air borne 1,Deleted,0,43:34.2,::1
4,Community Assets,Active,0,14:57.4,122.176.47.24
