rainfall_id,Disaster_id,district_id,nrainfall,Arainfall,Snownormal,Snowactual,entry_by,status,entry_date,ip_addr,typeid
1,1,26,0,0,0,0,2195,Active,15:20.2,117.220.49.56,1
3,2,26,0,0,0,0,2195,Active,25:03.3,117.220.49.56,1
4,3,26,0,0,0,0,2195,Active,10:23.1,117.254.36.77,1
5,4,26,0,0,0,0,2195,Active,11:22.4,117.254.36.77,1
7,6,15,0,0,0,0,2035,Active,38:00.7,117.220.48.88,1
8,7,15,0,0,0,0,2035,Active,41:00.7,117.220.48.88,1
10,8,15,0,0,0,0,2035,Active,45:52.0,117.220.48.88,1
11,9,16,0,0,0,0,2051,Active,16:38.0,117.206.201.17,1
13,10,16,0,0,0,0,2052,Active,22:45.5,117.206.201.17,1
14,11,16,0,0,0,0,2051,Active,24:32.6,117.206.201.17,1
15,12,16,0,0,0,0,2051,Active,50:06.9,117.206.201.17,1
17,13,15,0,0,0,0,2035,Active,45:15.3,117.220.48.88,1
19,15,16,0,0,0,0,2051,Active,04:01.4,117.206.205.145,1
20,16,26,0,0,0,0,2196,Active,26:44.9,117.220.55.174,1
22,18,20,0,0,0,0,2116,Active,16:03.9,45.121.102.243,1
23,19,20,0,0,0,0,2102,Active,23:44.8,45.121.102.243,1
24,20,20,0,0,0,0,2115,Active,27:18.2,45.121.102.243,1
25,21,20,0,0,0,0,2115,Active,32:27.0,45.121.102.243,1
26,22,20,0,0,0,0,2115,Active,51:25.9,45.121.102.243,1
27,23,20,0,0,0,0,2115,Active,55:45.2,45.121.102.243,1
28,24,20,0,0,0,0,2115,Active,04:49.7,45.121.102.243,1
29,25,20,0,0,0,0,2115,Active,05:04.9,45.121.102.243,1
30,26,20,0,0,0,0,2115,Active,05:31.1,45.121.102.243,1
31,27,20,0,0,0,0,2115,Active,06:07.3,45.121.102.243,1
32,28,20,0,0,0,0,2115,Active,24:39.9,45.121.102.243,1
33,29,20,0,0,0,0,2115,Active,25:01.4,45.121.102.243,1
34,30,20,0,0,0,0,2115,Active,26:08.8,45.121.102.243,1
35,31,20,0,0,0,0,2115,Active,26:25.3,45.121.102.243,1
36,32,20,0,0,0,0,2115,Active,26:46.8,45.121.102.243,1
37,33,20,0,0,0,0,2115,Active,27:04.0,45.121.102.243,1
40,5,26,0,0,0,0,2195,Active,23:25.2,117.254.37.122,1
41,35,26,0,0,0,0,2195,Active,23:17.6,117.254.37.122,1
42,36,26,0,0,0,0,2195,Active,26:50.7,117.254.37.122,1
43,37,26,0,0,0,0,2195,Active,36:54.7,117.254.37.122,1
44,38,26,0,0,0,0,2195,Active,40:32.1,117.254.37.122,1
45,39,16,0,0,0,0,2051,Active,29:16.1,117.206.205.145,1
46,40,16,0,0,0,0,2051,Active,29:44.8,117.206.205.145,1
48,41,15,0,0,0,0,2035,Active,11:27.2,117.220.49.211,1
49,42,26,0,0,0,0,2195,Active,19:38.4,117.220.48.154,1
50,43,15,0,0,0,0,2035,Active,13:49.6,117.220.50.177,1
51,44,25,0,0,0,0,2179,Active,05:27.6,169.149.253.177,1
52,45,25,0,0,0,0,2179,Active,32:38.1,169.149.231.163,1
54,47,25,0,0,0,0,2179,Active,43:38.4,169.149.231.163,1
55,48,25,0,0,0,0,2179,Active,48:26.6,169.149.195.51,1
56,49,25,0,0,0,0,2179,Active,50:09.8,169.149.195.51,1
57,50,25,0,0,0,0,2179,Active,51:19.7,169.149.195.51,1
58,51,25,0,0,0,0,2179,Active,27:13.4,169.149.195.51,1
59,52,25,0,0,0,0,2179,Active,29:21.6,169.149.195.51,1
60,14,23,0,0,0,0,1014,Active,17:35.3,10.26.35.87,1
61,17,23,0,0,0,0,1014,Active,18:41.0,10.26.35.87,1
62,46,23,0,0,0,0,1014,Active,19:16.4,10.26.35.87,1
64,53,15,0.7,0,0,0,2035,Active,25:35.4,117.254.37.103,1
67,55,15,0.3,0.1,0,0,2035,Active,43:56.7,117.254.37.103,1
68,56,15,0.7,1.9,0,0,2035,Active,47:19.9,117.254.37.103,1
69,57,15,0.2,0,0,0,2035,Active,49:25.3,117.254.37.103,1
70,58,15,0,0,0,0,2035,Active,52:24.9,117.254.37.103,1
71,59,24,0,0,0,0,2179,Active,21:53.0,169.149.251.68,1
72,60,25,0,0,0,0,2179,Active,24:31.9,169.149.251.68,1
74,62,25,0,3.39,0,0,2179,Active,43:21.0,106.192.186.177,1
75,63,25,0,3.39,0,0,2179,Active,44:17.4,106.192.186.177,1
76,61,25,0,3.39,0,0,2179,Active,57:20.0,106.192.57.177,1
78,64,25,0,0,0,0,2179,Active,00:39.5,106.192.57.177,1
79,65,23,0,0,0,0,1014,Active,26:26.2,117.242.108.99,1
80,66,25,0,13.69,0,0,2179,Active,36:26.4,169.149.251.19,1
82,68,23,0,0,0,0,1014,Active,32:29.1,117.242.109.32,1
85,67,26,0,0,0,0,2195,Active,07:23.1,117.254.37.3,1
87,71,26,0,0.68,0,0,2195,Active,12:16.8,117.254.37.3,1
88,72,26,0,6.8,0,0,2195,Active,12:30.0,117.254.37.3,1
89,73,26,0,0,0,0,2195,Active,17:11.3,117.254.37.3,1
