disaster_id,disaster_type_id,disaster_date_from,disaster_date_to,rain_normal,rain_actual,snow_normal,snow_actual,r_scale,details,disaster_file,status,entry_by,entry_date,ip_addr,incidentdate,type
1,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,15:20.2,117.220.49.56,01-01-1900,NULL
2,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,24:17.5,117.220.49.56,22-12-2019,NULL
3,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,10:23.0,117.254.36.77,22-12-2019,NULL
4,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,11:22.4,117.254.36.77,15-12-2019,NULL
5,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,11:38.4,117.254.37.122,31-12-2019,NULL
6,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2035,38:00.7,117.220.48.88,01-01-1900,NULL
7,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2035,41:00.7,117.220.48.88,01-01-1900,NULL
8,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2035,45:34.0,117.220.48.88,31-12-2019,NULL
9,2,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2051,16:37.9,117.206.201.17,01-01-1900,NULL
10,2,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2052,18:43.3,117.206.201.17,31-12-2019,NULL
11,2,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2051,24:32.6,117.206.201.17,31-12-2019,NULL
12,2,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2051,50:06.9,117.206.201.17,31-12-2019,NULL
13,2,NULL,NULL,0,0,0,0,0,,NULL,Active,2035,41:02.0,117.220.48.88,30-12-2019,NULL
14,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,1014,40:50.8,10.26.35.87,01-01-2020,NULL
15,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2051,04:01.4,117.206.205.145,01-01-2020,NULL
16,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2196,26:44.9,117.220.55.174,01-01-2020,NULL
17,2003,NULL,NULL,0,0,0,0,0,,NULL,Deleted,1014,14:51.7,10.26.35.87,01-01-2020,NULL
18,4,NULL,NULL,0,0,0,0,0,,NULL,Active,2116,16:03.8,45.121.102.243,01-01-1900,NULL
19,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2102,23:44.7,45.121.102.243,18-08-2019,NULL
20,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2115,27:18.2,45.121.102.243,02-12-2019,NULL
21,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2115,32:27.0,45.121.102.243,02-12-2019,NULL
22,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,51:25.9,45.121.102.243,01-12-2019,NULL
23,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,55:45.1,45.121.102.243,03-12-2019,NULL
24,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,04:49.6,45.121.102.243,07-12-2019,NULL
25,2,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,05:04.9,45.121.102.243,07-12-2019,NULL
26,2,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,05:31.1,45.121.102.243,08-12-2019,NULL
27,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,06:07.2,45.121.102.243,08-12-2019,NULL
28,2,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,24:39.8,45.121.102.243,19-12-2019,NULL
29,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,25:01.3,45.121.102.243,19-12-2019,NULL
30,2,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,26:08.7,45.121.102.243,23-12-2019,NULL
31,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,26:25.3,45.121.102.243,23-12-2019,NULL
32,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,26:46.8,45.121.102.243,26-12-2019,NULL
33,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2115,27:04.0,45.121.102.243,26-12-2019,NULL
34,1,NULL,NULL,0,0,0,0,0,,NULL,Active,2179,56:32.1,164.100.138.237,01-01-2020,NULL
35,2,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,23:17.5,117.254.37.122,01-01-1900,NULL
36,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,26:50.6,117.254.37.122,01-01-1900,NULL
37,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,36:54.6,117.254.37.122,02-01-2020,NULL
38,2,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,40:32.0,117.254.37.122,02-01-2020,NULL
39,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2051,29:16.1,117.206.205.145,03-01-2020,NULL
40,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2051,29:44.7,117.206.205.145,03-01-2020,NULL
41,2003,NULL,NULL,0,0,0,0,0,,NULL,Active,2035,05:06.4,117.220.49.211,01-01-2020,NULL
42,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2195,19:38.3,117.220.48.154,03-01-2020,NULL
43,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2035,13:49.5,117.220.50.177,03-01-2020,NULL
44,2002,NULL,NULL,0,0,0,0,0,,NULL,Active,2179,05:27.5,169.149.253.177,05-01-2020,NULL
45,2002,NULL,NULL,0,0,0,0,0,,NULL,Deleted,2179,32:38.0,169.149.231.163,01-01-1900,NULL
