institute_type_id,institute_type,status,entry_by,entry_date,ip_addr
1,Govt. High School,Active,0,13:32.1,NULL
2,Govt.  Sr. Sec. School,Active,0,14:04.6,NULL
3,Other Institution,Active,0,14:47.6,NULL
,,,,,
,,,,,
