DisttId,statecode,DisttCode,DisttName,DistNameHin
1,1,1,Kupwara,????????
2,1,4,Badgam,??????
3,1,7,Ladakh,??????
4,1,8,Kargil,??????
5,1,11,Punch,???
6,1,12,RAJAURI,??????
7,1,14,KATHUA,????
8,1,15,Baramula,????????
9,1,16,Bandipore,????????
10,1,17,Srinagar,???????
11,1,18,Ganderbal,???????
12,1,19,Pulwama,???????
13,1,20,Shopian,???????
14,1,21,Anantnag,???????
15,1,22,Kulgam,??????
16,1,23,DODA,????
17,1,24,RAMBAN,?????
18,1,25,KISHTWAR,?????????
19,1,26,UDHAMPUR,??????
20,1,27,REASI,??????
21,1,28,JAMMU,?????
22,1,29,SAMBA,?????
23,2,1,Chamba,????
24,2,2,Kangra,???????
25,2,3,Lahaul & Spiti,????? ??? ??????
26,2,4,Kullu,??????
27,2,5,Mandi,????
28,2,6,Hamirpur,???????
29,2,7,Una,???
30,2,8,Bilaspur,????????
31,2,9,Solan,????
32,2,10,Sirmaur,??????
33,2,11,Shimla,?????
34,2,12,Kinnaur,???????
35,3,1,Gurdaspur,?????????
36,3,3,Kapurthala ,???????
37,3,4,Jalandhar,?????
38,3,5,Hoshiarpur,??????????
39,3,6,Shahid Bhagat Singh Nagar ,???? ??? ???? ???
40,3,8,Fatehgarh Sahib,??????? ?????
41,3,9,Ludhiana,????????
42,3,10,Moga,????
43,3,11,Firozpur,????????
44,3,12,Muktsar,???????
45,3,13,Faridkot,???????
46,3,14,Bathinda,??????
47,3,15,Mansa,?????
48,3,17,Patiala,???????
49,3,18,Amritsar ,??????
50,3,19,Tarn Taran,??? ????
51,3,20,Rupnagar,??????
52,3,21,Sahibzada Ajit Singh Nagar,????????? ???? ???? ???
53,3,22,Sangrur,??????
54,3,23,Barnala,??????
55,4,1,Chandigarh,???????
56,5,1,Uttarkashi,?????????
57,5,2,Chamoli,?????
58,5,3,Rudraprayag,???????????
59,5,4,Tehri Garhwal,????? ??????
60,5,5,Dehradun,????????
61,5,6,Garhwal,??????
62,5,7,Pithoragarh,?????????
63,5,8,Bageshwar,????????
64,5,9,Almora ,????????
65,5,10,Champawat,??????
66,5,11,Nainital,???????
67,5,12,Udham Singh Nagar,??????? ???
68,5,13,Hardwar,????????
69,6,1,Panchkula,???????
70,6,2,Ambala,??????
71,6,3,Yamunanagar,????????
72,6,4,Kurukshetra,???????????
73,6,5,Kaithal,????
74,6,6,Karnal,?????
75,6,7,Panipat,??????
76,6,8,Sonipat,??????
77,6,9,Jind,????
78,6,10,Fatehabad,????????
