sub_district_id,sub_districtCode,sub_district_version,sub_district_name,sub_district_name_hindi,districtid,Census_2001_Code,Census_2011_Code,status,entry_by,entry_date,ip_addr
83,83,1,Bharmaur,पांगी ,16,00:00.0,83,Active,0,NULL,164.100.25.41
84,84,1,Chamba,चौराह ,16,00:00.0,84,Active,0,NULL,164.100.25.41
85,85,1,Chowari,सलूणी ,16,00:00.0,85,Active,0,NULL,164.100.25.41
86,86,1,Churah,भलाई ,16,00:00.0,86,Active,0,NULL,164.100.25.41
87,87,1,Dalhousie ,डलहौज़ी ,16,00:00.0,87,Active,0,NULL,164.100.25.41
88,88,1,Pangi,भट्टियत ,16,00:00.0,88,Active,0,NULL,164.100.25.41
89,89,1,Salooni,सिहुंता ,16,00:00.0,89,Active,0,NULL,164.100.25.41
90,90,1,Chamba ,चम्बा ,16,00:00.0,90,Deleted,0,NULL,164.100.25.41
91,91,1,Holi ,होली ,16,00:00.0,91,Deleted,0,NULL,164.100.25.41
92,92,1,Brahmaur ,ब्रह्मौर ,16,00:00.0,92,Deleted,0,NULL,164.100.25.41
93,93,1,Baijnath ,नूरपुर ,18,00:00.0,93,Active,0,NULL,164.100.25.41
94,94,1,Dehra ,इंदोरा ,18,00:00.0,94,Active,0,NULL,164.100.25.41
95,95,1,Dharamshala ,फतेहपुर ,18,00:00.0,95,Active,0,NULL,164.100.25.41
96,96,1,Jaisinghpur ,जवाली ,18,00:00.0,96,Active,0,NULL,164.100.25.41
97,97,1,Jawali ,हरचकिएन ,18,00:00.0,97,Active,0,NULL,164.100.25.41
98,98,1,Jwalamukhi ,शाहपुर ,18,00:00.0,98,Active,0,NULL,164.100.25.41
99,99,1,Kangra ,धर्मशाला ,18,00:00.0,99,Active,0,NULL,164.100.25.41
100,100,1,Nurpur ,काँगड़ा ,18,00:00.0,100,Active,0,NULL,164.100.25.41
101,101,1,Palampur,नगरोटा बागवान ,18,00:00.0,101,Active,0,NULL,164.100.25.41
102,102,1,Shahpur,बरोह ,18,00:00.0,102,Active,0,NULL,164.100.25.41
103,103,1,Fatehpur ,डेरा गोपीपुर ,18,00:00.0,103,Active,0,NULL,164.100.25.41
104,104,1,Nagrota Bagwan,जवालामुखी ,18,00:00.0,104,Active,0,NULL,164.100.25.41
105,105,1,Dheera,जसवं ,18,00:00.0,105,Active,0,NULL,164.100.25.41
106,106,1,Indora,रककर ,18,00:00.0,106,Active,0,NULL,164.100.25.41
107,107,1,Khundian ,खुँदीआं ,18,00:00.0,107,Deleted,0,NULL,164.100.25.41
108,108,1,Thural ,थुरल ,18,00:00.0,108,Deleted,0,NULL,164.100.25.41
109,109,1,Dhira ,धीरे ,18,00:00.0,109,Deleted,0,NULL,164.100.25.41
110,110,1,Jaisinghpur ,जैसिंघपुर ,18,00:00.0,110,Deleted,0,NULL,164.100.25.41
111,111,1,Palampur ,पालमपुर ,18,00:00.0,111,Deleted,0,NULL,164.100.25.41
112,112,1,Baijnath ,बैजनाथ ,18,00:00.0,112,Deleted,0,NULL,164.100.25.41
113,113,1,Multhan ,मुल्थान ,18,00:00.0,113,Deleted,0,NULL,164.100.25.41
114,114,1,Kaza ,उदयपुर ,21,00:00.0,114,Active,0,NULL,164.100.25.41
115,115,1,Keylong ,लाहुल ,21,00:00.0,115,Active,0,NULL,164.100.25.41
116,116,1,Udaipur,स्पीति ,21,00:00.0,116,Active,0,NULL,164.100.25.41
117,117,1,Ani,मनाली ,20,00:00.0,117,Active,0,NULL,164.100.25.41
118,118,1,Banjar ,कुल्लू,20,00:00.0,118,Active,0,NULL,10.21.120.30
119,119,1,Kullu ,सैंज ,20,00:00.0,119,Active,0,NULL,164.100.25.41
120,120,1,Manali,बंजर ,20,00:00.0,120,Active,0,NULL,164.100.25.41
121,121,1,Ani ,अणि ,20,00:00.0,121,Deleted,0,NULL,164.100.25.41
122,122,1,Nirmand,निरमंड ,20,00:00.0,122,Active,0,NULL,164.100.25.41
123,123,1,Dharampur,पधार ,22,00:00.0,123,Active,0,NULL,164.100.25.41
124,124,1,Gohar ,जोगिन्दरनगर ,22,00:00.0,124,Active,0,NULL,164.100.25.41
125,125,1,Jogindernagar ,लड़ भरोल      ,22,00:00.0,125,Active,0,NULL,164.100.25.41
126,126,1,Karsog ,संधोल ,22,00:00.0,126,Active,0,NULL,164.100.25.41
127,127,1,Mandi ,धर्मपुर ,22,00:00.0,127,Active,0,NULL,164.100.25.41
128,128,1,Padhar,कोटली ,22,00:00.0,128,Active,0,NULL,164.100.25.41
129,129,1,Sarkaghat ,सरकाघाट ,22,00:00.0,129,Active,0,NULL,164.100.25.41
130,130,1,Sundernagar,भद्रता ,22,00:00.0,130,Active,0,NULL,164.100.25.41
131,131,1,Thunag,बलद्वारा ,22,00:00.0,131,Active,0,NULL,164.100.25.41
132,132,1,Balh,सुंदरनगर ,22,00:00.0,132,Active,0,NULL,164.100.25.41
133,133,1,Mandi ,मंडी ,22,00:00.0,133,Deleted,0,NULL,164.100.25.41
134,134,1,Aut ,आउट ,22,00:00.0,134,Deleted,0,NULL,164.100.25.41
135,135,1,Bali Chowki   ,बलि चौकी ,22,00:00.0,135,Deleted,0,NULL,164.100.25.41
136,136,1,Thunag ,थुनाग ,22,00:00.0,136,Deleted,0,NULL,164.100.25.41
137,137,1,Chachyot ,चच्योट ,22,00:00.0,137,Deleted,0,NULL,164.100.25.41
138,138,1,Nihri ,निहरी ,22,00:00.0,138,Deleted,0,NULL,164.100.25.41
139,139,1,Karsog ,करसोग ,22,00:00.0,139,Deleted,0,NULL,164.100.25.41
140,140,1,Barsar,तिरा सुजानपुर ,17,00:00.0,140,Active,0,NULL,164.100.25.41
141,141,1,Bhoranj ,नादौन ,17,00:00.0,141,Active,0,NULL,164.100.25.41
142,142,1,Hamirpur ,गलोरे ,17,00:00.0,142,Active,0,NULL,164.100.25.41
143,143,1,Nadaun ,हमीरपुर ,17,00:00.0,143,Active,0,NULL,164.100.25.41
144,144,1,Sujanpur,बर्सर ,17,00:00.0,144,Active,0,NULL,164.100.25.41
145,145,1,Dhatwal ,ढटवाल ,17,00:00.0,145,Deleted,0,NULL,164.100.25.41
146,146,1,Bhoranj ,भोरंज ,17,00:00.0,146,Deleted,0,NULL,164.100.25.41
147,147,1,Amb ,भरवाईं ,26,00:00.0,147,Active,0,NULL,164.100.25.41
148,148,1,Bangana ,अब ,26,00:00.0,148,Active,0,NULL,164.100.25.41
149,149,1,Haroli ,बंगाणा ,26,00:00.0,149,Active,0,NULL,164.100.25.41
150,150,1,Una,उन ,26,00:00.0,150,Active,0,NULL,164.100.25.41
151,151,1,Gagret,हरोली ,26,00:00.0,151,Active,0,NULL,164.100.25.41
152,152,1,Sadar,घुमारवीं ,15,00:00.0,152,Active,0,NULL,164.100.25.41
153,153,1,Ghumarwin,भरारी ,15,00:00.0,153,Active,0,NULL,164.100.25.41
154,154,1,Jhandutta,झंडूता ,15,00:00.0,154,Active,0,NULL,164.100.25.41
155,155,1,Swarghat,नैना देवी ,15,00:00.0,155,Active,0,NULL,164.100.25.41
156,156,1,Bilaspur Sadar   ,बिलासपुर सदर ,15,00:00.0,156,Deleted,0,NULL,164.100.25.41
157,157,1,Namhol ,नम्होल ,15,00:00.0,157,Deleted,0,NULL,164.100.25.41
158,158,1,Arki ,अर्की ,25,00:00.0,158,Active,0,NULL,164.100.25.41
159,159,1,Kandaghat ,दाड़लाघाट ,25,00:00.0,159,Active,0,NULL,164.100.25.41
160,160,1,Nalagarh ,रामशहर ,25,00:00.0,160,Active,0,NULL,164.100.25.41
161,161,1,Solan,नालागढ़ ,25,3,161,Active,0,NULL,164.100.25.41
162,162,1,Baddi    ,बद्दी,25,00:00.0,162,Deleted,0,NULL,10.21.120.30
163,163,1,Krishangarh ,कृषनगढ़ ,25,00:00.0,163,Deleted,0,NULL,164.100.25.41
164,164,1,Kasauli ,कसौली ,25,00:00.0,164,Active,0,NULL,164.100.25.41
165,165,1,Solan ,सोलन ,25,00:00.0,165,Deleted,0,NULL,164.100.25.41
166,166,1,Kandaghat ,कंडाघाट ,25,00:00.0,166,Deleted,0,NULL,164.100.25.41
167,167,1,Nahan ,राजगढ़ ,24,00:00.0,167,Active,0,NULL,164.100.25.41
168,168,1,Paonta Sahib ,नोहरा ,24,00:00.0,168,Active,0,NULL,164.100.25.41
169,169,1,Rajgarh ,पछाड़ ,24,00:00.0,169,Active,0,NULL,164.100.25.41
170,170,1,Sangrah ,रेणुका ,24,4,170,Active,0,NULL,164.100.25.41
171,171,1,Shillai,ददाहू ,24,5,171,Active,0,NULL,164.100.25.41
172,172,1,Nahan ,नहं ,24,6,172,Deleted,0,NULL,164.100.25.41
173,173,1,Poanta Sahib    ,पाँवटा साहिब,24,7,173,Deleted,0,NULL,10.21.113.189
174,174,1,Kamrau   ,कमरऊ,24,8,174,Deleted,0,NULL,10.21.113.189
175,175,1,Shilai  ,शिलाई,24,9,175,Deleted,0,NULL,10.21.113.189
176,176,1,Ronhaat  ,रोनहाट,24,10,176,Deleted,0,NULL,10.21.113.189
177,177,1,Chopal,रामपुर ,23,1,177,Active,0,NULL,164.100.25.41
178,178,1,Dodra Kawar ,ननखड़ी ,23,2,178,Active,0,NULL,164.100.25.41
179,179,1,Rampur ,कुम्हारें ,23,3,179,Active,0,NULL,164.100.25.41
180,180,1,Rohru ,सोनी ,23,4,180,Active,0,NULL,164.100.25.41
181,181,1,Shimla Rural ,शिमला (रूरल ),23,0,181,Active,0,NULL,164.100.25.41
182,182,1,Shimla Urban ,शिमला (अर्बन) ,23,0,182,Active,0,NULL,164.100.25.41
183,183,1,Theog,जुन्गा ,23,7,183,Active,0,NULL,164.100.25.41
184,184,1,Kumarsain,थेओग ,23,8,184,Active,0,NULL,164.100.25.41
185,185,1,Chaupal ,चौपाल ,23,9,185,Deleted,0,NULL,164.100.25.41
186,186,1,Cheta ,चेता ,23,10,186,Deleted,0,NULL,164.100.25.41
187,187,1,Nerwa  ,नेरवा,23,11,187,Deleted,0,NULL,10.21.113.189
188,188,1,Jubbal ,जुब्बल ,23,12,188,Deleted,0,NULL,164.100.25.41
189,189,1,Kotkhai ,कोटखाई ,23,13,189,Deleted,0,NULL,164.100.25.41
190,190,1,Tikar ,टिकर ,23,14,190,Deleted,0,NULL,164.100.25.41
191,191,1,Rohru ,रोहरु ,23,15,191,Deleted,0,NULL,164.100.25.41
192,192,1,Chirgaon ,चिरगों ,23,16,192,Deleted,0,NULL,164.100.25.41
193,193,1,Dodra Kwar  ,डोडरा कवर ,23,17,193,Deleted,0,NULL,164.100.25.41
194,194,1,Kalpa,हंगरंग ,19,1,194,Active,0,NULL,164.100.25.41
195,195,1,Nichar,पू ,19,2,195,Active,0,NULL,164.100.25.41
196,196,1,Pooh,मोरंग ,19,3,196,Active,0,NULL,164.100.25.41
197,197,1,Kalpa ,कल्प ,19,4,197,Deleted,0,NULL,164.100.25.41
198,198,1,Nichar ,नीचर ,19,5,198,Deleted,0,NULL,164.100.25.41
199,199,1,Sangla ,सांगला ,19,6,199,Deleted,0,NULL,164.100.25.41
200,200,2,Dhar Kalan         ,धार कलां   ,662,1,200,Active,0,NULL,164.100.25.41
201,201,2,Pathankot ,पठानकोट ,662,2,201,Active,0,NULL,164.100.25.41
202,202,1,Gurdaspur ,गुरदासपुर ,32,3,202,Active,0,NULL,164.100.25.41
203,203,1,Batala ,बतला ,32,4,203,Active,0,NULL,164.100.25.41
204,204,1,Dera Baba Nanak       ,डेरा बाबा नानक ,32,5,204,Active,0,NULL,164.100.25.41
205,205,1,Bhulath ,भुलैथ ,35,1,205,Active,0,NULL,164.100.25.41
206,206,1,Kapurthala ,कपूरथला ,35,2,206,Active,0,NULL,164.100.25.41
207,207,1,Sultanpur Lodhi    ,सुल्तानपुर लोधी ,35,3,207,Active,0,NULL,164.100.25.41
208,208,1,Phagwara ,फगवाड़ा ,35,4,208,Active,0,NULL,164.100.25.41
209,209,1,Shahkot ,शाहकोट ,34,1,209,Active,0,NULL,164.100.25.41
210,210,1,Nakodar ,नकोदर ,34,2,210,Active,0,NULL,164.100.25.41
211,211,1,Phillaur ,फिल्लौर ,34,3,211,Active,0,NULL,164.100.25.41
212,212,1,Jalandhar - I   ,जालंधर - ी ,34,4,212,Active,0,NULL,164.100.25.41
213,213,1,Jalandhar - II   ,जालंधर - ी ,34,5,213,Active,0,NULL,164.100.25.41
214,214,1,Dasua ,दसुआ ,33,1,214,Active,0,NULL,164.100.25.41
215,215,1,Mukerian ,मुकेरियन ,33,2,215,Active,0,NULL,164.100.25.41
216,216,1,Hoshiarpur ,होशिअरपुर ,33,3,216,Active,0,NULL,164.100.25.41
217,217,1,Garhshankar ,गढ़शंकर ,33,4,217,Active,0,NULL,164.100.25.41
218,218,2,Nawanshahr ,नवांशहर ,40,1,218,Active,0,NULL,164.100.25.41
219,219,1,Balachaur ,बलाचौर ,40,2,219,Active,0,NULL,164.100.25.41
220,220,1,Bassi Pathana      ,बस्सी पटना   ,30,1,220,Active,0,NULL,164.100.25.41
221,221,1,Fatehgarh Sahib    ,फतेहगढ़ साहिब ,30,2,221,Active,0,NULL,164.100.25.41
222,222,1,Amloh ,अमलोह ,30,3,222,Active,0,NULL,164.100.25.41
223,223,1,Khamanon ,खमाणों ,30,4,223,Active,0,NULL,164.100.25.41
224,224,1,Samrala ,समराला ,36,1,224,Active,0,NULL,164.100.25.41
225,225,1,Khanna ,खन्ना ,36,2,225,Active,0,NULL,164.100.25.41
226,226,1,Payal ,पायल ,36,3,226,Active,0,NULL,164.100.25.41
227,227,1,Ludhiana (East)     ,लुधिअना (ईस्ट),36,4,227,Active,0,NULL,164.100.25.41
228,228,1,Ludhiana (West)       ,लुधिअना (वेस्ट)   ,36,5,228,Active,0,NULL,164.100.25.41
229,229,1,Raikot ,रैकेट ,36,6,229,Active,0,NULL,164.100.25.41
230,230,1,Jagraon ,जगराओं ,36,7,230,Active,0,NULL,164.100.25.41
231,231,1,Nihal Singhwala          ,निहाल सिंघवाला       ,38,1,231,Active,0,NULL,164.100.25.41
232,232,1,Bagha Purana      ,बाघा पुराण ,38,2,232,Active,0,NULL,164.100.25.41
233,233,2,Moga ,मोगा ,38,3,233,Active,0,NULL,164.100.25.41
234,234,1,Zira ,जीरा ,31,1,234,Active,0,NULL,164.100.25.41
235,235,2,Firozpur ,फ़िरोज़पुर ,31,0,235,Active,0,NULL,164.100.25.41
236,236,2,Jalalabad ,जलालाबाद ,651,3,236,Active,0,NULL,164.100.25.41
237,237,2,Fazilka ,फाजिल्का ,651,4,237,Active,0,NULL,164.100.25.41
238,238,2,Abohar ,अबोहर ,651,5,238,Active,0,NULL,164.100.25.41
239,239,1,Malout ,मलोट ,39,1,239,Active,0,NULL,164.100.25.41
240,240,1,Gidderbaha ,गिदडरबहा ,39,0,240,Active,0,NULL,164.100.25.41
241,241,1,Muktsar ,मुक्तसर ,39,3,241,Active,0,NULL,164.100.25.41
242,242,2,Faridkot ,फरीदकोट ,29,1,242,Active,0,NULL,164.100.25.41
243,243,1,Jaitu ,जैतु ,29,2,243,Active,0,NULL,164.100.25.41
244,244,2,Rampura Phul   ,रामपुरा फूल ,28,1,244,Active,0,NULL,164.100.25.42
245,245,3,Bathinda ,बठिंडा ,28,2,245,Active,0,NULL,164.100.25.42
246,246,2,Talwandi Sabo   ,तलवंडी सबो ,28,3,246,Active,0,NULL,164.100.25.42
247,247,2,Sardulgarh ,सरदूलगढ़ ,37,1,247,Active,0,NULL,164.100.25.41
248,248,2,Budhlada ,बुढलाडा ,37,2,248,Active,0,NULL,164.100.25.41
249,249,2,Mansa ,मनसा ,37,3,249,Active,0,NULL,164.100.25.41
250,250,1,Samana ,सामना ,41,1,250,Active,0,NULL,164.100.25.41
251,251,1,Patran ,पत्रं ,41,0,251,Active,0,NULL,164.100.25.41
252,252,1,Nabha ,नाभा ,41,2,252,Active,0,NULL,164.100.25.41
253,253,1,Patiala ,पटिआला ,41,3,253,Active,0,NULL,164.100.25.41
254,254,1,Rajpura ,राजपुरा ,41,4,254,Active,0,NULL,164.100.25.41
255,255,1,Ajnala ,अजनाला ,27,1,255,Active,0,NULL,164.100.25.42
256,256,1,Amritsar -I   ,अमृतसर -ी ,27,2,256,Active,0,NULL,164.100.25.42
257,257,1,Amritsar- II    ,अमृतसर- ी ,27,3,257,Active,0,NULL,164.100.25.42
258,258,1,Baba Bakala   ,बाबा बकाला ,27,7,258,Active,0,NULL,164.100.25.42
259,259,1,Tarn Taran    ,तरन तारन,609,4,259,Active,0,NULL,103.102.84.140
260,260,1,Patti ,पट्टी ,609,5,260,Active,0,NULL,164.100.25.41
261,261,1,Khadur Sahib      ,खडूर साहिब ,609,6,261,Active,0,NULL,164.100.25.41
262,262,1,Anandpur Sahib    ,आनंदपुर साहिब ,42,1,262,Active,0,NULL,164.100.25.41
263,263,1,Nangal ,नांगल ,42,0,263,Active,0,NULL,164.100.25.41
264,264,1,Rup Nagar    ,रूप नगर ,42,2,264,Active,0,NULL,164.100.25.41
265,265,1,Chamkaur Sahib    ,चमकौर साहिब ,42,0,265,Active,0,NULL,164.100.25.41
266,266,1,Kharar   ,खरड़ ,608,3,266,Active,0,NULL,103.102.84.140
267,267,1,SAS Nagar (Mohali)      ,सास नगर (मोहाली ),608,0,267,Active,0,NULL,164.100.25.41
268,268,1,Dera Bassi    ,डेरा बस्सी ,608,5,268,Active,0,NULL,164.100.25.41
269,269,1,Malerkotla ,मलेरकोटला ,43,2,269,Active,0,NULL,164.100.25.41
270,270,1,Dhuri ,धुरी ,43,3,270,Active,0,NULL,164.100.25.41
271,271,1,Sangrur ,संगरूर ,43,4,271,Active,0,NULL,164.100.25.41
272,272,1,Sunam ,सुनाम ,43,5,272,Active,0,NULL,164.100.25.41
273,273,1,Lehra ,लहरा ,43,0,273,Active,0,NULL,164.100.25.41
274,274,1,Moonak ,मूनक ,43,6,274,Active,0,NULL,164.100.25.41
275,275,1,Barnala ,बरनाला ,605,1,275,Active,0,NULL,164.100.25.42
276,276,1,Tapa ,तापा ,605,0,276,Active,0,NULL,164.100.25.42
277,277,1,Chandigarh,,44,1,277,Active,0,NULL,117.239.89.162
278,278,1,Puraula ,पुरौला ,57,1,278,Active,0,NULL,164.100.151.60
279,279,1,Mori ,मोरी ,57,0,279,Active,0,NULL,164.100.151.60
280,280,1,Barkot,बड़कोट ,57,2,280,Active,0,NULL,10.21.120.30
281,281,1,Dunda ,डुंडा ,57,3,281,Active,0,NULL,164.100.151.60
282,282,1,Chinyali Saur    ,चिन्याली सौर ,57,0,282,Active,0,NULL,164.100.151.60
283,283,1,Bhatwari ,भटवारी ,57,4,283,Active,0,NULL,164.100.151.60
284,284,1,Joshimath ,जोशीमठ ,47,1,284,Active,0,NULL,164.100.151.60
285,285,1,Chamoli ,चमोली ,47,2,285,Active,0,NULL,164.100.151.60
286,286,1,Pokhari ,पोखरि ,47,3,286,Active,0,NULL,164.100.151.60
287,287,1,Karnaprayag ,कर्णप्रयाग ,47,4,287,Active,0,NULL,164.100.151.60
288,288,1,Tharali ,थराली ,47,5,288,Active,0,NULL,164.100.151.60
289,289,1,Gairsain ,गैरसैण ,47,0,289,Active,0,NULL,164.100.151.60
290,290,1,Ukhimath ,उखीमठ ,54,1,290,Active,0,NULL,117.239.89.162
291,291,1,Rudraprayag ,रुद्रप्रयाग ,54,2,291,Active,0,NULL,117.239.89.162
292,292,1,Jakholi ,  जखोली ,54,0,292,Active,0,NULL,117.239.89.162
293,293,1,Ghansali ,घनसाली ,55,1,293,Active,0,NULL,164.100.151.60
294,294,1,Devprayag ,देवप्रयाग ,55,2,294,Active,0,NULL,117.239.89.162
295,295,1,Pratapnagar ,प्रतापनगर ,55,3,295,Active,0,NULL,164.100.151.60
296,296,1,Jakhani Dhar    ,जखनि धार ,55,0,296,Active,0,NULL,164.100.151.60
297,297,1,Tehri  Garhwal ,तेहरी  गढ़वाल ,55,4,297,Active,0,NULL,10.21.113.189
298,298,1,Dhanaulti ,धनौल्टी ,55,0,298,Active,0,NULL,164.100.151.60
299,299,1,Narender Nagar  ,नरेन्द्र नगर,55,5,299,Active,0,NULL,10.21.120.63
300,300,1,Chakrata ,चकराता ,49,1,300,Active,0,NULL,117.239.89.162
301,301,1,Tyuni ,त्यूणी ,49,0,301,Active,0,NULL,117.239.89.162
302,302,1,Kalsi ,कलसी ,49,0,302,Active,0,NULL,117.239.89.162
303,303,1,Vikas Nagar ,विकास नगर ,49,2,303,Active,0,NULL,117.239.89.162
304,304,1,Dehradun ,देहरादून ,49,3,304,Active,0,NULL,117.239.89.162
305,305,1,Rishikesh ,ऋषिकेश ,49,4,305,Active,0,NULL,117.239.89.162
306,306,1,Srinagar ,श्रीनगर ,52,0,306,Active,0,NULL,117.239.89.162
307,307,1,Pauri ,पौड़ी ,52,2,307,Active,0,NULL,10.21.121.100
308,308,2,Thailisain ,थैलीसैण ,52,0,308,Active,0,NULL,117.239.89.162
309,309,1,Dhoomakot ,धूमाकोट ,52,4,309,Active,0,NULL,117.239.89.162
310,310,1,Lansdowne,लैन्सडौन ,52,0,310,Active,0,NULL,10.21.121.100
311,311,1,Satpuli ,सतपुली ,52,5,311,Active,0,NULL,117.239.89.162
312,312,1,Chobattakhal ,चौबट्टाखाल ,52,0,312,Active,0,NULL,10.21.120.30
313,313,1,Kotdwar ,कोटद्वार,52,6,313,Active,0,NULL,10.21.121.100
