ulb_id,ulb_name,dist_id,status,,,,,,,
1,"Municipal Corp., Shimla ",23,Active,,,,,,,
2,"Municipal Council, Rampur  ",23,Active,,,,,,,
3,"Municipal Council,Theog  ",23,Active,,,,,,,
4,Municipal Council Rohroo  ,23,Active,,,,,,,
5,Nagar PanchayatChopal  ,23,Active,,,,,,,
6,Nagar Panchayat Jubbal  ,23,Active,,,,,,,
7,Nagar Panchayat Kotkhai  ,23,Active,,,,,,,
8,Nagar Panchayat Sunni  ,23,Active,,,,,,,
9,Nagar Panchayat Narkanda  ,23,Active,,,,,,,
10,"Municipal Council,Solan  ",25,Active,,,,,,,
11,"Municipal Council,Parwanoo  ",25,Active,,,,,,,
12,"Municipal Council,Nalagarh  ",25,Active,,,,,,,
13,Municipal Council Baddi  ,25,Active,,,,,,,
14,Nagar Panchayat Arki  ,25,Active,,,,,,,
15,"Municipal Council,Nahan  ",24,Active,,,,,,,
16,"Municipal Council,Paonta  ",24,Active,,,,,,,
17,Nagar Panchayat Rajgarh  ,24,Active,,,,,,,
18,"Municipal Council,Bilaspur  ",15,Active,,,,,,,
19,"Municipal Council,Sri Naina Devi  ",15,Active,,,,,,,
20,Municipal Council Ghumarwin  ,15,Active,,,,,,,
21,Nagar Panchayat Talai  ,15,Active,,,,,,,
22,"Municipal Council,Una  ",26,Active,,,,,,,
23,Municipal Council  Santokgarh  ,26,Active,,,,,,,
24,Nagar Panchayat Gagret  ,26,Active,,,,,,,
25,Nagar Panchayat Daulatpur  ,26,Active,,,,,,,
26,Municipal council  Mehatpur  ,26,Active,,,,,,,
27,Nagar Panchayat Tahliwal  ,26,Active,,,,,,,
28,"Municipal Council,Hamirpur  ",17,Active,,,,,,,
29,Municipal Council Sujanpur  ,17,Active,,,,,,,
30,Nagar Panchayat Nadaun  ,17,Active,,,,,,,
31,Nagar Panchayat Bhota  ,17,Active,,,,,,,
32,"Municipal Council,Kangra  ",18,Active,,,,,,,
33,Municipal Corp.Dharamsala  ,18,Active,,,,,,,
34,"Municipal Council,Palampur  ",18,Active,,,,,,,
35,"Municipal Council,Nurpur  ",18,Active,,,,,,,
36,Municipal Council Nagrota  ,18,Active,,,,,,,
37,Municipal Council Dehra  ,18,Active,,,,,,,
38,Municipal Councilt Jawalamukhi  ,18,Active,,,,,,,
39,Nagar panchayat Baijnath Paprola  ,18,Active,,,,,,,
40,Nagar Panchayat Jawali  ,18,Active,,,,,,,
41,"Municipal Council,Chamba  ",16,Active,,,,,,,
42,"Municipal Council,Dalhousie  ",16,Active,,,,,,,
43,Nagar Panchayat Chowari  ,16,Active,,,,,,,
44,"Municipal Council,Mandi  ",22,Active,,,,,,,
45,"Municipal Council,Sundernagar  ",22,Active,,,,,,,
46,Municipal Council Nerchowk  ,22,Active,,,,,,,
47,Municipal Council Jogindernagar  ,22,Active,,,,,,,
48,Nagar Panchayat Sarkaghat  ,22,Active,,,,,,,
49,Nagar Panchayat Rewalsar  ,22,Active,,,,,,,
50,Nagar Panchayat Karsog  ,22,Active,,,,,,,
51,"Municipal Council,Kullu  ",20,Active,,,,,,,
52,Municipal Council Manali  ,20,Active,,,,,,,
53,Nagar Panchayat Bhuntar  ,20,Active,,,,,,,
54,Nagar Panchayat Banjar  ,20,Active,,,,,,,
55,"Nagar Panchayat,Shahpur",18,Active,,,,,,,
56,Nagar Panchayat Anni,20,Active,,,,,,,
57,Nagar Panchayat Nirmand,20,Active,,,,,,,
58,Nagar Panchayat Chirgaon,23,Active,,,,,,,
59,Nagar Panchayat Nerwly,23,Active,,,,,,,
60,Nagar Panchayat Kandaghat,25,Active,,,,,,,
61,Nagar Panchayat Amb,26,Active,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
