id,crop,status,entry_by,entry_date,ip_addr,,,,
1,Almond  ,Active,0,53:34.8,NULL,,,,
2,Aonla  ,Active,0,48:17.0,NULL,,,,
3,Apple  ,Active,0,48:29.1,NULL,,,,
4,Apricot  ,Active,0,48:31.5,NULL,,,,
5,Bael  ,Active,0,48:35.7,NULL,,,,
6,Banana  ,Active,0,48:38.1,NULL,,,,
7,Ber  ,Active,0,48:41.3,NULL,,,,
8,Cherry  ,Active,0,48:43.7,NULL,,,,
9,Chestnut  ,Active,0,48:52.2,NULL,,,,
10,Deun  ,Active,0,48:55.2,NULL,,,,
11,Deun  ,Active,0,48:57.5,NULL,,,,
12,Fig  ,Active,0,49:03.0,NULL,,,,
13,G. Almond  ,Active,0,49:08.5,NULL,,,,
14,Galgal  ,Active,0,49:12.4,NULL,,,,
15,Grapes  ,Active,0,49:14.8,NULL,,,,
16,Guava  ,Active,0,49:16.9,NULL,,,,
17,Hazel Nut  ,Active,0,49:19.2,NULL,,,,
18,Jack Fruit  ,Active,0,49:21.4,NULL,,,,
19,Jamun  ,Active,0,49:23.6,NULL,,,,
20,Kagzi Lime  ,Active,0,49:26.7,NULL,,,,
21,Karonda  ,Active,0,49:29.2,NULL,,,,
22,Kiwi  ,Active,0,49:31.5,NULL,,,,
23,Laquate  ,Active,0,49:33.8,NULL,,,,
24,Litchi  ,Active,0,49:36.2,NULL,,,,
25,Malta/Musambi  ,Active,0,49:39.5,NULL,,,,
26,Mango  ,Active,0,49:42.5,NULL,,,,
27,Olive  ,Active,0,49:46.3,NULL,,,,
28,Orange/Kinow  ,Active,0,49:48.9,NULL,,,,
29,Oth.Cit.Fruits.  ,Active,0,49:51.8,NULL,,,,
30,Papaya  ,Active,0,49:54.4,NULL,,,,
31,Peach  ,Active,0,49:57.0,NULL,,,,
32,Pear  ,Active,0,49:59.6,NULL,,,,
33,Persimon  ,Active,0,50:02.4,NULL,,,,
34,Picanut  ,Active,0,50:05.7,NULL,,,,
35,Plum  ,Active,0,50:09.6,NULL,,,,
36,Pomegranate  ,Active,0,50:12.3,NULL,,,,
37,Spota  ,Active,0,50:14.9,NULL,,,,
38,Strawbery  ,Active,0,50:18.3,NULL,,,,
39,Walnut  ,Active,0,50:22.2,NULL,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
