,infrastructure damaged - others,District,Other Details,Date
0,,Barpeta,"Barpeta - Washed away Culverts | Betbari Charialai to DK road, 2/1 No Slab Culvert washed away, Logitude-91.01891, Latitude-26.4016, Date of occurence 17.06.2022, (could not be reflected on FRIMS due to unclear image of the WT message)",15-07-2022
1,,Karbi Anglong West,"Donkamokam - Fisheries/Pond | Due to second wave of flood 2022that occurred from 16th June to 1st July 2022,inundated several fisheries/pond which caused damaged/lost 64 number fisheries with total area of 218.5 Bighas as per the report received from Sub-Divisional Fisheries Development Officer on 15/07/2022.",15-07-2022
2,,Lakhimpur,"Dhakuakhana - Anganwadi Centres Affected | Temporary wall and kutcha floor (private building) of Bahir Jugisuti AWC partially damaged as reported by CDPO, Dhakuakhana on 15/07/2022.,  Anganwadi Centres Affected | Temporary wall and kutcha floor (private building) of Ujani Lechera (Mini) AWC partially damaged as reported by CDPO, Dhakuakhana on 15/07/2022.,  Anganwadi Centres Affected | Temporary wall and kutcha floor (private building) of Bahir Bandena AWC partially damaged as reported by CDPO, Dhakuakhana on 15/07/2022.,  Narayanpur - Anganwadi Centres Affected | 13 nos. of Anganwadi center partially damaged as per report received from District social welfare office on dated 14 July 2022 Name of the AWC are-No.2 sessa bania baruah awc,sunaribari belguri, Sonaribari,padigaon,Temera,tintia muslim,tikirai merkathani, Ganakdalani, Futabhog, padmapur Hazarika Chuburi mini,No1 rangajan, no2 rangajan, paschim khalihamari,  PWSS Damaged | Rangati pwss, pwss, pulinaharani pwss,batiparia pwss, joyram Chuburi pwss damaged on 28/06/2022 as per report received from JE, PHE department on dated July 8 2022",15-07-2022
3,,Morigaon,"Morigaon - Fisheries/Pond | As per (Bhurbandha) Fishery Dev Officer, dtd. 15-07-2022, 48 nos. of pond affected, 10Ha water area affected at Singimari, Azarbari, Baghara, Dandua area.",15-07-2022
4,,Nagaon,"Dhing - Elementary Schools Damaged | MUWAMARI MUKTAB school got fully eroded and damaged due to erosion as report received from BEEO, Batadrava on 14.07.2022",15-07-2022
5,,Nalbari,"Banekuchi - Bamboo Foot Bridge | As per report from PWD department on 21 June ,2022 one Bridge washed away and damaged in Rajakhat Village on Hothajan",15-07-2022
6,,Tamulpur,"Tamulpur - Road Breaches | As report recieved on dated 15/07/2022 Damage Found on Chapatal to Hahkata road. Vill- Chapatal, Hahkata. Affected Length 20m. (Long-91.519256, Lati- 26.588951) .,  Road Breaches | As report recieved on dated 15/07/2022 Damage Found on Barbilla Chowk to Chapatal road. Vill- Barbilla, Chapatal. Affected Length 30m. (Long-91.525113, Lati-26.573056)",15-07-2022
7,,Udalguri,"Udalguri - Handloom & Textile Deptt | As reported by Handloom & textile department on 14.07.2022, additionally a total of 02 villages namely Thana Udalguri & Hatkata consistiing of 02 weavers have been affected by recent flood on 16th & 17th June, 2022. ,  Mazbat - Gully Control Damaged | guide bundh damaged at paoripota village on 1/7/2022.(26.66023, 92.3275). Length- 100m(approx)",15-07-2022
