,infrastructure damaged - others,District,Other Details,Date
0,,Chirang,"Bengtal - Bridge Approach Road Damaged | As reported by PWD, Bengtol Sub-Division, Langkar RCC Bridge approach road under Anando Betini VCDC damaged due to heavy rain on 25/09/2022, Lat- 26.757908 Long-90.52232, Length-10m, Breadth-4m, Depth-5m",26-09-2022
1,,Morigaon,"Morigaon - Elementary Schools Damaged | As per Block Elementary Education Officer, dtd. 22-05-2022, APAKARBIGAON LP SCHOOL (PARTIALLY), LATE MADHURAM KONWAR LP SCHOOL (PARTIALLY) SUBMERGED.,  Mikirbheta - Anganwadi Centres Affected | As per report by CDPO Kapili ICDS project on 28-06-2022, Luchanabari Nigam AWC, Thanasarua Mahurabori AWC, Gusarabari AWC affected by Flood",26-09-2022
