,infrastructure damaged - others,District,Other Details,Date
0,,Bongaigaon,"Boitamari - Elementary Schools Damaged | Dumduma Char LPS shifted due to erosion by River Brahmaputra on 17/07/2022 vill- Jaukura pt-2 lat : 26.247001 long: 90.44778,  Anganwadi Centres Affected | 169 No Jaukura pt-3 AWC and 133 No Jaukura pt-2 AWC completely damaged due to erosion by river Brhamaputra on 17/07/2022, vill- Jhakura pt-2",18-07-2022
1,,Majuli,"Majuli - Power Dept. Poles | 7 nos. of HT poles submerged at Rangachahi Mising gaon on 17.07.2022 due to water logging. Out of these, 1 HT pole has been fell down due to rain water logging in this area since last 2-3 days.",18-07-2022
2,,Morigaon,"Morigaon - Agri Bundh Damaged | Dtd-18-07-2022, As per Block Dev Officer(Bhurbandha), Agril bundh from JNV to Bhogdala Bhurbandha Road , A portion of embankment is breakdown and one embankment is partly damaged due to the flood.,  Agri Bundh Damaged | Dtd-18-07-2022, As per Block Dev Officer(Bhurbandha), Agril bundh from Sapmari Playground playground to Sepapara paddy field ph-II with culvert, a portion of embankment is breakdown and one embankment is partly damaged due to the flood,  Agri Bundh Damaged | Dtd-18-07-2022, As per Block Dev Officer(Bhurbandha), Agril bundh from Mikirgaon TINIALI to Sapmari Pathar (0412094001/WC/GIS/94047) Agril bundh is submerged",18-07-2022
