,infrastructure damaged - others,District,Other Details,Date
0,,Dima-Hasao,"Haflong - PWSS Damaged | 35 nos of PHED Infrastructure like JJM, Urban Water Supply Scheme, Intake Arrangements, Raw water Pumping line, Pumps and Pump House, Solar Panels, Distribution lines etc. were severely Damaged under Haflong Division as per report received from PHED dated 28-05-2022,  PWSS Damaged | 62 nos of PHED Infrastructure like JJM, Urban Water Supply Scheme, Intake Arrangements, Raw water Pumping line, Pumps and Pump House, Solar Panels, Distribution lines etc. were severely Damaged under Maibang Division as per report received from PHED dated 28-05-2022,  PWSS Damaged | 11 nos of PHED Infrastructure like JJM, Urban Water Supply Scheme, Intake Arrangements, Raw water Pumping line, Pumps and Pump House, Solar Panels, Distribution lines etc. were Mildly Damaged under Umrongso Division as per report received from PHED dated 28-05-2022",29-05-2022
1,,Nagaon,"Kampur - Damaged RCC Bridge | RCC Bridge No. 1/1 at Changkhola to Garukhunda via Damaihagi Dapara Rd. on dated 28.05.2022 reported by PWD (R) Barhampur Territorial Road Sub-Division under Kampur Revenue Circle.,  Culvert Approach Road Damaged | RCC Box Culvert 1/1 at Changkhola to Garukhunda via Damaihagi Dapara Rd. on dated 28.05.2022 damaged reported by PWD (R) Barhampur Territorial Road Sub-Division under Kampur Revenue Circle.",29-05-2022
2,,Udalguri,"Kalaigaon - Culvert Approach Road Damaged | Damage of culvert at Jhargaon village on 29/05/2022 due to rode-side erosion by the receding flood water from river Bhola covering a length of around 30 meters and breadth of 3.5 meters. Longitude:92.006967, Latitude:26.674942,  Culvert Approach Road Damaged | Damage of RCC Slab culvert at Sandhyabari village on 29/05/2022 due to rode-side erosion by the receding flood water from river Bhola covering a length of around 30 meters and breadth of 4.5 meters. Longitude:91.994729, Latitude:26.684689,  Culvert Approach Road Damaged | Damage of culvert at Pakimuri village on the road connecting Harishinga PWD road to Paduram Koch LP School on 29/05/2022 due to rode-side erosion by the receding water from river Noa covering a length of around 7 meters and breadth of 3 meters. Longitude:91.983516, Latitude:26.628738,  Culvert Approach Road Damaged | Damage of culvert at Puthimari village on the way to kamal Chouhan's house to Bhimraj Chouhan's house on 29/05/2022 due to rode-side erosion by the receding flood water from river Noa covering a length of around 5 meters and breadth of 2.5 meters. Longitude:92.014282, Latitude:26.624098,  Culvert Approach Road Damaged | Damage of SLAB culvert at Bhehuguri village on the road connecting Bhehuguri ME School to Bhehuguri village near Narayan Das's house on 29/05/2022 due to rode-side erosion by the receding water from river Noa covering a length of around 20 Feet and breadth of 6 feet. Longitude:91.975906, Latitude:26.621904,  Culvert Approach Road Damaged | Damage of SLAB culvert at No 2 Batabari village on the road connecting Kabirali to Hungma near Khoirabari Church 29/05/2022 due to rode-side erosion by the receding water from river Maralaxmi covering a length of around 15 ft and breadth of 4.5 ft. Longitude:91.002725, Latitude:26.656936,  Gully Control Damaged | Erosion occured at village Barangabari near agricultural land of Bisitra Kalita on 29/05/2022 due to heavy current of river Kawadanga in the R/B of the river covering a length of around 250 meters. Longitude: 91.967767, Latitude: 26.622461,  Gully Control Damaged | Erosion occured at village Majarchuba near agricultural land of Pulen Baidya and Hunga Ray Rabha on 29/05/2022 due to heavy current of river Noa in the L/B of the river covering a length of around 150 meters. Longitude: 91.999198, Latitude: 26.622218,  Gully Control Damaged | Erosion occurred at village Chinta Gaon near Chengapara high School on 29/05/2022 due to heavy current of river Noa in the L/B of the river covering a length of around 220 meters. Longitude: 91.995521, Latitude: 26.572020,  Gully Control Damaged | Erosion occurred at village Chinta Gaon near Uttam Mandal's house at Kalaigaon to Udalguri PWD road on 29/05/2022 due to heavy current of river Noa in the L/B of the river covering a length of around 130 meters. Longitude: 9995534, Latitude: 26.597224",29-05-2022
