,infrastructure damaged - others,District,Other Details,Date
0,,Karbi Anglong West,"Donkamokam - Handloom & Textile Deptt | During Second wave of Flood 2022 that occurred from 16th June to 1st July 2022,inundated to Warp & Clothes and caused damaged to 1074 number of Weaver as per report received from i/c Superintendent of Handloom and Textile department,Hamren West karbi Anglong on 16/07/2022",16-07-2022
1,,Karimganj,"Karimganj - Bridge Approach Road Damaged | POAMARA KALIGANJ ROAD ,BRIDGE APPROACHES ERODED (AFFECTED LENGTH 50.00M) . DUE TO INCESSANT RAIN HARDCRUST & SIDE BERM OF ABOVE ROAD WAS DAMAGED. THE REPORT WAS SUBMITTED BY ASSISTANT EXECUTIVE ENGINEER, PWRD, KARIMGANJ SOUTH TERRITORIAL ROAD SUBDIVISION , KARIMGANJ ON 13/07/2022.,  PWSS Damaged | 59 Nos. PWSS was affected due to flood and damaged UPVC pipe, suction and delivery line including foot valve, electrical pannel board, starter, mcv, voltmeter, ampere meter, UGR, filter Bed, Sedimentation tank, reservoir, 7.5 HP Centrifugal pump set etc. The report was submitted by Nodal Officer, Flood cum Assistant Executive Engineer, Patherkandi Sub division, P.H.E., on 14/07/2022.",16-07-2022
