,animals washed away,District,Total,Big,Small,Poultry,Date
0,,Barpeta,32661,0,1,32660,02-07-2022
1,,Darrang,1000,0,0,1000,02-07-2022
2,,Golaghat,1,0,1,0,02-07-2022
3,,Karimganj,1,1,0,0,02-07-2022
4,,Morigaon,147,0,0,147,02-07-2022
5,,Nagaon,285,20,65,200,02-07-2022
6,,Nalbari,147,4,43,100,02-07-2022
7,,Total,34242,25,110,34107,02-07-2022
