,animals washed away,District,Total,Big,Small,Poultry,Date
0,,Baksa,3,0,3,0,20-06-2022
1,,Barpeta,1,0,1,0,20-06-2022
2,,Nagaon,5200,0,0,5200,20-06-2022
3,,Nalbari,26,5,21,0,20-06-2022
4,,Udalguri,2,2,0,0,20-06-2022
5,,Total,5232,7,25,5200,20-06-2022
