S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,16,108080,DILIP TAMULY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,16,112147,Anshudeep Pathak,17-Feb-2021 11:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,17,108082,OK Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,17,110840,APURBA JYOTI CHETIA,17-Feb-2021 04:04 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,18,108086,SANJAY NEOG,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,18,111895,ARCHAD CHISTEE NEOG,17-Feb-2021 10:05 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,19,108106,M/S HITECH INDUSTRIES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,19,112768,ARIFUDDIN AHMED,18-Feb-2021 09:31 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,20,108137,MONI KR MILI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,20,108224,Arnab Buragohain,13-Feb-2021 06:27 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,21,108165,CHANDRA HANDIQUE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,21,110851,Arun Enterprise,17-Feb-2021 04:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,22,108187,BHASKAR BORA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,22,111407,Arup Bora,17-Feb-2021 07:06 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,23,108192,Shoiab Khan,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,23,111706,Arup Jyoti Das,17-Feb-2021 08:25 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,24,108201,AVIJIT DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,24,113314,ASHIM BORTHAKUR,18-Feb-2021 12:11 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,25,108213,Bora Electricals,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,25,112923,Ashim Handique,18-Feb-2021 10:46 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,26,108224,Arnab Buragohain,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,26,111121,ASOMI CONSTRUCTION & SUPPLY SYNDICATE,17-Feb-2021 05:41 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,27,108225,M/S P.M.TRADERS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,27,114405,ASSAM POWER AND CONSTRUCTION,18-Feb-2021 03:30 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,28,108240,PRINCE AGRO MACHINERY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,28,113903,ASSOCIATED TECHNOLOGIE,18-Feb-2021 01:56 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,29,108248,GLOBAL POWER AND ENGINEERS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,29,114187,atw india pvt ltd,18-Feb-2021 02:49 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,30,108273,SHYAM STEELS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,30,108201,AVIJIT DUTTA,13-Feb-2021 05:50 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,31,108299,r r enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,31,111658,Balram Singh,17-Feb-2021 08:17 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,32,108304,M/s Dhananjoy Talukdar,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,32,113887,BASANTA HANDIQUE,18-Feb-2021 01:54 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,33,108311,r k marketing,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,33,111152,BEDABROT SAIKIA,17-Feb-2021 05:50 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,34,108337,SRT Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,34,113374,BEE KAY ENTERPRISE,18-Feb-2021 12:23 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,35,108342,Subhash Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,35,108860,Bharat Bora,18-Feb-2021 12:10 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,36,108347,M/s Ambey Associates,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,36,108074,BHARAT SAIKIA,13-Feb-2021 10:25 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,37,108356,GAUTAM BORGOHAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,37,108187,BHASKAR BORA,13-Feb-2021 04:52 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,38,108601,M/S NEXT,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,38,114430,Bhupen Baruah,18-Feb-2021 03:36 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,39,108681,Bikash Enterprises,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,39,114269,BIBEK GOGOI,18-Feb-2021 03:03 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,40,108780,TANUJ KUMAR GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,40,110636,BICHITRA GOGOI,17-Feb-2021 02:07 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,41,108788,KESHABA NANDA PHUKAN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,41,112749,BICHITRA PHUKAN,18-Feb-2021 09:13 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,42,108789,UTPAL MAHANTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,42,114373,BIDYUT BURAGOHAIN,18-Feb-2021 03:26 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,43,108809,SINTU KHATONIAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,43,114228,BIJIT BRAHMA,18-Feb-2021 02:55 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,44,108823,MUKTI ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,44,111207,BIJIT KUMAR PAUL,18-Feb-2021 12:31 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,45,108839,MONJIT SAIKIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45,109893,BIJOY KUMAR BERIA,16-Feb-2021 09:41 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,46,108848,GLOBAL ENGINEERING,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,46,110470,BIJU DUTTA,17-Feb-2021 12:53 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,47,108860,Bharat Bora,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,47,112982,BIJU GOGOI,18-Feb-2021 11:08 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,48,108881,Kashi Prasad Poddar,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,48,114203,bikash boruah,18-Feb-2021 02:50 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,49,108895,JITU HAZARIKA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,49,108681,Bikash Enterprises,17-Feb-2021 05:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,50,108916,MONMI KAKOTI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,50,110730,Bikash Kumar More,17-Feb-2021 10:55 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,51,108932,KONGKON JYOTI BORA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,51,110858,BISHNU BORUAH,17-Feb-2021 04:11 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,52,109098,NIPUL KUMAR BORTHAKUR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,52,113150,BISWAJIT BHUYAN,18-Feb-2021 11:40 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,53,109198,PAWAN COMMUNICATIONS PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,53,113228,BISWAJIT BORAH,18-Feb-2021 11:55 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,54,109263,PRAKASH JYOTI GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,54,112439,BITUPAN KUMAR BARUAH,18-Feb-2021 01:46 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,55,109287,hanuman distributors,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,55,108213,Bora Electricals,18-Feb-2021 11:43 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,56,109305,SRI PURNAKANTA HAZARIKA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,56,107587,BORBORAH AND SONS,11-Feb-2021 06:41 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,57,109317,Sri Ravi Kumar Gupta,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,57,112973,BORNIL BURAGOHAIN,18-Feb-2021 11:11 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
