object_id,Human_Live_Lost_Male
262,0.0
234,0.0
261,2.0
243,3.0
269,3.0
260,0.0
230,0.0
259,1.0
233,0.0
122,2.0
264,0.0
266,1.0
121,1.0
120,0.0
265,0.0
124,3.0
123,3.0
249,0.0
251,1.0
250,1.0
199,0.0
198,0.0
200,0.0
186,1.0
184,1.0
185,9.0
187,3.0
188,3.0
248,0.0
278,0.0
279,0.0
207,2.0
206,0.0
205,0.0
239,2.0
270,1.0
150,0.0
152,1.0
153,0.0
151,0.0
110,0.0
112,1.0
114,0.0
113,0.0
163,0.0
159,0.0
158,0.0
160,3.0
164,0.0
162,0.0
161,0.0
181,1.0
117,0.0
119,0.0
116,0.0
118,0.0
115,0.0
172,2.0
176,0.0
173,0.0
177,0.0
174,0.0
175,0.0
194,0.0
196,0.0
195,0.0
197,1.0
253,1.0
252,1.0
254,0.0
277,0.0
169,0.0
170,0.0
276,0.0
171,0.0
273,0.0
219,4.0
221,0.0
220,1.0
211,2.0
210,0.0
208,1.0
215,0.0
214,0.0
213,0.0
216,0.0
212,0.0
272,0.0
178,0.0
275,0.0
179,0.0
255,0.0
189,0.0
190,1.0
192,0.0
191,2.0
193,0.0
104,1.0
103,0.0
101,0.0
102,0.0
105,0.0
142,2.0
146,0.0
147,0.0
141,0.0
145,0.0
144,1.0
281,0.0
271,2.0
128,0.0
129,1.0
126,0.0
127,0.0
134,1.0
136,2.0
133,0.0
135,1.0
132,0.0
131,0.0
130,0.0
226,1.0
224,0.0
225,3.0
228,0.0
222,0.0
223,1.0
227,1.0
166,0.0
167,0.0
168,0.0
165,0.0
137,0.0
139,0.0
138,1.0
140,0.0
257,0.0
256,0.0
156,0.0
155,0.0
157,0.0
154,0.0
247,1.0
246,1.0
245,0.0
268,0.0
280,0.0
202,0.0
