Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Nurpur  Circle,Irrigation and Public Health,HP||PSMIP Sadwan",EE/JSVPSMIP/Tender2025/300-350,2025_HPIPH_105478_1,Yes,Open Tender,Item Rate,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,1. Certificate of EPF No.,16-May-2025 05:00 PM,26-May-2025 11:30 AM,16-May-2025 05:00 PM,26-May-2025 11:00 AM,16-May-2025 05:00 PM,26-May-2025 11:00 AM,16-May-2025 05:00 PM,26-May-2025 11:00 AM,"21,716",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"2,500",Nil,Nil,Yes,EE PSMIP Sadwan,EE PSMIP Sadwan,Construction of Phina Singh Multipurpose project in Tehsil Nurpur District Kangra HP,Construction of Phina Singh Multipurpose project in Tehsil Nurpur District Kangra HP,As per Mentioned in NIT,,"10,85,815",Civil Works,,Rate Contract,120.0,90.0,EE PSMIP Sadwan,176202.0,,,,O/o EE PSMIP Sadwan,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,2.Earnest Money duly Pledged in the Favour of JSV PSMIP Division Sadwan.,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,3.EMD and Tender Fee payment be made through payment gateway mode ICIC Bank.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,4.Certificate of Registration with IPH Department.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,5.Income Tax/GST Clearance Certificate Attached.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,6.Affidavit regarding Non Black List Firm/Contractor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,7.Work done Certificate Similar nature of work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
