Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,"MCH/ETEN/CW)25-26,V18,9.12.25",2025_UDDHP_123063_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid fee in s/o Demand Draft in fever of Commissioner M.Corp.Hamirpur.,10-Dec-2025 10:00 AM,18-Dec-2025 02:30 PM,10-Dec-2025 10:00 AM,17-Dec-2025 05:00 PM,,,10-Dec-2025 10:00 AM,17-Dec-2025 05:00 PM,18-Dec-2025 05:50 PM,"20,000",No,fixed,,Commissioner Municipal Corporation Hamirpur HP,Hamirpur HP,1.0,DD - Demand Draft,500.0,Commissioner Municipal Corporation Hamirpur HP,Hamirpur HP,No,Commissioner Municipal Corporation Hamirpur HP,Commissioner Municipal Corporation Hamirpur HP,Remaining work of Road towards Solid wate Management Project Site at Dugneri W.No11 M. Corp. Hamirpur H.P.,Remaining work of Road towards Solid wate Management Project Site at Dugneri W.No11 M. Corp. Hamirpur H.P.,Please refer Tender documents.,,"9,79,670",Civil Works,,Tender,30.0,30.0,M Corp  HamirpurHP,177001.0,,,,Office of M CORP Hamirpur HP,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,EMD in s/o FDR duly pledged with the Commissioner M Corp.Hamirpur HP,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of current Registration EPF GST PAN no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Performance/Experience Certificateof2 nos civil works from Competent Authority.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking in s/o affidavit of  correctness and complete work in stipulated time after award.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ Bill of Quantities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
