Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(Gen) Sundernagar||SE(Gen) Nahan||RE Girinagar,REGPHD/SP-23/2025-26-02,2025_HPSEB_121373_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Not Applicable,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee and EMD as per Tender Documents,21-Nov-2025 06:00 PM,01-Dec-2025 03:00 PM,21-Nov-2025 06:00 PM,01-Dec-2025 11:00 AM,,,21-Nov-2025 06:00 PM,01-Dec-2025 11:00 AM,29-Dec-2025 11:30 AM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,Resident Enginner,Giri Power House Division HPSEBL Girinagar,O and M of Giri Power House,"Supply of Turbine Oil 46 (HP Turbinol 46 or Servo  Prime 46) for Giri Power House under Giri Power House Division HPSEBL, Giri Nagar",Please refer Tender documents.,,,Repair and Maintenance Works,,Tender,180.0,60.0,GIRINAGAR,173031.0,,,,Girinagar,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
