Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Health and Family Welfare||National Health Mission,NHMHP-T.S/2/2023- Store-section 115469,2025_DFHW_121149_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Documents required to be uploaded as per Checklist Qual-1 to Qual -6 of tender document, tender doc",21-Nov-2025 10:00 AM,28-Nov-2025 10:00 AM,21-Nov-2025 10:00 AM,27-Nov-2025 05:00 PM,,,21-Nov-2025 11:00 AM,27-Nov-2025 05:00 PM,03-Dec-2025 04:40 PM,"50,000",No,fixed,,Mission Director,Shimla,1.0,DD - Demand Draft,500.0,Mission Director,Shimla,No,Mission Director NHMHP,Mission Director NHM HP SDA Complex Kasumpti shimla -9,HIRING TAXIs FOR HP STATE HEALTH SOCIETY (NHM),Providing Vehicles ETIOS/DEZIRE/AMAZE or its equivalent (SEDAN) at State Head Quarters (NHM) on monthly rental basis,Please refer Tender documents.,,,Miscellaneous Services,,Tender,180.0,365.0,As per Tender document,171009.0,,,,NHM SHQ,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Cost and EMD,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid format as per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
