Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HP Power Transmission Corporation limited||Projects||DGM (Kullu)||PIU Sarabai,HPPTCL/PIU Sarabai/SMS/Tenders/2025-26/10,2025_HPPTC_109872_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.rar,EMD and tender fees as per the tender document,11-Jul-2025 09:00 AM,29-Jul-2025 12:30 PM,11-Jul-2025 10:00 AM,28-Jul-2025 05:00 PM,,,11-Jul-2025 11:00 AM,28-Jul-2025 05:00 PM,04-Aug-2025 04:30 PM,"14,500",No,fixed,,Senior Manager Projects PIU Sarabai,PNB Bajaura,1.0,corrigendum-1,Date,,1.0,DD - Demand Draft,"1,180",Senior Manager Projects PIU Sarabai,PNB Bajaura,No,Senior Manager (Projects),"Office of Senior Manager (Peojects),PIU Sarabai,HPPTCL.",HPPTCL/PIU Sarabai/SMS/Tenders/2025-26/10,"Services for housekeeping, cleaning, gardening, office attendant, yard maintenance and other miscellaneous works along with cleaning material of 220/33 kV GIS Substation Phojal Complex at Dobhi, District Kullu Himachal Pradesh",Please refer Tender documents.,,"7,11,525",Housekeeping/ Cleaning,,Rate Contract,180.0,365.0,220/33 kV GIS Substation Phozal,175129.0,,,,Sarabai Bhuntar Kullu,No,No,AOC
,,,,,,,,,,,,,,,,.rar,qualification documents as per the tender document,,,,,,,,,,,,,,,,,,,,2.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
