Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,EE PLP NIT No. 10139-10189 dated 09.10.2025,2025_PWD_117802_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid for Part-I of the Bid as per Section-6,16-Oct-2025 10:00 AM,21-Oct-2025 11:30 AM,16-Oct-2025 10:00 AM,21-Oct-2025 11:00 AM,,,16-Oct-2025 10:00 AM,21-Oct-2025 11:00 AM,24-Oct-2025 03:00 PM,"1,38,500",No,fixed,,Nil,Nil,1.0,ICICI BANK,"2,000",Nil,Nil,No,"Er. Vineet Kumar Sharma, EE","Executive Engineer, Palampur Division, HP.PWD Palampur","Balance work of road Rampur Rajehar to Sarsawa via Kapen Neelkanth Mandir Bhadraina NH at Sungal KM 0/00 to 10/765 (SH- R/Wall, U-shape  drain , G-II, G-III and Bitumen Concrete (NABARD RIDF-XXIX)","Balance work of road Rampur Rajehar to Sarsawa via Kapen Neelkanth Mandir Bhadraina NH at Sungal KM 0/00 to 10/765 (SH- R/Wall, U-shape  drain , G-II, G-III and Bitumen Concrete (NABARD RIDF-XXIX)",Please refer Tender documents.,,"69,21,319",Civil Works - Roads,,Tender,75.0,120.0,Palampur,176061.0,,,,HP.PWD Division Palampur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of Tender form as per Section -1 Point No. 3,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bid Security as per section -2 clause-16.1(on line),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Registration as per Q. 1-Section 3 (1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Q.1.  as per section -3 ( 1.4) alongwith location of HMP as per Govt. Notification (1.5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Q.1.  as per section -3 ( 1.2) (1.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Q.1.  as per section -3 ( 1.6) (1.8) (1.9) (1.10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.1.  as per section-2 clause ( 4.2 g, 4.4 B(a), c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Others documents i.e. G.S.T., PAN, EPF etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Liquidated damage as per section-4 and point No.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Declaration regarding custom /Excise duty exemption for materials , equipments duly signed on prescr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other information bidder would like to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Without having  own Hot mix plant , Paver in  radius of 25 KM of  location ,  bids not  accepted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,B.O.Q.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
