Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of School Education||DDSE L and S at KEYLONG,DDSE(HR) Keylong 4075,2025_DoEHP_121854_1,Yes,Open Tender,Percentage,Goods,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical Bid,27-Nov-2025 09:00 AM,15-Dec-2025 03:00 PM,27-Nov-2025 10:00 AM,15-Dec-2025 11:00 AM,28-Nov-2025 11:00 AM,30-Nov-2025 03:00 PM,01-Dec-2025 09:00 AM,15-Dec-2025 11:00 AM,19-Dec-2025 02:00 PM,"1,00,000",No,fixed,,Deputy Director,Keylong,1,DD - Demand Draft,"2,000",Deputy Director,Keylong,No,DDSE (Hr) Keylong,Deputy Director School Education (Higher) District Lahaul and Spiti HP Keylong 175132,supply of library Books,Supply of Library books to the 25 schools of this district,Technical bid,,,Stationery,,Tender,180.0,,Keylong,175132.0,,,,Keylong,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BoQ,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
