object_id,district,rc_area,timeperiod,exposure
101,KOKRAJHAR,1069,2022_01,3
101,KOKRAJHAR,1069,2022_02,3
101,KOKRAJHAR,1069,2022_03,3
101,KOKRAJHAR,1069,2022_04,3
101,KOKRAJHAR,1069,2022_05,3
101,KOKRAJHAR,1069,2022_06,3
101,KOKRAJHAR,1069,2022_07,3
101,KOKRAJHAR,1069,2022_08,3
101,KOKRAJHAR,1069,2022_09,3
101,KOKRAJHAR,1069,2022_10,3
101,KOKRAJHAR,1069,2022_11,3
101,KOKRAJHAR,1069,2022_12,3
101,KOKRAJHAR,1069,2023_01,3
101,KOKRAJHAR,1069,2023_02,3
101,KOKRAJHAR,1069,2023_03,3
101,KOKRAJHAR,1069,2023_04,3
101,KOKRAJHAR,1069,2023_05,3
101,KOKRAJHAR,1069,2023_06,3
101,KOKRAJHAR,1069,2023_07,3
101,KOKRAJHAR,1069,2023_08,3
102,KOKRAJHAR,159,2022_01,1
102,KOKRAJHAR,159,2022_02,1
102,KOKRAJHAR,159,2022_03,1
102,KOKRAJHAR,159,2022_04,1
102,KOKRAJHAR,159,2022_05,1
102,KOKRAJHAR,159,2022_06,1
102,KOKRAJHAR,159,2022_07,1
102,KOKRAJHAR,159,2022_08,1
102,KOKRAJHAR,159,2022_09,1
102,KOKRAJHAR,159,2022_10,1
102,KOKRAJHAR,159,2022_11,1
102,KOKRAJHAR,159,2022_12,1
102,KOKRAJHAR,159,2023_01,1
102,KOKRAJHAR,159,2023_02,1
102,KOKRAJHAR,159,2023_03,1
102,KOKRAJHAR,159,2023_04,1
102,KOKRAJHAR,159,2023_05,1
102,KOKRAJHAR,159,2023_06,1
102,KOKRAJHAR,159,2023_07,1
102,KOKRAJHAR,159,2023_08,1
103,KOKRAJHAR,304,2022_01,2
103,KOKRAJHAR,304,2022_02,2
103,KOKRAJHAR,304,2022_03,2
103,KOKRAJHAR,304,2022_04,2
103,KOKRAJHAR,304,2022_05,2
103,KOKRAJHAR,304,2022_06,2
103,KOKRAJHAR,304,2022_07,2
103,KOKRAJHAR,304,2022_08,2
103,KOKRAJHAR,304,2022_09,2
103,KOKRAJHAR,304,2022_10,2
103,KOKRAJHAR,304,2022_11,2
103,KOKRAJHAR,304,2022_12,2
103,KOKRAJHAR,304,2023_01,2
103,KOKRAJHAR,304,2023_02,2
103,KOKRAJHAR,304,2023_03,2
103,KOKRAJHAR,304,2023_04,2
103,KOKRAJHAR,304,2023_05,2
103,KOKRAJHAR,304,2023_06,2
103,KOKRAJHAR,304,2023_07,2
103,KOKRAJHAR,304,2023_08,2
104,KOKRAJHAR,990,2022_01,3
104,KOKRAJHAR,990,2022_02,3
104,KOKRAJHAR,990,2022_03,3
104,KOKRAJHAR,990,2022_04,3
104,KOKRAJHAR,990,2022_05,3
104,KOKRAJHAR,990,2022_06,3
104,KOKRAJHAR,990,2022_07,3
104,KOKRAJHAR,990,2022_08,3
104,KOKRAJHAR,990,2022_09,3
104,KOKRAJHAR,990,2022_10,3
104,KOKRAJHAR,990,2022_11,3
104,KOKRAJHAR,990,2022_12,3
104,KOKRAJHAR,990,2023_01,3
104,KOKRAJHAR,990,2023_02,3
104,KOKRAJHAR,990,2023_03,3
104,KOKRAJHAR,990,2023_04,3
104,KOKRAJHAR,990,2023_05,3
104,KOKRAJHAR,990,2023_06,3
104,KOKRAJHAR,990,2023_07,3
104,KOKRAJHAR,990,2023_08,3
105,KOKRAJHAR,281,2022_01,1
105,KOKRAJHAR,281,2022_02,1
105,KOKRAJHAR,281,2022_03,1
105,KOKRAJHAR,281,2022_04,1
105,KOKRAJHAR,281,2022_05,1
105,KOKRAJHAR,281,2022_06,1
105,KOKRAJHAR,281,2022_07,1
105,KOKRAJHAR,281,2022_08,1
105,KOKRAJHAR,281,2022_09,1
105,KOKRAJHAR,281,2022_10,1
105,KOKRAJHAR,281,2022_11,1
105,KOKRAJHAR,281,2022_12,1
105,KOKRAJHAR,281,2023_01,1
105,KOKRAJHAR,281,2023_02,1
105,KOKRAJHAR,281,2023_03,1
105,KOKRAJHAR,281,2023_04,1
105,KOKRAJHAR,281,2023_05,1
105,KOKRAJHAR,281,2023_06,1
105,KOKRAJHAR,281,2023_07,1
105,KOKRAJHAR,281,2023_08,1
106,KOKRAJHAR,103,2022_01,1
106,KOKRAJHAR,103,2022_02,1
106,KOKRAJHAR,103,2022_03,1
106,KOKRAJHAR,103,2022_04,1
106,KOKRAJHAR,103,2022_05,1
106,KOKRAJHAR,103,2022_06,1
106,KOKRAJHAR,103,2022_07,1
106,KOKRAJHAR,103,2022_08,1
106,KOKRAJHAR,103,2022_09,1
106,KOKRAJHAR,103,2022_10,1
106,KOKRAJHAR,103,2022_11,1
106,KOKRAJHAR,103,2022_12,1
106,KOKRAJHAR,103,2023_01,1
106,KOKRAJHAR,103,2023_02,1
106,KOKRAJHAR,103,2023_03,1
106,KOKRAJHAR,103,2023_04,1
106,KOKRAJHAR,103,2023_05,1
106,KOKRAJHAR,103,2023_06,1
106,KOKRAJHAR,103,2023_07,1
106,KOKRAJHAR,103,2023_08,1
107,KOKRAJHAR,124,2022_01,1
107,KOKRAJHAR,124,2022_02,1
