object_id,district,rc_area,timeperiod,flood-hazard
101,KOKRAJHAR,1069,2022_01,1
101,KOKRAJHAR,1069,2022_02,1
101,KOKRAJHAR,1069,2022_03,1
101,KOKRAJHAR,1069,2022_04,5
101,KOKRAJHAR,1069,2022_05,5
101,KOKRAJHAR,1069,2022_06,5
101,KOKRAJHAR,1069,2022_07,1
101,KOKRAJHAR,1069,2022_08,5
101,KOKRAJHAR,1069,2022_09,1
101,KOKRAJHAR,1069,2022_10,1
101,KOKRAJHAR,1069,2022_11,1
101,KOKRAJHAR,1069,2022_12,1
101,KOKRAJHAR,1069,2023_01,5
101,KOKRAJHAR,1069,2023_02,5
101,KOKRAJHAR,1069,2023_03,5
101,KOKRAJHAR,1069,2023_04,5
101,KOKRAJHAR,1069,2023_05,5
101,KOKRAJHAR,1069,2023_06,5
101,KOKRAJHAR,1069,2023_07,5
101,KOKRAJHAR,1069,2023_08,5
102,KOKRAJHAR,159,2022_01,1
102,KOKRAJHAR,159,2022_02,1
102,KOKRAJHAR,159,2022_03,1
102,KOKRAJHAR,159,2022_04,1
102,KOKRAJHAR,159,2022_05,1
102,KOKRAJHAR,159,2022_06,3
102,KOKRAJHAR,159,2022_07,1
102,KOKRAJHAR,159,2022_08,1
102,KOKRAJHAR,159,2022_09,1
102,KOKRAJHAR,159,2022_10,1
102,KOKRAJHAR,159,2022_11,1
102,KOKRAJHAR,159,2022_12,1
102,KOKRAJHAR,159,2023_01,1
102,KOKRAJHAR,159,2023_02,1
102,KOKRAJHAR,159,2023_03,1
102,KOKRAJHAR,159,2023_04,1
102,KOKRAJHAR,159,2023_05,1
102,KOKRAJHAR,159,2023_06,1
102,KOKRAJHAR,159,2023_07,1
102,KOKRAJHAR,159,2023_08,1
103,KOKRAJHAR,304,2022_01,1
103,KOKRAJHAR,304,2022_02,1
103,KOKRAJHAR,304,2022_03,1
103,KOKRAJHAR,304,2022_04,1
103,KOKRAJHAR,304,2022_05,1
103,KOKRAJHAR,304,2022_06,1
103,KOKRAJHAR,304,2022_07,1
103,KOKRAJHAR,304,2022_08,1
103,KOKRAJHAR,304,2022_09,1
103,KOKRAJHAR,304,2022_10,1
103,KOKRAJHAR,304,2022_11,1
103,KOKRAJHAR,304,2022_12,1
103,KOKRAJHAR,304,2023_01,1
103,KOKRAJHAR,304,2023_02,1
103,KOKRAJHAR,304,2023_03,1
103,KOKRAJHAR,304,2023_04,1
103,KOKRAJHAR,304,2023_05,1
103,KOKRAJHAR,304,2023_06,1
103,KOKRAJHAR,304,2023_07,5
103,KOKRAJHAR,304,2023_08,1
104,KOKRAJHAR,990,2022_01,1
104,KOKRAJHAR,990,2022_02,1
104,KOKRAJHAR,990,2022_03,1
104,KOKRAJHAR,990,2022_04,5
104,KOKRAJHAR,990,2022_05,5
104,KOKRAJHAR,990,2022_06,5
104,KOKRAJHAR,990,2022_07,1
104,KOKRAJHAR,990,2022_08,5
104,KOKRAJHAR,990,2022_09,1
104,KOKRAJHAR,990,2022_10,1
104,KOKRAJHAR,990,2022_11,1
104,KOKRAJHAR,990,2022_12,1
104,KOKRAJHAR,990,2023_01,5
104,KOKRAJHAR,990,2023_02,5
104,KOKRAJHAR,990,2023_03,5
104,KOKRAJHAR,990,2023_04,5
104,KOKRAJHAR,990,2023_05,5
104,KOKRAJHAR,990,2023_06,5
104,KOKRAJHAR,990,2023_07,5
104,KOKRAJHAR,990,2023_08,5
105,KOKRAJHAR,281,2022_01,1
105,KOKRAJHAR,281,2022_02,1
105,KOKRAJHAR,281,2022_03,1
105,KOKRAJHAR,281,2022_04,1
105,KOKRAJHAR,281,2022_05,1
