object_id,district,rc_area,timeperiod,government-response
101,KOKRAJHAR,1069,2022_01,6
101,KOKRAJHAR,1069,2022_02,6
101,KOKRAJHAR,1069,2022_03,6
101,KOKRAJHAR,1069,2022_04,6
101,KOKRAJHAR,1069,2022_05,6
101,KOKRAJHAR,1069,2022_06,6
101,KOKRAJHAR,1069,2022_07,6
101,KOKRAJHAR,1069,2022_08,6
101,KOKRAJHAR,1069,2022_09,6
101,KOKRAJHAR,1069,2022_10,6
101,KOKRAJHAR,1069,2022_11,6
101,KOKRAJHAR,1069,2022_12,6
101,KOKRAJHAR,1069,2023_01,6
101,KOKRAJHAR,1069,2023_02,6
101,KOKRAJHAR,1069,2023_03,6
101,KOKRAJHAR,1069,2023_04,6
101,KOKRAJHAR,1069,2023_05,6
101,KOKRAJHAR,1069,2023_06,6
101,KOKRAJHAR,1069,2023_07,6
101,KOKRAJHAR,1069,2023_08,6
102,KOKRAJHAR,159,2022_01,6
102,KOKRAJHAR,159,2022_02,6
102,KOKRAJHAR,159,2022_03,6
102,KOKRAJHAR,159,2022_04,6
102,KOKRAJHAR,159,2022_05,6
102,KOKRAJHAR,159,2022_06,6
102,KOKRAJHAR,159,2022_07,6
102,KOKRAJHAR,159,2022_08,6
102,KOKRAJHAR,159,2022_09,6
102,KOKRAJHAR,159,2022_10,6
102,KOKRAJHAR,159,2022_11,6
102,KOKRAJHAR,159,2022_12,6
102,KOKRAJHAR,159,2023_01,6
102,KOKRAJHAR,159,2023_02,6
102,KOKRAJHAR,159,2023_03,6
102,KOKRAJHAR,159,2023_04,6
102,KOKRAJHAR,159,2023_05,6
102,KOKRAJHAR,159,2023_06,6
102,KOKRAJHAR,159,2023_07,6
102,KOKRAJHAR,159,2023_08,6
103,KOKRAJHAR,304,2022_01,6
103,KOKRAJHAR,304,2022_02,6
103,KOKRAJHAR,304,2022_03,6
103,KOKRAJHAR,304,2022_04,6
103,KOKRAJHAR,304,2022_05,6
103,KOKRAJHAR,304,2022_06,6
103,KOKRAJHAR,304,2022_07,6
103,KOKRAJHAR,304,2022_08,6
103,KOKRAJHAR,304,2022_09,6
103,KOKRAJHAR,304,2022_10,6
