,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Morigaon,2,2(Morigaon | 2),,,,0(Morigaon | 0),,,,27-07-2022
1,,Total,2,2,,,,0,,,,27-07-2022
