,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Dhemaji,4,0(Gogamukh | 0),,,,4(Gogamukh | 4),,,,13-06-2022
1,,Dima-Hasao,5,0(Haflong | 0),,,,5(Haflong | 5),,,,13-06-2022
2,,Total,9,0,,,,9,,,,13-06-2022
