,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,1,1(Silchar | 1),,,,0(Silchar | 0),,,,01-06-2022
1,,Dima-Hasao,5,0(Haflong | 0),,,,5(Haflong | 5),,,,01-06-2022
2,,Morigaon,3,3(Morigaon | 3),,,,0(Morigaon | 0),,,,01-06-2022
3,,Nagaon,3,"3(Nagaon | 1, Kampur | 2)",,,,"0(Nagaon | 0, Kampur | 0)",,,,01-06-2022
4,,Total,12,,,,,,,,,01-06-2022
