,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Lakhimpur,13,"0(North Lakhimpur | 0, Nowboicha | 0, Bihpuria | 0)",,,,"13(North Lakhimpur | 3, Nowboicha | 6, Bihpuria | 4)",,,,14-10-2022
1,,Tinsukia,1,0(Tinsukia | 0),,,,1(Tinsukia | 1),,,,14-10-2022
2,,Total,14,0,,,,14,,,,14-10-2022
