,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,31,"31(Silchar | 23, Katigorah | 8)",,,,"0(Silchar | 0, Katigorah | 0)",,,,14-07-2022
1,,Chirang,1,1(Bijni | 1),,,,0(Bijni | 0),,,,14-07-2022
2,,Dima-Hasao,17,17(Haflong | 17),,,,0(Haflong | 0),,,,14-07-2022
3,,Morigaon,10,10(Morigaon | 10),,,,0(Morigaon | 0),,,,14-07-2022
4,,Tamulpur,2,0(Goreswar | 0),,,,2(Goreswar | 2),,,,14-07-2022
5,,Total,61,59,,,,2,,,,14-07-2022
