,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Bajali,1,1(Bajali | 1),,,,0(Bajali | 0),,,,15-06-2022
1,,Baksa,1,1(Barama | 1),,,,0(Barama | 0),,,,15-06-2022
2,,Dhemaji,1,0(Sissiborgaon | 0),,,,1(Sissiborgaon | 1),,,,15-06-2022
3,,Dima-Hasao,3,0(Haflong | 0),,,,3(Haflong | 3),,,,15-06-2022
4,,Kamrup (M),8,"3(Guwahati | 1, Dispur | 2)",,,,"5(Guwahati | 0, Dispur | 5)",,,,15-06-2022
5,,Kokrajhar,2,2(Kokrajhar | 2),,,,0(Kokrajhar | 0),,,,15-06-2022
6,,Total,16,7,,,,9,,,,15-06-2022
