,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,3,3(Silchar | 3),,,,0(Silchar | 0),,,,20-07-2022
1,,Dima-Hasao,8,7(Haflong | 7),,,,1(Haflong | 1),,,,20-07-2022
2,,Morigaon,6,6(Morigaon | 6),,,,0(Morigaon | 0),,,,20-07-2022
3,,Tinsukia,1,0(Sadiya | 0),,,,1(Sadiya | 1),,,,20-07-2022
4,,Total,18,16,,,,2,,,,20-07-2022
