,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,19,19(Silchar | 19),,,,0(Silchar | 0),,,,15-07-2022
1,,Chirang,1,1(Bijni | 1),,,,0(Bijni | 0),,,,15-07-2022
2,,Dima-Hasao,17,17(Haflong | 17),,,,0(Haflong | 0),,,,15-07-2022
3,,Morigaon,8,8(Morigaon | 8),,,,0(Morigaon | 0),,,,15-07-2022
4,,Total,45,45,,,,0,,,,15-07-2022
