,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,109,"109(Silchar | 49, Sonai | 2, Katigorah | 58)",,,,"0(Silchar | 0, Sonai | 0, Katigorah | 0)",,,,28-05-2022
1,,Dima-Hasao,4,0(Haflong | 0),,,,4(Haflong | 4),,,,28-05-2022
2,,Hojai,1,0(Hojai | 0),,,,1(Hojai | 1),,,,28-05-2022
3,,Morigaon,3,3(Morigaon | 3),,,,0(Morigaon | 0),,,,28-05-2022
4,,Nagaon,31,"31(Nagaon | 19, Raha | 7, Kampur | 5)",,,,"0(Nagaon | 0, Raha | 0, Kampur | 0)",,,,28-05-2022
5,,Total,148,143,,,,5,,,,28-05-2022
