,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,159,"157(Sonai | 12, Silchar | 59, Katigorah | 86)",,,,"2(Sonai | 0, Silchar | 2, Katigorah | 0)",,,,27-05-2022
1,,Dima-Hasao,2,1(Haflong | 1),,,,1(Haflong | 1),,,,27-05-2022
2,,Hailakandi,1,1(Algapur | 1),,,,0(Algapur | 0),,,,27-05-2022
3,,Morigaon,5,3(Morigaon | 3),,,,2(Morigaon | 2),,,,27-05-2022
4,,Nagaon,140,"39(Nagaon | 26, Kampur | 6, Raha | 7)",,,,"101(Nagaon | 8, Kampur | 0, Raha | 93)",,,,27-05-2022
5,,Total,307,201,,,,106,,,,27-05-2022
