,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Bajali,2,2(Sarupeta | 2),,,,0(Sarupeta | 0),,,,11-07-2022
1,,Biswanath,1,0(Halem | 0),,,,1(Halem | 1),,,,11-07-2022
2,,Cachar,60,"60(Silchar | 32, Katigorah | 27, Lakhipur | 1)",,,,"0(Silchar | 0, Katigorah | 0, Lakhipur | 0)",,,,11-07-2022
3,,Chirang,1,1(Bijni | 1),,,,0(Bijni | 0),,,,11-07-2022
4,,Dima-Hasao,26,20(Haflong | 20),,,,6(Haflong | 6),,,,11-07-2022
5,,Kamrup,2,2(Kayan | 2),,,,0(Kayan | 0),,,,11-07-2022
6,,Morigaon,9,9(Morigaon | 9),,,,0(Morigaon | 0),,,,11-07-2022
7,,Tamulpur,1,1(Goreswar | 1),,,,0(Goreswar | 0),,,,11-07-2022
8,,Total,102,95,,,,7,,,,11-07-2022
