,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Dhemaji,4,0(Gogamukh | 0),,,,4(Gogamukh | 4),,,,09-06-2022
1,,Dima-Hasao,3,0(Haflong | 0),,,,3(Haflong | 3),,,,09-06-2022
2,,Total,7,0,,,,7,,,,09-06-2022
