,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,1,1(Silchar | 1),,,,0(Silchar | 0),,,,03-06-2022
1,,Dima-Hasao,4,0(Haflong | 0),,,,4(Haflong | 4),,,,03-06-2022
2,,Morigaon,3,3(Morigaon | 3),,,,0(Morigaon | 0),,,,03-06-2022
3,,Total,8,,,,,,,,,03-06-2022
