,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,53,"53(Silchar | 32, Lakhipur | 1, Katigorah | 20)",,,,"0(Silchar | 0, Lakhipur | 0, Katigorah | 0)",,,,12-07-2022
1,,Chirang,1,1(Bijni | 1),,,,0(Bijni | 0),,,,12-07-2022
2,,Dima-Hasao,19,19(Haflong | 19),,,,0(Haflong | 0),,,,12-07-2022
3,,Morigaon,9,9(Morigaon | 9),,,,0(Morigaon | 0),,,,12-07-2022
4,,Tamulpur,1,1(Goreswar | 1),,,,0(Goreswar | 0),,,,12-07-2022
5,,Total,83,83,,,,0,,,,12-07-2022
