,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Biswanath,5,1(Halem | 1),,,,4(Halem | 4),,,,16-05-2022
1,,Cachar,20,"20(Lakhipur | 2, Silchar | 5, Katigorah | 13)",,,,"0(Lakhipur | 0, Silchar | 0, Katigorah | 0)",,,,16-05-2022
2,,Dima-Hasao,2,1(Haflong | 1),,,,1(Haflong | 1),,,,16-05-2022
3,,Hojai,31,31(Hojai | 31),,,,0(Hojai | 0),,,,16-05-2022
4,,Karbi Anglong West,4,0(Donkamokam | 0),,,,4(Donkamokam | 4),,,,16-05-2022
5,,Nagaon,3,0(Kampur | 0),,,,3(Kampur | 3),,,,16-05-2022
6,,Udalguri,2,2(Khairabari | 2),,,,0(Khairabari | 0),,,,16-05-2022
7,,Total,67,55,,,,12,,,,16-05-2022
