,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,1,1(Silchar | 1),,,,0(Silchar | 0),,,,05-06-2022
1,,Morigaon,1,1(Morigaon | 1),,,,0(Morigaon | 0),,,,05-06-2022
2,,Total,2,2,,,,0,,,,05-06-2022
