,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,3,3(Silchar | 3),,,,0(Silchar | 0),,,,21-07-2022
1,,Morigaon,6,6(Morigaon | 6),,,,0(Morigaon | 0),,,,21-07-2022
2,,Tinsukia,2,"0(Sadiya | 0, Tinsukia | 0)",,,,"2(Sadiya | 1, Tinsukia | 1)",,,,21-07-2022
3,,Total,11,9,,,,2,,,,21-07-2022
