,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,12,"12(Silchar | 3, Katigorah | 9)",,,,"0(Silchar | 0, Katigorah | 0)",,,,15-05-2022
1,,Hojai,10,5(Hojai | 5),,,,5(Hojai | 5),,,,15-05-2022
2,,Karbi Anglong West,6,3(Donkamokam | 3),,,,3(Donkamokam | 3),,,,15-05-2022
3,,Nagaon,1,0(Kampur | 0),,,,1(Kampur | 1),,,,15-05-2022
4,,Total,29,20,,,,9,,,,15-05-2022
