,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,1,1(Silchar | 1),,,,0(Silchar | 0),,,,04-06-2022
1,,Morigaon,3,3(Morigaon | 3),,,,0(Morigaon | 0),,,,04-06-2022
2,,Nagaon,3,0(Kampur | 0),,,,3(Kampur | 3),,,,04-06-2022
3,,Total,7,4,,,,3,,,,04-06-2022
