,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Udalguri,2,2(Harisinga | 2),,,,0(Harisinga | 0),,,,06-08-2022
1,,Total,2,2,,,,0,,,,06-08-2022
