,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,1,1(Silchar | 1),,,,0(Silchar | 0),,,,02-06-2022
1,,Dima-Hasao,3,0(Haflong | 0),,,,3(Haflong | 3),,,,02-06-2022
2,,Morigaon,3,3(Morigaon | 3),,,,0(Morigaon | 0),,,,02-06-2022
3,,Total,7,,,,,,,,,02-06-2022
