,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Cachar,16,16(Silchar | 16),,,,0(Silchar | 0),,,,16-07-2022
1,,Chirang,1,1(Bijni | 1),,,,0(Bijni | 0),,,,16-07-2022
2,,Dima-Hasao,24,18(Haflong | 18),,,,6(Haflong | 6),,,,16-07-2022
3,,Morigaon,8,8(Morigaon | 8),,,,0(Morigaon | 0),,,,16-07-2022
4,,Total,49,43,,,,6,,,,16-07-2022
