,relief camps / centres opened,District,Total,Relief Camp,,,,Relief Distribution Centres,,,,Date
0,,Chirang,4,"2(Bijni | 2, Sidli | 0)",,,,"2(Bijni | 0, Sidli | 2)",,,,01-08-2022
1,,Dhemaji,14,"3(Dhemaji | 2, Gogamukh | 1)",,,,"11(Dhemaji | 0, Gogamukh | 11)",,,,01-08-2022
2,,Lakhimpur,8,2(Subansiri | 2),,,,6(Subansiri | 6),,,,01-08-2022
3,,Total,26,,,,,,,,,01-08-2022
