cattle_loss_id,disaster_id,department_id,district_id,sub_district_id,cattle_injured,status,RecordStatus,missingcattle,MilchlostB,MilchlostS,DraughtlostC,DraughtlostCalf,MilchqB,milchqS,DraughtqC,DraughtqCalf,updated_by,incidentdate,district_name,sub_district_name,sub_districtCode,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id,tehsil_alt,tehsil_alt_object_id
1,178,1,24,168,,Active,1,,1,0,0,0,0,0,0.0,0,,31-01-2020,SIRMAUR ,Paonta Sahib ,168.0,sirmaur,,paonta sahib,,PAONTA SAHIB,02-032-01637,,
2,309,1,24,171,,Active,1,,2,0,0,0,0,0,0.0,0,,06-03-2020,SIRMAUR ,Shillai,171.0,sirmaur,,shalai,,SHALAI,02-032-00056,,
3,364,1,24,171,,Active,1,,0,0,2,0,0,0,0.0,0,,12-03-2020,SIRMAUR ,Shillai,171.0,sirmaur,,shalai,,SHALAI,02-032-00056,,
4,391,1,26,150,,Active,2,,0,8,0,0,0,0,0.0,0,,16-04-2020,UNA ,Una,150.0,una,,una,,UNA,02-029-00069,,
5,498,1,20,117,,Active,0,,2,0,0,0,2,0,0.0,0,,22-05-2020,KULLU ,Ani,117.0,kullu,,ani,,ANI,02-026-00011,,
7,2794,1,18,103,,Active,1,,1,0,0,0,1,0,0.0,0,,19-07-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,,FATEHPUR,02-024-02116,,
8,2774,1,18,103,,Active,1,,1,0,0,0,1,0,0.0,0,,14-07-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,,FATEHPUR,02-024-02116,,
9,2791,1,18,103,,Active,1,,1,0,0,0,1,0,0.0,0,,14-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,,FATEHPUR,02-024-02116,,
10,2920,1041,15,155,,Active,1,2.0,0,0,0,2,0,0,0.0,0,4344.0,29-06-2020,BILASPUR ,Swarghat,155.0,bilaspur,,,,,,,
12,2945,1041,15,152,,Active,1,2.0,0,0,0,2,0,0,0.0,0,4344.0,28-07-2020,BILASPUR ,Sadar,152.0,bilaspur,,,,,,,
13,2979,1,25,161,0.0,Active,1,,0,0,2,0,0,0,2.0,0,,29-07-2020,SOLAN ,Solan,161.0,solan,,solan,,SOLAN,02-031-00064,,
14,2774,1,18,104,,Active,1,,1,0,0,0,1,0,0.0,0,,14-07-2020,KANGRA ,Nagrota Bagwan,104.0,kangra,,nagrota bagwan,,NAGROTA BAGWAN,02-024-02126,,
1020,4148,1,16,87,,Active,0,,0,6,0,0,0,6,0.0,0,,09-07-2020,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,,DALHOUSIE,02-023-00005,,
1021,3138,1,25,161,0.0,Active,1,2.0,2,0,0,2,2,0,0.0,0,4186.0,05-08-2020,SOLAN ,Solan,161.0,solan,,solan,,SOLAN,02-031-00064,,
1022,4218,1,18,103,,Active,1,,1,0,0,0,1,0,0.0,0,,25-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,,FATEHPUR,02-024-02116,,
1023,4249,1,16,87,,Active,1,0.0,6,0,0,0,6,0,0.0,0,,09-07-2020,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,,DALHOUSIE,02-023-00005,,
1024,4250,1,16,87,,Active,1,1.0,0,0,0,1,0,0,0.0,0,,12-07-2020,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,,DALHOUSIE,02-023-00005,,
1025,4251,43,16,86,,Active,1,0.0,0,1,1,0,0,1,1.0,1,,18-07-2020,CHAMBA ,Churah,86.0,chamba,,churah,,CHAURAH,02-023-00004,,
1031,4462,1,18,103,,Active,1,,0,2,0,0,0,2,0.0,0,,17-08-2020,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,,FATEHPUR,02-024-02116,,
1032,4523,1,18,94,,Active,1,,2,0,0,0,2,0,0.0,0,,19-08-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,,DHIRA,02-024-02115,,
1033,4522,1,18,102,,Active,1,,6,0,0,0,6,0,0.0,0,,19-08-2020,KANGRA ,Shahpur,102.0,kangra,,shahpur,,SHAHPUR,02-024-02130,,
1034,4644,1,18,95,,Active,1,,1,0,1,0,1,0,1.0,0,,20-08-2020,KANGRA ,Dharamshala ,95.0,kangra,,dharmsala,,DHARMSHALA,02-024-02114,,
1035,4644,1,18,94,,Active,1,,1,0,0,0,1,0,0.0,0,,20-08-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,,DHIRA,02-024-02115,,
1036,4761,1,18,96,,Active,1,,1,0,0,0,1,0,1.0,0,,24-08-2020,KANGRA ,Jaisinghpur ,96.0,kangra,,jaisinghpur,,JAISINGHPUR,02-024-02119,,
1040,4859,1,23,179,,Active,1,,1,0,0,0,1,0,0.0,0,,27-08-2020,SHIMLA ,Rampur ,179.0,shimla,,rampur,,RAMPUR,02-033-00043,,
1045,3142,1,22,129,,Active,1,,1,0,0,0,1,0,0.0,0,,01-08-2020,MANDI ,Sarkaghat ,129.0,mandi,,sarkaghat,,SARKAGHAT,02-027-00031,,
1046,3116,1,22,128,,Active,1,,0,0,1,0,0,0,1.0,0,,21-07-2020,MANDI ,Padhar,128.0,mandi,,padhar,,PADHAR,02-027-00029,,
1047,3115,1,22,126,,Active,1,,1,0,0,0,1,0,0.0,0,,15-07-2020,MANDI ,Karsog ,126.0,mandi,,karsog,,KARSOG,02-027-00025,,
1048,3114,1,22,129,,Active,1,,1,0,0,0,1,0,0.0,0,,14-07-2020,MANDI ,Sarkaghat ,129.0,mandi,,sarkaghat,,SARKAGHAT,02-027-00031,,
1049,3113,1,22,126,,Active,1,,0,0,1,0,0,0,1.0,0,,03-07-2020,MANDI ,Karsog ,126.0,mandi,,karsog,,KARSOG,02-027-00025,,
1050,3117,1,22,128,,Active,1,,1,0,0,0,1,0,0.0,0,,23-06-2020,MANDI ,Padhar,128.0,mandi,,padhar,,PADHAR,02-027-00029,,
1051,4321,1,22,128,,Active,1,,0,0,2,0,0,0,2.0,0,,12-08-2020,MANDI ,Padhar,128.0,mandi,,padhar,,PADHAR,02-027-00029,,
1052,4319,1,22,123,,Active,1,,0,0,0,1,0,0,0.5,0,,12-08-2020,MANDI ,Dharampur,123.0,mandi,,dharmpur,,DHARAMPUR,02-027-00023,,
1053,4959,1,22,125,,Active,1,,1,0,0,0,1,0,0.0,0,,15-08-2020,MANDI ,Jogindernagar ,125.0,mandi,,jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
1054,4905,1,22,126,,Active,1,,1,0,0,0,1,0,0.0,0,,27-08-2020,MANDI ,Karsog ,126.0,mandi,,karsog,,KARSOG,02-027-00025,,
1055,4853,1,22,123,,Active,1,,1,0,0,0,1,0,0.0,0,,27-08-2020,MANDI ,Dharampur,123.0,mandi,,dharmpur,,DHARAMPUR,02-027-00023,,
1056,2926,1,17,142,,Active,1,,0,2,0,0,0,2,0.0,0,,30-07-2020,HAMIRPUR ,Hamirpur ,142.0,hamirpur,,hamirpur,,HAMIRPUR,02-028-02858,,
1057,3083,1,17,143,,Active,1,,1,0,0,0,1,0,0.0,0,,28-06-2020,HAMIRPUR ,Nadaun ,143.0,hamirpur,,nadaun,,NADAUN,02-028-02859,,
1058,3099,1,17,140,,Active,1,,0,0,1,0,0,0,1.0,0,,20-07-2020,HAMIRPUR ,Barsar,140.0,hamirpur,,barsar,,BARSAR,02-028-02854,,
1059,4291,1,17,140,,Active,1,,0,1,0,0,0,1,0.0,0,,12-08-2020,HAMIRPUR ,Barsar,140.0,hamirpur,,barsar,,BARSAR,02-028-02854,,
1060,4315,1,17,143,,Active,1,,0,1,0,0,0,1,0.0,0,,13-08-2020,HAMIRPUR ,Nadaun ,143.0,hamirpur,,nadaun,,NADAUN,02-028-02859,,
1061,4964,1,18,94,,Active,1,,1,0,0,0,1,0,0.0,0,,29-08-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,,DHIRA,02-024-02115,,
1062,4965,1,18,94,,Active,1,,1,0,0,0,1,0,0.0,0,,29-08-2020,KANGRA ,Dehra ,94.0,kangra,,dhira,,DHIRA,02-024-02115,,
1063,4972,1,18,102,,Active,1,,1,0,0,0,1,0,0.0,0,,30-08-2020,KANGRA ,Shahpur,102.0,kangra,,shahpur,,SHAHPUR,02-024-02130,,
