pwd_loss_id,disaster_id,department_id,length_affected_km,roads_closed,length_pukka_mdr,length_pukka_vr,length_kuccha_mdr,length_kuccha_vr,jcb_deployed_department,jcb_deployed_hired,dosers_deployed,tipper_deployed,status,entry_by,entry_date,ip_addr,RecordStatus,roadopeningdate1,roadopeningdate2,roadopeningdate3,roadopens1,roadopens2,roadopens3,length_pukka_sh,length_kuccha_sh,pwd_bridge,pwd_culvert,circle_id,division_id,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,object_id,tehsil_alt,tehsil_alt_object_id
12,2784,38,3.0,3,2.0,0.0,0.0,1.0,1,2,1,0,Active,2159,2020-07-19 12:16:26.647,59.95.213.188,1,2020-07-08 00:00:00.000,2020-07-08 00:00:00.000,2020-07-08 00:00:00.000,3,0.0,0,0.0,0.0,0,0,1010,10,,08-07-2020,1010.0,12TH CIRCLE  NAHAN,EE Shillai,Sirmaur,,Shalai,,SHALAI,02-032-00056,,
13,2784,38,1.0,1,0.0,1.0,0.0,0.0,0,1,0,0,Active,2159,2020-07-19 12:17:48.597,59.95.213.188,1,2020-07-08 00:00:00.000,2020-07-08 00:00:00.000,2020-07-08 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1010,66,,08-07-2020,1010.0,12TH CIRCLE  NAHAN,Rajgarh,Sirmaur,,Rajgarh,,RAJGARH,02-032-00053,,
14,2785,38,5.0,2,0.0,0.0,0.0,5.0,1,1,0,0,Active,2159,2020-07-19 12:20:56.400,59.95.213.188,1,2020-07-09 00:00:00.000,2020-07-09 00:00:00.000,2020-07-09 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1010,1008,,09-07-2020,1010.0,12TH CIRCLE  NAHAN,Sangrah ,Sirmaur,,Renuka,,RENUKA,02-032-00055,,
15,2785,38,1.0,1,0.0,0.0,0.0,1.0,0,1,0,0,Active,2159,2020-07-19 12:23:16.767,59.95.213.188,1,2020-07-09 00:00:00.000,2020-07-09 00:00:00.000,2020-07-09 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1010,10,,09-07-2020,1010.0,12TH CIRCLE  NAHAN,EE Shillai,Sirmaur,,Shalai,,SHALAI,02-032-00056,,
16,2786,38,2.0,2,0.0,1.0,0.0,1.0,0,1,0,0,Active,2159,2020-07-19 12:25:40.043,59.95.213.188,1,2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1010,10,,13-07-2020,1010.0,12TH CIRCLE  NAHAN,EE Shillai,Sirmaur,,Shalai,,SHALAI,02-032-00056,,
17,2786,38,5.0,0,0.0,0.0,0.0,0.0,0,1,0,0,Active,2159,2020-07-19 12:27:43.527,59.95.213.188,1,2020-07-13 00:00:00.000,2020-07-13 00:00:00.000,2020-07-13 00:00:00.000,0,0.0,0,1.0,0.0,0,0,1010,7,,13-07-2020,1010.0,12TH CIRCLE  NAHAN,Nahan,Kangra,,Rakkar,,RAKKAR,02-024-02129,,
18,2787,38,3.0,1,0.0,0.0,1.0,0.0,0,1,0,0,Active,2159,2020-07-19 12:29:41.343,59.95.213.188,1,2020-07-15 00:00:00.000,2020-07-15 00:00:00.000,2020-07-15 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1010,66,,15-07-2020,1010.0,12TH CIRCLE  NAHAN,Rajgarh,Sirmaur,,Rajgarh,,RAJGARH,02-032-00053,,
19,2788,38,11.0,8,0.0,4.0,0.0,4.0,1,4,1,0,Active,2159,2020-07-19 12:32:40.140,59.95.213.188,1,2020-07-16 00:00:00.000,2020-07-16 00:00:00.000,2020-07-16 00:00:00.000,8,0.0,0,0.0,0.0,0,0,1010,10,,16-07-2020,1010.0,12TH CIRCLE  NAHAN,EE Shillai,Sirmaur,,Shalai,,SHALAI,02-032-00056,,
20,2789,38,3.0,1,0.0,0.0,0.0,3.0,0,1,0,0,Active,2159,2020-07-19 12:36:33.550,59.95.213.188,1,2020-07-16 00:00:00.000,2020-07-16 00:00:00.000,2020-07-17 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1010,10,,17-07-2020,1010.0,12TH CIRCLE  NAHAN,EE Shillai,Sirmaur,,Shalai,,SHALAI,02-032-00056,,
21,2789,38,12.0,0,12.0,0.0,0.0,0.0,0,3,0,0,Active,2159,2020-07-19 12:40:11.313,59.95.213.188,1,2020-07-17 00:00:00.000,2020-07-17 00:00:00.000,2020-07-17 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1010,8,,17-07-2020,1010.0,12TH CIRCLE  NAHAN,Paonta ,Mandi,Solan,Sarkaghat,,SARKAGHAT,02-027-00031,,
22,2789,38,1.0,0,0.0,0.0,0.0,0.0,0,1,0,0,Active,2159,2020-07-19 12:41:08.050,59.95.213.188,1,2020-07-17 00:00:00.000,2020-07-17 00:00:00.000,2020-07-17 00:00:00.000,0,0.0,0,1.0,0.0,0,0,1010,7,,17-07-2020,1010.0,12TH CIRCLE  NAHAN,Nahan,Kangra,,Rakkar,,RAKKAR,02-024-02129,,
23,2699,1041,134.0,25,21.0,80.0,0.0,33.0,2,2,2,0,Deleted,6369,2020-07-20 15:59:04.727,59.92.135.24,0,2020-07-10 00:00:00.000,2020-07-11 00:00:00.000,2020-07-11 00:00:00.000,25,0.0,0,0.0,0.0,0,0,1014,1018,,10-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
24,2811,1,81.0,6,0.0,0.0,0.0,0.0,2,2,1,1,Active,2175,2020-07-21 14:40:15.790,164.100.138.237,1,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,6,6.0,6,0.0,0.0,0,0,1007,13,4180.0,20-07-2020,1007.0,"3RD CIRCLE, SOLAN",Arki,Solan,,Arki,,ARKI,02-031-00057,,
25,2811,38,100.0,7,0.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-07-21 14:42:25.517,164.100.138.237,1,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,7,7.0,7,0.0,0.0,0,0,1007,12,,20-07-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
26,2811,1,50.0,1,0.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-07-21 14:47:18.170,164.100.138.237,1,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,1,1.0,1,0.0,0.0,0,0,1007,11,4180.0,20-07-2020,1007.0,"3RD CIRCLE, SOLAN",Solan ,Solan,,Solan,,SOLAN,02-031-00064,,
27,2820,38,57.0,3,0.0,0.6,0.0,0.25,1,2,0,0,Active,2159,2020-07-21 16:29:31.953,59.95.208.210,1,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2020-07-22 00:00:00.000,3,3.0,3,0.0,0.0,0,0,1010,7,,21-07-2020,1010.0,12TH CIRCLE  NAHAN,Nahan,Kangra,,Rakkar,,RAKKAR,02-024-02129,,
28,2820,38,4.0,0,0.0,4.0,0.0,0.0,0,0,0,0,Active,2159,2020-07-21 20:32:49.927,59.95.208.16,1,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1010,7,,21-07-2020,1010.0,12TH CIRCLE  NAHAN,Nahan,Kangra,,Rakkar,,RAKKAR,02-024-02129,,
29,2840,38,60.0,2,0.0,0.0,0.0,0.0,2,1,1,1,Active,2175,2020-07-23 11:39:04.550,164.100.138.237,1,2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,2,2.0,2,0.0,0.0,0,0,1007,13,,22-07-2020,1007.0,"3RD CIRCLE, SOLAN",Arki,Solan,,Arki,,ARKI,02-031-00057,,
30,2852,38,1.0,1,0.0,0.5,0.0,0.0,0,1,0,0,Active,2159,2020-07-24 15:12:31.687,59.95.209.188,1,2020-07-24 00:00:00.000,2020-07-24 00:00:00.000,2020-07-24 00:00:00.000,1,1.0,1,0.0,0.0,0,0,1010,7,,24-07-2020,1010.0,12TH CIRCLE  NAHAN,Nahan,Kangra,,Rakkar,,RAKKAR,02-024-02129,,
31,2862,38,7.0,1,0.0,0.0,0.0,0.03,0,1,0,0,Active,2159,2020-07-25 15:00:50.827,59.95.212.88,1,2020-07-25 00:00:00.000,2020-07-25 00:00:00.000,2020-07-25 00:00:00.000,1,1.0,1,0.0,0.0,0,0,1010,7,,25-07-2020,1010.0,12TH CIRCLE  NAHAN,Nahan,Kangra,,Rakkar,,RAKKAR,02-024-02129,,
32,2833,1041,90.0,19,14.0,30.0,0.0,46.0,2,2,0,0,Deleted,6369,2020-07-25 15:22:33.193,59.92.135.24,0,2020-07-22 00:00:00.000,2020-07-23 00:00:00.000,2020-07-24 00:00:00.000,19,0.0,0,0.0,0.0,0,0,1014,1018,,22-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
33,2891,1,0.2,0,0.05,0.05,0.05,0.05,0,0,0,0,Active,2191,2020-07-28 17:10:50.783,117.220.50.249,1,2019-07-18 00:00:00.000,2019-07-19 00:00:00.000,2019-07-20 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1016,1020,4196.0,18-07-2020,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
34,2646,38,8.0,28,0.9,2.1,0.0,5.0,1,4,0,2,Active,2143,2020-07-29 12:47:46.957,61.3.80.225,1,2022-07-02 00:00:00.000,2022-07-02 00:00:00.000,1900-01-01 00:00:00.000,28,0.0,0,0.0,0.0,0,0,1012,1013,,06-06-2020,1012.0,Ist CIRCLE-Mandi ,Karsog ,Mandi,,Karsog,,KARSOG,02-027-00025,,
35,2908,38,1.3,6,0.3,0.3,0.0,0.7,2,4,0,0,Active,2143,2020-07-29 12:54:54.040,59.96.64.64,1,2020-07-19 00:00:00.000,2020-07-20 00:00:00.000,2020-07-21 00:00:00.000,6,0.0,0,0.0,0.0,0,0,1012,1013,,20-07-2020,1012.0,Ist CIRCLE-Mandi ,Karsog ,Mandi,,Karsog,,KARSOG,02-027-00025,,
36,2814,38,0.05,1,0.05,0.0,0.0,0.0,1,0,0,0,Active,2143,2020-07-29 13:02:24.550,117.212.101.37,1,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1012,1013,,21-07-2020,1012.0,Ist CIRCLE-Mandi ,Karsog ,Mandi,,Karsog,,KARSOG,02-027-00025,,
37,2868,38,1.5,11,0.0,0.0,0.0,1.5,2,3,0,0,Active,2143,2020-07-29 13:09:34.660,117.212.102.225,1,2020-07-25 00:00:00.000,2020-07-26 00:00:00.000,2020-07-26 00:00:00.000,11,0.0,0,0.0,0.0,0,0,1012,1013,,27-07-2020,1012.0,Ist CIRCLE-Mandi ,Karsog ,Mandi,,Karsog,,KARSOG,02-027-00025,,
38,2676,38,20.0,6,7.5,7.0,0.0,5.5,0,4,0,2,Active,2143,2020-07-29 14:55:23.367,59.89.10.119,1,2020-07-07 00:00:00.000,2020-07-08 00:00:00.000,2020-07-09 00:00:00.000,6,0.0,0,0.0,0.0,0,0,1012,76,,07-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
39,2907,38,70.0,6,7.0,45.0,0.0,18.0,0,4,0,3,Active,2143,2020-07-29 14:58:29.360,59.89.10.119,1,2020-07-08 00:00:00.000,2020-07-09 00:00:00.000,2020-07-10 00:00:00.000,6,0.0,0,0.0,0.0,0,0,1012,76,,08-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
40,2711,38,45.0,5,8.0,30.0,0.0,7.0,0,4,0,2,Active,2143,2020-07-29 15:01:29.580,59.89.10.119,1,2020-07-13 00:00:00.000,2020-07-14 00:00:00.000,2020-07-15 00:00:00.000,5,0.0,0,0.0,0.0,0,0,1012,76,,13-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
41,2722,38,45.0,5,9.0,29.0,0.0,7.0,0,4,0,2,Active,2143,2020-07-29 15:02:57.633,59.89.10.119,1,2020-07-15 00:00:00.000,2020-07-16 00:00:00.000,2020-07-17 00:00:00.000,5,0.0,0,0.0,0.0,0,0,1012,76,,15-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
42,2750,38,45.0,5,10.0,30.0,0.0,5.0,0,4,0,2,Active,2143,2020-07-29 15:05:11.480,59.89.10.119,1,2020-07-17 00:00:00.000,2020-07-18 00:00:00.000,2020-07-19 00:00:00.000,5,0.0,0,0.0,0.0,0,0,1012,76,,17-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
43,2764,38,70.0,10,18.0,40.0,0.0,12.0,0,6,0,4,Active,2143,2020-07-29 15:07:51.047,59.89.10.119,1,2020-07-18 00:00:00.000,2020-07-19 00:00:00.000,2020-07-20 00:00:00.000,10,0.0,0,0.0,0.0,0,0,1012,76,,18-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
44,2908,38,80.0,12,22.0,44.0,0.0,14.0,0,6,0,4,Active,2143,2020-07-29 15:13:27.173,59.89.10.119,1,2020-07-20 00:00:00.000,2020-07-21 00:00:00.000,2020-07-22 00:00:00.000,12,0.0,0,0.0,0.0,0,0,1012,76,,20-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
45,2814,38,90.0,13,30.0,50.0,0.0,10.0,0,7,0,5,Active,2143,2020-07-29 15:15:41.023,59.89.10.119,1,2020-07-21 00:00:00.000,2020-07-22 00:00:00.000,2020-07-23 00:00:00.000,13,0.0,0,0.0,0.0,0,0,1012,76,,21-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
46,2916,38,70.0,14,0.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-07-29 15:24:23.943,164.100.138.237,1,2020-07-28 00:00:00.000,2020-07-28 00:00:00.000,2020-07-29 00:00:00.000,14,14.0,14,0.0,0.0,0,0,1007,13,,29-07-2020,1007.0,"3RD CIRCLE, SOLAN",Arki,Solan,,Arki,,ARKI,02-031-00057,,
47,2834,38,75.0,10,20.0,45.0,0.0,10.0,0,6,0,4,Active,2143,2020-07-29 15:25:50.063,59.89.10.119,1,2020-07-22 00:00:00.000,2020-07-23 00:00:00.000,2020-07-24 00:00:00.000,10,0.0,0,0.0,0.0,0,0,1012,76,,22-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
48,2910,38,70.0,10,15.0,40.0,0.0,15.0,0,5,0,3,Active,2143,2020-07-29 15:36:45.460,59.89.10.119,1,2020-07-24 00:00:00.000,2020-07-25 00:00:00.000,2020-07-26 00:00:00.000,10,0.0,0,0.0,0.0,0,0,1012,76,,24-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
49,2868,38,85.0,11,25.0,45.0,0.0,15.0,0,5,0,3,Active,2143,2020-07-29 15:38:47.240,59.89.10.119,1,2020-07-27 00:00:00.000,2020-07-28 00:00:00.000,2020-07-29 00:00:00.000,11,0.0,0,0.0,0.0,0,0,1012,76,,27-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
50,2906,38,95.0,21,25.0,50.0,0.0,20.0,0,7,0,5,Active,2143,2020-07-29 15:41:16.730,59.89.10.119,1,2020-07-27 00:00:00.000,2020-07-28 00:00:00.000,2020-07-29 00:00:00.000,5,16.0,0,0.0,0.0,0,0,1012,76,,28-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
51,2915,38,130.0,22,20.0,75.0,0.0,35.0,0,7,0,5,Active,2143,2020-07-29 15:42:44.670,59.89.10.119,1,2020-07-29 00:00:00.000,2020-07-30 00:00:00.000,2020-07-31 00:00:00.000,22,0.0,0,0.0,0.0,0,0,1012,76,,29-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
52,2925,38,4.0,1,0.0,4.0,0.0,0.0,0,1,0,0,Active,2111,2020-07-30 12:01:02.660,117.212.100.104,1,2020-07-14 00:00:00.000,2020-07-14 00:00:00.000,2020-07-14 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1013,1016,,12-07-2020,1013.0,6th CIRCLE KULLU,Kullu-II,Kullu,,Kullu,,KULLU,02-026-00014,,
53,2940,38,0.25,2,0.0,0.0,0.0,0.25,1,1,0,0,Active,2159,2020-07-30 14:56:43.010,59.95.208.36,1,2020-07-30 00:00:00.000,2020-07-30 00:00:00.000,2020-07-30 00:00:00.000,2,2.0,2,0.0,0.0,0,0,1010,7,,30-07-2020,1010.0,12TH CIRCLE  NAHAN,Nahan,Kangra,,Rakkar,,RAKKAR,02-024-02129,,
54,2936,38,32.0,2,0.0,0.0,0.0,0.0,0,3,0,0,Active,2175,2020-07-30 15:51:04.237,169.149.223.182,1,2020-07-30 00:00:00.000,2020-07-30 00:00:00.000,2020-07-30 00:00:00.000,2,2.0,2,0.0,0.0,0,0,1007,12,,30-07-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
55,2961,38,2.4,4,0.0,0.0,0.0,0.0,1,4,0,0,Active,2111,2020-07-30 17:00:55.670,59.89.13.157,1,2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,2020-07-14 00:00:00.000,4,0.0,0,0.0,0.0,0,1,1013,79,,11-07-2020,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
56,2977,38,50.0,10,0.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-07-31 14:24:09.923,164.100.138.237,1,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,10,10.0,10,0.0,0.0,0,0,1007,11,,31-07-2020,1007.0,"3RD CIRCLE, SOLAN",Solan ,Solan,,Solan,,SOLAN,02-031-00064,,
57,2977,38,110.0,27,0.0,0.0,0.0,0.0,1,11,1,3,Active,2175,2020-07-31 14:26:46.607,164.100.138.237,1,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,27,27.0,27,0.0,0.0,0,0,1007,13,,31-07-2020,1007.0,"3RD CIRCLE, SOLAN",Arki,Solan,,Arki,,ARKI,02-031-00057,,
58,2977,38,25.0,1,0.0,0.0,0.0,0.0,0,1,0,0,Active,2175,2020-07-31 15:11:27.663,164.100.138.237,1,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,1,1.0,1,0.0,0.0,0,0,1007,12,,31-07-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
59,2942,38,4.31,1,0.0,2.0,0.0,2.31,0,0,0,0,Active,2191,2020-07-31 15:30:42.950,117.220.49.239,1,2020-09-25 00:00:00.000,2020-09-25 00:00:00.000,2020-09-25 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1016,1021,,28-07-2020,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
60,2962,38,13.0,0,0.0,8.0,0.0,5.0,0,0,0,0,Active,2191,2020-07-31 16:48:28.887,117.254.36.181,1,2020-07-29 00:00:00.000,2020-07-29 00:00:00.000,2020-07-29 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,29-07-2020,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
61,2962,1,210.0,0,50.0,60.0,20.0,40.0,2,0,0,1,Active,2191,2020-08-01 12:55:21.310,117.220.51.213,1,2020-07-29 00:00:00.000,2020-07-29 00:00:00.000,2020-07-29 00:00:00.000,0,0.0,0,20.0,20.0,0,0,1016,1022,4196.0,29-07-2020,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
62,2976,38,6.0,0,6.0,0.0,0.0,0.0,1,0,0,0,Active,2191,2020-08-03 09:35:02.980,117.220.50.249,1,2020-07-30 00:00:00.000,2020-08-01 00:00:00.000,2020-08-02 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,30-07-2020,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
63,2976,38,6.65,0,1.108,1.108,1.108,1.108,0,0,0,0,Active,2191,2020-08-03 14:12:54.147,117.220.48.182,1,2020-07-30 00:00:00.000,2020-08-01 00:00:00.000,2020-08-02 00:00:00.000,0,0.0,0,1.108,1.108,0,0,1016,1021,,30-07-2020,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
64,2976,38,4.0,0,0.666,0.666,0.666,0.666,0,1,0,0,Active,2191,2020-08-03 14:16:21.940,117.220.48.182,1,2020-07-30 00:00:00.000,2020-08-01 00:00:00.000,2020-08-02 00:00:00.000,0,0.0,0,0.666,0.666,0,0,1016,1021,,30-07-2020,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
65,2975,38,1.02,0,0.0,0.51,0.0,0.51,0,1,0,0,Active,2191,2020-08-03 14:20:57.170,117.220.50.38,1,2020-07-30 00:00:00.000,2020-08-01 00:00:00.000,2020-08-02 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,30-07-2020,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
66,3010,38,1.3,6,0.0,1.3,0.0,0.0,0,4,0,0,deleted,2111,2020-08-03 14:24:59.137,59.89.10.94,0,2020-07-20 00:00:00.000,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2,4.0,0,0.0,0.0,0,0,1013,1017,,17-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
