health_loss_id,disaster_id,district_id,centre_type_id,centres_lost,status,entry_by,entry_date,ip_addr,RecordStatus,blockid,incidentdate,health_centerName,amount,Details,district_name,block_id,block_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative
1,4404,16,2,0,Active,2046,2020-08-17 12:07:32.337,59.89.161.132,0,8,16-08-2020,,,,CHAMBA ,8,Mehla-II,chamba,,,
2,4404,16,2,0,Active,2046,2020-08-17 12:07:51.363,59.89.161.132,0,9,16-08-2020,,,,CHAMBA ,9,Gehra,chamba,,Chamba,
3,4404,16,2,0,Active,2046,2020-08-17 12:08:01.990,59.89.161.132,0,10,16-08-2020,,,,CHAMBA ,10,Garola,chamba,,Holi,
4,4404,16,2,0,Active,2046,2020-08-17 12:08:12.127,59.89.161.132,0,11,16-08-2020,,,,CHAMBA ,11,Bharmour,chamba,,Bharmour,
5,4404,16,2,0,Active,2046,2020-08-17 12:08:22.733,59.89.161.132,0,12,16-08-2020,,,,CHAMBA ,12,Pangi,chamba,,Chamba,
6,4404,16,2,0,Active,2046,2020-08-17 12:08:37.290,59.89.161.132,0,13,16-08-2020,,,,CHAMBA ,13,Tissa,chamba,,Churah,
7,4404,16,2,0,Active,2046,2020-08-17 12:08:47.817,59.89.161.132,0,14,16-08-2020,,,,CHAMBA ,14,Kalhel,chamba,,Churah,
8,4404,16,1002,0,Active,2046,2020-08-17 12:08:57.587,59.89.161.132,0,15,16-08-2020,,,,CHAMBA ,15,Kiani,chamba,,Bhalai,
9,4404,16,1002,0,Active,2046,2020-08-17 12:09:11.490,59.89.161.132,0,16,16-08-2020,,,,CHAMBA ,16,Sundla,chamba,,Churah,
10,4404,16,2,0,Active,2046,2020-08-17 12:09:23.343,59.89.161.132,0,17,16-08-2020,,,,CHAMBA ,17,Salooni,chamba,,,
11,4404,16,2,0,Active,2046,2020-08-17 12:09:31.957,59.89.161.132,0,18,16-08-2020,,,,CHAMBA ,18,Banikhet,chamba,,,
12,4404,16,2,0,Active,2046,2020-08-17 12:09:42.833,59.89.161.132,0,19,16-08-2020,,,,CHAMBA ,19,Chowari,chamba,,Chamba,
13,4404,16,2,0,Active,2046,2020-08-17 12:09:52.430,59.89.161.132,0,20,16-08-2020,,,,CHAMBA ,20,Shiunta,chamba,,Churah,Saluni
14,4404,16,1002,0,Active,2046,2020-08-17 12:10:03.960,59.89.161.132,0,133,16-08-2020,,,,CHAMBA ,133,Bhattiyat,chamba,,,
15,4521,15,1002,1,Active,2030,2020-08-19 13:29:48.090,117.220.49.203,1,2,17-08-2020,Health Sub Center Tiun-Khas ,16.0,Retaining wall & wall damaged.,BILASPUR ,2,Ghumarwin-I,bilaspur,,Ghumarwin,
22,4565,16,2,0,Active,2046,2020-08-20 11:48:58.917,59.89.160.244,0,6,19-08-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
23,4565,16,2,0,Active,2046,2020-08-20 11:49:14.283,59.89.160.244,0,7,19-08-2020,,,,CHAMBA ,7,Mehla,chamba,,Chamba,
24,4565,16,2,0,Active,2046,2020-08-20 11:49:24.383,59.89.160.244,0,8,19-08-2020,,,,CHAMBA ,8,Mehla-II,chamba,,,
25,4565,16,1002,0,Active,2046,2020-08-20 11:49:37.300,59.89.160.244,0,9,19-08-2020,,,,CHAMBA ,9,Gehra,chamba,,Chamba,
26,4565,16,1002,0,Active,2046,2020-08-20 11:49:46.900,59.89.160.244,0,10,19-08-2020,,,,CHAMBA ,10,Garola,chamba,,Holi,
27,4565,16,2,0,Active,2046,2020-08-20 11:49:55.520,59.89.160.244,0,11,19-08-2020,,,,CHAMBA ,11,Bharmour,chamba,,Bharmour,
28,4565,16,2,0,Active,2046,2020-08-20 11:50:06.753,59.89.160.244,0,12,19-08-2020,,,,CHAMBA ,12,Pangi,chamba,,Chamba,
29,4565,16,2,0,Active,2046,2020-08-20 11:50:17.303,59.89.160.244,0,13,19-08-2020,,,,CHAMBA ,13,Tissa,chamba,,Churah,
30,4565,16,1002,0,Active,2046,2020-08-20 11:50:32.013,59.89.160.244,0,14,19-08-2020,,,,CHAMBA ,14,Kalhel,chamba,,Churah,
31,4565,16,1002,0,Active,2046,2020-08-20 11:50:43.720,59.89.160.244,0,15,19-08-2020,,,,CHAMBA ,15,Kiani,chamba,,Bhalai,
32,4565,16,1002,0,Active,2046,2020-08-20 11:50:54.820,59.89.160.244,0,16,19-08-2020,,,,CHAMBA ,16,Sundla,chamba,,Churah,
33,4565,16,2,0,Active,2046,2020-08-20 11:51:06.773,59.89.160.244,0,17,19-08-2020,,,,CHAMBA ,17,Salooni,chamba,,,
34,4565,16,1002,0,Active,2046,2020-08-20 11:51:19.047,59.89.160.244,0,18,19-08-2020,,,,CHAMBA ,18,Banikhet,chamba,,,
35,4565,16,2,0,Active,2046,2020-08-20 11:51:30.200,59.89.160.244,0,19,19-08-2020,,,,CHAMBA ,19,Chowari,chamba,,Chamba,
36,4565,16,1002,0,Active,2046,2020-08-20 11:51:40.210,59.89.160.244,0,20,19-08-2020,,,,CHAMBA ,20,Shiunta,chamba,,Churah,Saluni
37,4565,16,1002,0,Active,2046,2020-08-20 11:51:51.600,59.89.160.244,0,133,19-08-2020,,,,CHAMBA ,133,Bhattiyat,chamba,,,
38,4565,16,1003,0,Active,2046,2020-08-21 10:56:55.587,59.89.160.82,0,6,19-08-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
39,4565,16,1002,0,Active,2046,2020-08-21 10:57:09.623,59.89.160.82,0,7,19-08-2020,,,,CHAMBA ,7,Mehla,chamba,,Chamba,
40,4565,16,1002,0,Active,2046,2020-08-21 10:57:30.263,59.89.160.82,0,8,19-08-2020,,,,CHAMBA ,8,Mehla-II,chamba,,,
41,4565,16,1002,0,Active,2046,2020-08-21 10:57:52.160,59.89.160.82,0,9,19-08-2020,,,,CHAMBA ,9,Gehra,chamba,,Chamba,
42,4565,16,1002,0,Active,2046,2020-08-21 10:58:02.270,59.89.160.82,0,10,19-08-2020,,,,CHAMBA ,10,Garola,chamba,,Holi,
43,4565,16,2,0,Active,2046,2020-08-21 10:58:09.657,59.89.160.82,0,11,19-08-2020,,,,CHAMBA ,11,Bharmour,chamba,,Bharmour,
44,4565,16,1002,0,Active,2046,2020-08-21 10:58:17.973,59.89.160.82,0,12,19-08-2020,,,,CHAMBA ,12,Pangi,chamba,,Chamba,
45,4565,16,2,0,Active,2046,2020-08-21 10:58:27.077,59.89.160.82,0,13,19-08-2020,,,,CHAMBA ,13,Tissa,chamba,,Churah,
46,4565,16,1002,0,Active,2046,2020-08-21 10:58:38.927,59.89.160.82,0,14,19-08-2020,,,,CHAMBA ,14,Kalhel,chamba,,Churah,
47,4565,16,1002,0,Active,2046,2020-08-21 10:58:47.830,59.89.160.82,0,15,19-08-2020,,,,CHAMBA ,15,Kiani,chamba,,Bhalai,
48,4565,16,1002,0,Active,2046,2020-08-21 10:58:58.313,59.89.160.82,0,16,19-08-2020,,,,CHAMBA ,16,Sundla,chamba,,Churah,
49,4565,16,2,0,Active,2046,2020-08-21 10:59:06.607,59.89.160.82,0,17,19-08-2020,,,,CHAMBA ,17,Salooni,chamba,,,
50,4565,16,1002,0,Active,2046,2020-08-21 10:59:17.020,59.89.160.82,0,18,19-08-2020,,,,CHAMBA ,18,Banikhet,chamba,,,
51,4565,16,1003,0,Active,2046,2020-08-21 10:59:26.850,59.89.160.82,0,19,19-08-2020,,,,CHAMBA ,19,Chowari,chamba,,Chamba,
52,4565,16,1002,0,Active,2046,2020-08-21 10:59:35.833,59.89.160.82,0,20,19-08-2020,,,,CHAMBA ,20,Shiunta,chamba,,Churah,Saluni
53,4565,16,1002,0,Active,2046,2020-08-21 10:59:45.117,59.89.160.82,0,133,19-08-2020,,,,CHAMBA ,133,Bhattiyat,chamba,,,
68,4730,17,1002,1,Active,2062,2020-08-28 15:38:38.160,117.247.164.102,1,25,24-08-2020,HSC Pakhrol,0.46,Estimate from Tech.Asstt. and Revenue,HAMIRPUR ,25,Nadaun,hamirpur,,Nadaun,
70,4928,24,1002,1,Active,2158,2020-09-07 12:22:45.437,59.95.209.35,1,105,26-08-2020,Primary Health Center Kaula Wala Bhood,5.0,Fire/04.09.2020 in PHC K.W.B. under BMO Dhagera.,SIRMAUR ,105,Nahan,sirmaur,,Nahan,
71,39,16,1003,0,Active,2046,2020-09-07 15:49:40.690,59.89.161.142,0,6,03-01-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
72,40,16,2,0,Active,2046,2020-09-07 15:50:03.343,59.89.161.142,0,6,03-01-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
73,97,16,1003,0,Active,2046,2020-09-07 15:50:18.717,59.89.161.142,0,6,21-01-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
74,97,16,1003,0,Active,2046,2020-09-07 15:50:48.243,59.89.161.142,0,6,21-01-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
75,246,16,2,0,Active,2046,2020-09-07 15:50:58.720,59.89.161.142,0,6,27-02-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
76,259,16,1003,0,Active,2046,2020-09-07 15:51:11.200,59.89.161.142,0,6,01-03-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
77,289,16,1003,0,Active,2046,2020-09-07 15:51:20.863,59.89.161.142,0,6,07-03-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
78,293,16,1003,0,Active,2046,2020-09-07 15:51:39.183,59.89.161.142,0,6,09-03-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
79,300,16,1003,0,Active,2046,2020-09-07 15:51:58.643,59.89.161.142,0,6,10-03-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
80,304,16,2,0,Active,2046,2020-09-07 15:52:11.530,59.89.161.142,0,6,12-03-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
81,258,16,1002,0,Active,2046,2020-09-07 15:52:33.303,59.89.161.142,0,7,29-02-2020,,,,CHAMBA ,7,Mehla,chamba,,Chamba,
82,317,16,1003,0,Active,2046,2020-09-07 15:52:49.857,59.89.161.142,0,6,13-03-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
83,321,16,1003,0,Active,2046,2020-09-07 15:57:12.353,59.89.161.142,0,6,14-03-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
84,338,16,1003,0,Active,2046,2020-09-07 15:57:22.860,59.89.161.142,0,6,17-03-2020,,,,CHAMBA ,6,Chamba,chamba,,Chamba,
