,iph_loss_id,disaster_id,department_id,status,entry_by,entry_date,ip_addr,RecordStatus,division_id,circle_id,entryno,updated_by,incidentdate,division_name,CId,circle
0,1.0,2609.0,36.0,Active,2168.0,10:59.4,164.100.138.237,1.0,13.0,12.0,2.0,,06-06-2020,Arki,12.0,Solan
1,2.0,2609.0,36.0,Active,2168.0,14:51.9,164.100.138.237,1.0,11.0,12.0,2.0,,06-06-2020,Solan ,12.0,Solan
2,3.0,2763.0,36.0,Deleted,2104.0,21:41.0,117.212.96.95,0.0,79.0,8.0,2.0,,12-07-2020,Manali,8.0,Kullu
3,4.0,2763.0,36.0,Deleted,2104.0,40:29.1,59.89.114.208,0.0,79.0,8.0,2.0,,12-07-2020,Manali,8.0,Kullu
4,5.0,2763.0,36.0,Deleted,2104.0,44:09.5,59.89.114.208,0.0,79.0,8.0,1.0,,12-07-2020,Manali,8.0,Kullu
5,6.0,2763.0,36.0,Deleted,2104.0,52:06.6,59.89.114.208,0.0,79.0,8.0,2.0,,12-07-2020,Manali,8.0,Kullu
6,7.0,2763.0,36.0,Deleted,2104.0,53:31.9,59.89.114.208,0.0,79.0,8.0,1.0,,12-07-2020,Manali,8.0,Kullu
7,8.0,2763.0,36.0,Deleted,2104.0,55:08.3,59.89.114.208,0.0,79.0,8.0,1.0,,12-07-2020,Manali,8.0,Kullu
8,9.0,2763.0,36.0,Deleted,2104.0,58:17.5,59.89.114.208,0.0,79.0,8.0,2.0,,12-07-2020,Manali,8.0,Kullu
9,10.0,2763.0,36.0,Deleted,2104.0,04:44.0,59.89.114.208,0.0,79.0,8.0,2.0,,12-07-2020,Manali,8.0,Kullu
10,11.0,2796.0,36.0,Active,2104.0,30:33.9,10.146.4.225,1.0,79.0,8.0,3.0,,12-07-2020,Manali,8.0,Kullu
11,12.0,2823.0,36.0,Active,2168.0,55:33.4,164.100.138.237,1.0,12.0,12.0,2.0,,20-07-2020,Nalagarh ,12.0,Solan
12,14.0,2823.0,43.0,Active,2179.0,30:55.8,164.100.138.237,1.0,11.0,12.0,2.0,,20-07-2020,Solan ,12.0,Solan
