object_id,road_length,road_count
101,84905.8892992823,26
102,12049.0473735807,5
103,42195.588190855,11
104,101174.08592406,42
105,54002.6181887811,20
106,12326.9725537676,27
107,9855.2523105073,13
108,9618.46153203892,22
109,19851.0668722759,10
110,44964.1618516372,17
111,80247.9715452565,33
112,55175.3949083238,20
113,52905.8163454285,18
114,56208.9019419988,25
115,89225.8912341544,25
116,111957.615589743,14
117,115903.973896051,25
118,39562.8681571959,10
119,59999.5394874224,25
120,63222.9488155588,28
121,13434.321596068,13
122,78362.3479640671,18
123,55324.2614442053,13
124,87183.7861257007,35
125,41077.1010096801,25
126,24163.4074415272,4
127,19198.8319037193,2
128,75308.5155345775,10
129,49851.5246721644,14
130,105807.981717514,25
131,57708.0191218592,4
132,48964.2533697399,9
133,60598.9255496147,14
134,105888.470156486,14
135,66009.2910735522,11
136,66809.0051350242,10
137,55367.7799812984,23
138,56817.5572888796,4
139,47567.5748924493,10
140,68235.5115862625,11
141,119375.800767004,40
142,69608.2321861914,10
143,39742.4563735735,9
144,78526.4853111062,15
145,44528.5698133788,8
146,63771.9455740057,22
147,26648.0438983962,15
148,0,0
149,0,0
150,43366.3514741378,8
151,73338.3968965661,5
152,43017.1309934749,3
153,35287.67662044,9
154,64385.2217166589,16
155,98110.8725761532,19
156,164707.533173335,76
157,163070.573585838,40
158,40414.208150589,4
159,35186.4468384521,8
160,65232.3608859691,36
161,133998.894931869,53
162,107541.460735008,57
163,72906.251494499,36
164,86324.7963061069,16
165,57097.7435695944,31
166,76877.7441362087,17
167,59587.6002975794,16
168,49782.594989488,17
169,79661.296956519,35
170,119082.079049036,24
171,54434.3269287976,10
172,81471.385226182,15
173,49370.4072834622,17
174,83808.5545047073,30
175,196626.491826581,53
176,58045.1653430931,14
177,159973.278502891,91
178,154844.530095953,32
179,44433.638281667,8
180,200002.167845352,27
181,88661.920576129,17
182,11091.9211549948,1
183,140558.922517771,20
184,91683.2332962068,12
185,181942.268127688,45
186,67027.3614573479,61
187,119598.613620891,31
188,84207.6468111012,38
189,93150.9923642748,38
190,46840.6502076518,9
191,36994.3127531255,8
192,113560.316003369,29
193,65481.5108788746,20
194,34109.976726998,9
195,55913.7303332611,21
196,85376.5014845325,34
197,50235.9360430053,14
198,32458.1497421566,16
199,33682.5655595069,5
200,60275.0031407809,33
201,42827.678024704,47
202,111097.211076308,72
203,11367.2271547249,10
204,17351.6864599909,14
205,38782.6189576526,8
206,89760.2999977986,56
207,61632.2966864034,92
208,72034.4732626002,29
209,21256.462962428,11
210,52436.9794048785,10
211,96627.10240449,17
212,32698.4659615815,10
213,43751.0935976589,15
214,37352.5486392131,19
215,52808.6365231119,27
216,114747.398151414,27
217,23137.5512845099,3
218,30400.5104767806,18
219,118158.302535151,45
220,110023.546740742,10
221,23867.1593305519,4
222,19322.2933738107,4
223,19360.5392212483,2
224,28109.0782694958,4
225,17113.4878516244,7
226,28885.0431918627,4
227,6994.55221508837,2
228,34216.9734145018,7
260,36587.918088783,8
230,5959.62693580966,1
231,12842.9474976357,8
232,8262.94781237149,4
233,70081.4403918105,16
234,21573.1590325141,4
235,3484.05712657227,6
236,4065.56332650947,6
237,36236.3505478828,27
238,70639.7659511252,21
239,73390.8256376029,15
240,7718.04094241101,14
241,53093.2593202564,34
242,419.092243550706,1
243,0.12338815945666,1
244,14625.9321493874,21
245,50955.5613892099,9
246,57971.2520987222,11
247,21392.7331144352,11
248,60265.3307433058,39
249,89578.7167796786,11
250,44913.3312212113,18
251,71118.9938438601,40
252,27528.2332799614,5
253,46161.2077284691,7
254,68034.0522348554,8
255,89332.696887458,12
256,25929.0876103226,8
257,37005.3609165333,23
258,0.117982555166238,1
259,29763.4402200609,17
261,47378.4286943365,6
262,34982.1073825152,11
263,23926.9128151117,13
264,173097.725954863,106
265,130127.48329101,63
266,37141.5351654256,15
267,68597.4903366537,20
268,75650.5227262857,23
269,81613.1125973259,21
270,193115.101962131,80
271,51927.881920797,6
272,53025.3145772279,14
273,103941.698021725,33
274,27203.3417644454,29
276,86703.211357091,21
277,44724.8576563434,25
278,52173.0326583009,16
279,66224.981686055,22
280,33932.7779766544,11
281,20263.3036453171,6
275,96382.6820775858,22
