Date,District,Number,Details
12-07-2023,Dhubri,7,"Golakganj - ROAD SURFACE DAMAGED ON NH-31 TO GOLAKGANJ PHC AT 2ND KM ON DATED 10-07-2023 | NH-31 TO GOLAKGANJ PHC | | (Long - 26.237600, Lat - 89.836800, Dept - PWD (Roads)),  ROAD SURFACE DAMAGED ON OLD NH TO GOLAKGANJ POLICE STATION AT CH 4TH KM ON DATED 10-07-2023 | ON OLD NH TO GOLAKGANJ POLICE STATION | | (Long - 26.134200, Lat - 89.563400, Dept - PWD (Roads)),  SIDE BERM DAMAGED ON OLD NH AT CHINMOYEE SCHOOL TO GOLAKGANJ BAJAR AT 1ST KM ON DATED 10-07-2023 | OLD NH AT CHINMOYEE SCHOOL TO GOLAKGANJ BAJAR | | (Long - 26.021600, Lat - 89.286600, Dept - PWD (Roads)),  SIDE BERM AND SHOULDER DAMAGED ON NH-31 TO 131 ANATH NO. LP SCHOOL FROM 1ST TO 5TH KM IN STRECHES ON DATED 10-07-2023 | NH-31 TO 131 ANATH NO. LP SCHOOL | | (Long - 26.922800, Lat - 89.022300, Dept - PWD (Roads)),  SIDE BERM AND SIDE SHOULDER DAMAGED ON GOLAKGANJ BAZAR TO BIRAT NAGAR CHARIALI FROM 1ST TO 4TH KM IN STRETCHES ON DATED 10-07-2023 | GOLAKGANJ BAZAR TO BIRAT NAGAR CHARIALI | | (Long - 26.559700, Lat - 89.017600, Dept - PWD (Roads)),  SIDE BERM & SIDE SHOULDER DAMAGED AT SILVER COMPANY TO RIGISTARY OFFICE AT 1ST KM ON DATED 10-07-2023 | SILVER COMPANY TO RIGISTARY OFFICE | | (Long - 26.950200, Lat - 89.575400, Dept - PWD (Roads)),  SIDE BERM & SIDE SHOULDER DAMAGED ON GOLAKGANJ SOULMARI ROAD DAKSHIN TOKRERCHARA AT 1ST & 2ND KM ON DATED 10-07-2023 | GOLAKGANJ SOULMARI ROAD DAKSHIN TOKRERCHARA | | (Long - 26.656700, Lat - 89.175300, Dept - PWD (Roads))"
12-07-2023,Goalpara,1,"Matia - Nepalikhuti to Krishnai Road | Approach of RCC Bridge No. 1/1 eroded and subsided alongwith approach slab on Nepalikhuti to Krishnai Road as reported by PWRD Goalpara East Territorial Road Sub-Division, Goalpara on 12/07/2023 | 0 | (Long - 90.717863, Lat - 26.074801, Dept - PWD (Roads))"
12-07-2023,Lakhimpur,1,"Bihpuria - Ahmedpur Kutubpur PWD Road | Ch. 3525.00m to Ch. 4975.00m Ch. 5110.00m to Ch. 6780.00m | Road embankment, shoulder, hard crust damaged due to overtopping of flood water of Singara river tributary (water submergence depth is 0.30 m) as reported by AEE, PWRD Nowboicha Territorial Road Sub Division on 12/07/2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))"
