Date,District,Number,Details
12-06-2023,Biswanath,6,"Gohpur - Road from Borigaon to Deonabori. (A construction ongoing Road under MMPPNA-2022-23) | Under Ghagra GP on 11/06/23 | Road is overtopped by fresh flood from Ch.200.00 m to 900.00m and in three locations i.e. at Ch.250.00 m, at Ch. 500.00 m and at Ch. about 850.00 m extensive erosion have been noticed | (Long - 93.628575, Lat - 26.906926, Dept - PWD (Roads)),  NH 15 to Gohpur Rly Station Road ( 1st Km from NH 15) | Under Gohpur Town on 11/06/23 | Road is overtopped by fresh flood for a length of about 250.00 m.( Ch. From 250.00 m to 500.00m). | (Long - 93.613828, Lat - 26.882800, Dept - PWD (Roads)),  Mornoiguri (Kalmouguri) PWD to Singarajan Road (at Ch 0.00 m to 1200.00m) | Under Kalabari GP on 11/06/23 | Flood water overtopped | (Long - 93.733003, Lat - 26.909405, Dept - PWD (Roads)),  Mornoiguri Kalmouguri Road (SOPD) ( Ch 0.00 m to 920.00m) | Under Kalabari GP | Box Culvert at Ch.550.00 has been settle down resulting crake on slab on 11/06/23 | (Long - 93.732312, Lat - 26.914872, Dept - PWD (Roads)),  Mornoiguri Kalmouguri PWD Road (PMGSY) RCC Br. No.3/1 (at Ch 2.60 Km) | Under Kalabari GP | Approach of RCC Br. has been eroded badly due to fresh flood water of Sessa on 11/06/23 River | (Long - 93.734978, Lat - 26.915655, Dept - PWD (Roads)),  NEC to Uttar Sonapur Road | Under Kalabari GP | RCC Bridge 2/1- approach of eastern end has been damaged by river water of river solengi on 11/06/23 | (Long - 93.644452, Lat - 26.932008, Dept - PWD (Roads))"
12-06-2023,Darrang,1,"Mangaldoi - Approach road Noanadi Kachia Bund FIS | Village Choto Athiabari | Due to rise of water level the approach road got inundated upto a length of Approximate. 50m. Dated 11/06/2023. | (Long - 91.990500, Lat - 26.438033, Dept - Irrigation)"
